"Fe_mean","Fe_sd","Fe_min","Fe_max","Fe_median","Mn_mean","Mn_sd","Mn_min","Mn_max","Mn_median","S_mean","S_sd","S_min","S_max","S_median","Ti_mean","Ti_sd","Ti_min","Ti_max","Ti_median","Al_mean","Al_sd","Al_min","Al_max","Al_median","Si_mean","Si_sd","Si_min","Si_max","Si_median","K_mean","K_sd","K_min","K_max","K_median","Rb_mean","Rb_sd","Rb_min","Rb_max","Rb_median","Zr_mean","Zr_sd","Zr_min","Zr_max","Zr_median","Ca_mean","Ca_sd","Ca_min","Ca_max","Ca_median","Sr_mean","Sr_sd","Sr_min","Sr_max","Sr_median","P_mean","P_sd","P_min","P_max","P_median","Ba_mean","Ba_sd","Ba_min","Ba_max","Ba_median","Fe.y_mean","Fe.y_sd","Fe.y_min","Fe.y_max","Fe.y_median","Mn.y_mean","Mn.y_sd","Mn.y_min","Mn.y_max","Mn.y_median","S.y_mean","S.y_sd","S.y_min","S.y_max","S.y_median","Ti.y_mean","Ti.y_sd","Ti.y_min","Ti.y_max","Ti.y_median","Al.y_mean","Al.y_sd","Al.y_min","Al.y_max","Al.y_median","Si.y_mean","Si.y_sd","Si.y_min","Si.y_max","Si.y_median","K.y_mean","K.y_sd","K.y_min","K.y_max","K.y_median","Rb.y_mean","Rb.y_sd","Rb.y_min","Rb.y_max","Rb.y_median","Zr.y_mean","Zr.y_sd","Zr.y_min","Zr.y_max","Zr.y_median","Ca.y_mean","Ca.y_sd","Ca.y_min","Ca.y_max","Ca.y_median","Sr.y_mean","Sr.y_sd","Sr.y_min","Sr.y_max","Sr.y_median","P.y_mean","P.y_sd","P.y_min","P.y_max","P.y_median","Ba.y_mean","Ba.y_sd","Ba.y_min","Ba.y_max","Ba.y_median","Fe.x_mean","Fe.x_sd","Fe.x_min","Fe.x_max","Fe.x_median","Mn.x_mean","Mn.x_sd","Mn.x_min","Mn.x_max","Mn.x_median","S.x_mean","S.x_sd","S.x_min","S.x_max","S.x_median","Ti.x_mean","Ti.x_sd","Ti.x_min","Ti.x_max","Ti.x_median","Al.x_mean","Al.x_sd","Al.x_min","Al.x_max","Al.x_median","Si.x_mean","Si.x_sd","Si.x_min","Si.x_max","Si.x_median","K.x_mean","K.x_sd","K.x_min","K.x_max","K.x_median","Rb.x_mean","Rb.x_sd","Rb.x_min","Rb.x_max","Rb.x_median","Zr.x_mean","Zr.x_sd","Zr.x_min","Zr.x_max","Zr.x_median","Ca.x_mean","Ca.x_sd","Ca.x_min","Ca.x_max","Ca.x_median","Sr.x_mean","Sr.x_sd","Sr.x_min","Sr.x_max","Sr.x_median","P.x_mean","P.x_sd","P.x_min","P.x_max","P.x_median","Ba.x_mean","Ba.x_sd","Ba.x_min","Ba.x_max","Ba.x_median","Mn_Fe_mean","Mn_Fe_sd","Mn_Fe_min","Mn_Fe_max","Mn_Fe_median","S_Ti_mean","S_Ti_sd","S_Ti_min","S_Ti_max","S_Ti_median","Fe_Ti_mean","Fe_Ti_sd","Fe_Ti_min","Fe_Ti_max","Fe_Ti_median","Si_Ti_mean","Si_Ti_sd","Si_Ti_min","Si_Ti_max","Si_Ti_median","Ti_Al_mean","Ti_Al_sd","Ti_Al_min","Ti_Al_max","Ti_Al_median","Ba_Ti_mean","Ba_Ti_sd","Ba_Ti_min","Ba_Ti_max","Ba_Ti_median","Ca_Ti_mean","Ca_Ti_sd","Ca_Ti_min","Ca_Ti_max","Ca_Ti_median","TNWt_mean","TNWt_sd","TNWt_min","TNWt_max","TNWt_median","TCWt_mean","TCWt_sd","TCWt_min","TCWt_max","TCWt_median","TSWt_mean","TSWt_sd","TSWt_min","TSWt_max","TSWt_median","RABD673_mean","RABD673_sd","RABD673_min","RABD673_max","RABD673_median","Moving.Average_mean","Moving.Average_sd","Moving.Average_min","Moving.Average_max","Moving.Average_median","mean_gray_mean","mean_gray_sd","mean_gray_min","mean_gray_max","mean_gray_median"
0.529971870954166,0.0393816208455336,0.453939238184007,0.705761141941394,0.523259670075292,0.00688074627100863,0.00101461280510936,0.00375226049278218,0.0127402641302701,0.00686386241193535,0.00171747555853192,0.000529343128986381,0.000900574844013241,0.00396420516224106,0.00158588272888423,0.161520728738527,0.0139836739747212,0.0895606135639547,0.186042367961744,0.163919099862027,0.00291408475698106,0.000328408166885965,0.00193617424453535,0.00398885301588273,0.00292066494473747,0.0214508095216666,0.00227191212351286,0.0142576884063625,0.0275599169565811,0.0214485497504365,0.206845405176054,0.0199187972154018,0.126197099449323,0.260004069811737,0.208720116557593,0.00543208521816608,0.000735324890359877,0.00224017164132012,0.00749441151500518,0.0053728335257582,0.00333024602112132,0.000483299267427945,0.00146132449338547,0.00578396368947394,0.00331385460827992,0.0522666120853965,0.00536698011886221,0.0379635790400344,0.0705708346080375,0.0528822089823522,0.00138948736100377,0.000248364435931672,0.000556745555296491,0.00245955903090109,0.00136890205925353,0.000472699403351769,6.7929447465806e-05,0.000306689798546675,0.000979941815954678,0.000466556342018401,0.00580774893402501,0.000410001423842331,0.00409659026931857,0.00699883440662859,0.00584523645210194,3.85836636509738,0.112970006952925,3.64117668033005,4.40900544321289,3.84520829366744,-0.493758511479501,0.142917598079301,-0.993413369823016,0.21133841552492,-0.495084199637282,-1.91426937021533,0.301378121867538,-2.52927620302192,-1.01491350430293,-1.96445346786545,2.66865518860426,0.067564069475597,2.30288848753258,2.82575544705776,2.67816082148083,-1.34878892051427,0.099890752092516,-1.72073662931401,-1.01532528413369,-1.34023884466269,0.648132378663462,0.0941121456759331,0.3501709194381,0.88367367495378,0.660027552464997,2.91517891016445,0.076840846453423,2.58377215286443,3.18388164695322,2.92340040225494,-0.7289962630236,0.107854850247524,-1.38464070838664,-0.440068886886906,-0.736480056715451,-1.21945466873723,0.115941578050917,-1.84136456996926,-0.757675377142602,-1.21842360011693,1.53915997914041,0.0796535586557348,1.35281383042886,1.81758630603548,1.54483182766433,-2.0985379407796,0.150946418372731,-2.78719705443315,-1.6195844996679,-2.09633033663461,-3.17046614982219,0.144304651256023,-3.59657400687649,-2.34623766630473,-3.17987689925535,-0.655220997098245,0.0514881359320588,-0.847488356220554,-0.483162047357036,-0.65296935363493,462035.988923077,51389.56701248,303618,672792,462372,5970.07815384615,831.320797227517,3314,10930,5996,1498.512,485.343149654197,706,3766,1390,140723.948307692,16367.4146250157,82747,194366,144186,2547.40923076923,403.425813787382,1301,4313,2572,18745.2849230769,2816.64902735081,9947,30309,19069,180332.670153846,23202.7399016336,98089,279902,183689,4716.13353846154,624.040501925314,1988,7212,4726,2883.456,340.245066258573,1326,4283,2907,45431.904,5005.7390507277,32575,60170,46156,1200.816,172.375795907599,511,1824,1197,411.310769230769,62.5697347986228,226,798,410,5053.81723076923,467.257888044034,3242,6514,5134,-4.35212487657688,0.162882053999394,-5.0210538241227,-3.79988957989593,-4.33552433538872,-4.58292455881959,0.352028421175922,-5.27825254271919,-3.56291940765692,-4.63177121500743,1.18971117649312,0.163868095323158,0.903290560224393,2.06436121180858,1.15862325157447,-2.0205228099408,0.0821785866808656,-2.32943305132052,-1.76617471695345,-2.01146500515706,4.01744410911853,0.0825985441540901,3.72021162846979,4.35702171168735,4.00929645327958,-3.3238761857025,0.0619399615473502,-3.51349884128342,-3.01782206143241,-3.32731577510982,-1.12949520946385,0.0756905350987758,-1.36412971045575,-0.813444486425804,-1.12570057236284,0.226805357121963,0.0143021948032522,0.195607671067119,0.262127923592925,0.226558285430074,2.98712391765301,0.350849428509561,2.45273567295074,3.81406655204296,2.93450667226315,0.164511377812349,0.109450724734422,0.000152872871607548,0.402820639669895,0.145292365022004,1.03365369016087,0.00965191960962813,1.01491770038865,1.12314234466958,1.03228081395051,1.03366698059707,0.00854399701426943,1.01706887012227,1.10855356877438,1.03242858313974,0.211641588224101,0.0721661859580447,0.00208234939224537,0.35342366072223,0.228669056280128
