"facies_class","Fe_mean","Fe_sd","Fe_min","Fe_max","Fe_median","Mn_mean","Mn_sd","Mn_min","Mn_max","Mn_median","S_mean","S_sd","S_min","S_max","S_median","Ti_mean","Ti_sd","Ti_min","Ti_max","Ti_median","Al_mean","Al_sd","Al_min","Al_max","Al_median","Si_mean","Si_sd","Si_min","Si_max","Si_median","K_mean","K_sd","K_min","K_max","K_median","Rb_mean","Rb_sd","Rb_min","Rb_max","Rb_median","Zr_mean","Zr_sd","Zr_min","Zr_max","Zr_median","Ca_mean","Ca_sd","Ca_min","Ca_max","Ca_median","Sr_mean","Sr_sd","Sr_min","Sr_max","Sr_median","P_mean","P_sd","P_min","P_max","P_median","Ba_mean","Ba_sd","Ba_min","Ba_max","Ba_median","Fe.y_mean","Fe.y_sd","Fe.y_min","Fe.y_max","Fe.y_median","Mn.y_mean","Mn.y_sd","Mn.y_min","Mn.y_max","Mn.y_median","S.y_mean","S.y_sd","S.y_min","S.y_max","S.y_median","Ti.y_mean","Ti.y_sd","Ti.y_min","Ti.y_max","Ti.y_median","Al.y_mean","Al.y_sd","Al.y_min","Al.y_max","Al.y_median","Si.y_mean","Si.y_sd","Si.y_min","Si.y_max","Si.y_median","K.y_mean","K.y_sd","K.y_min","K.y_max","K.y_median","Rb.y_mean","Rb.y_sd","Rb.y_min","Rb.y_max","Rb.y_median","Zr.y_mean","Zr.y_sd","Zr.y_min","Zr.y_max","Zr.y_median","Ca.y_mean","Ca.y_sd","Ca.y_min","Ca.y_max","Ca.y_median","Sr.y_mean","Sr.y_sd","Sr.y_min","Sr.y_max","Sr.y_median","P.y_mean","P.y_sd","P.y_min","P.y_max","P.y_median","Ba.y_mean","Ba.y_sd","Ba.y_min","Ba.y_max","Ba.y_median","Fe.x_mean","Fe.x_sd","Fe.x_min","Fe.x_max","Fe.x_median","Mn.x_mean","Mn.x_sd","Mn.x_min","Mn.x_max","Mn.x_median","S.x_mean","S.x_sd","S.x_min","S.x_max","S.x_median","Ti.x_mean","Ti.x_sd","Ti.x_min","Ti.x_max","Ti.x_median","Al.x_mean","Al.x_sd","Al.x_min","Al.x_max","Al.x_median","Si.x_mean","Si.x_sd","Si.x_min","Si.x_max","Si.x_median","K.x_mean","K.x_sd","K.x_min","K.x_max","K.x_median","Rb.x_mean","Rb.x_sd","Rb.x_min","Rb.x_max","Rb.x_median","Zr.x_mean","Zr.x_sd","Zr.x_min","Zr.x_max","Zr.x_median","Ca.x_mean","Ca.x_sd","Ca.x_min","Ca.x_max","Ca.x_median","Sr.x_mean","Sr.x_sd","Sr.x_min","Sr.x_max","Sr.x_median","P.x_mean","P.x_sd","P.x_min","P.x_max","P.x_median","Ba.x_mean","Ba.x_sd","Ba.x_min","Ba.x_max","Ba.x_median","Mn_Fe_mean","Mn_Fe_sd","Mn_Fe_min","Mn_Fe_max","Mn_Fe_median","S_Ti_mean","S_Ti_sd","S_Ti_min","S_Ti_max","S_Ti_median","Fe_Ti_mean","Fe_Ti_sd","Fe_Ti_min","Fe_Ti_max","Fe_Ti_median","Si_Ti_mean","Si_Ti_sd","Si_Ti_min","Si_Ti_max","Si_Ti_median","Ti_Al_mean","Ti_Al_sd","Ti_Al_min","Ti_Al_max","Ti_Al_median","Ba_Ti_mean","Ba_Ti_sd","Ba_Ti_min","Ba_Ti_max","Ba_Ti_median","Ca_Ti_mean","Ca_Ti_sd","Ca_Ti_min","Ca_Ti_max","Ca_Ti_median","TNWt_mean","TNWt_sd","TNWt_min","TNWt_max","TNWt_median","TCWt_mean","TCWt_sd","TCWt_min","TCWt_max","TCWt_median","TSWt_mean","TSWt_sd","TSWt_min","TSWt_max","TSWt_median","RABD673_mean","RABD673_sd","RABD673_min","RABD673_max","RABD673_median","Moving.Average_mean","Moving.Average_sd","Moving.Average_min","Moving.Average_max","Moving.Average_median","mean_gray_mean","mean_gray_sd","mean_gray_min","mean_gray_max","mean_gray_median"
1,0.53861991291522,0.0342050704940938,0.464017695147629,0.705761141941394,0.536925594546219,0.00635878505895084,0.0012402688903745,0.00287662899791769,0.0127402641302701,0.00638793997093425,0.00174412795440616,0.000545873972396334,0.000697002570196978,0.00393644409277298,0.001694743081835,0.158655353685885,0.0123837402607305,0.0895606135639547,0.186042367961744,0.159143907016426,0.00291048159962554,0.000313056023511685,0.00193617424453535,0.00398885301588273,0.00290505918299498,0.0218234295097654,0.00243455206327875,0.0142576884063625,0.0279895281762479,0.0217164422865715,0.202641389123172,0.0178742028619006,0.126197099449323,0.260004069811737,0.202039485785748,0.00535018770234312,0.000722802918626176,0.00277785973666065,0.00763620258190918,0.00528420225591749,0.00345669060476959,0.000731727554794516,0.00147058181325904,0.00706802345982255,0.003343812703245,0.0509436771857679,0.00510476661236371,0.0379635790400344,0.0703602485068695,0.0504035389474047,0.0014020549423196,0.000341124781443761,0.000556745555296491,0.00347843522722072,0.00135848085027576,0.00047053863652821,6.67537100871987e-05,0.000306689798546675,0.000979941815954678,0.000467645695355262,0.00562337108124621,0.000489964713355562,0.00361926302567799,0.00699883440662859,0.00564547957451462,3.88525846188775,0.0994824352805089,3.6667222940452,4.40900544321289,3.8768215076428,-0.571029249090198,0.191626606293245,-1.20361981445055,0.21133841552492,-0.548506083059208,-1.89452535764773,0.311693519657865,-2.6446326714816,-1.01491350430293,-1.88189986616637,2.66163783539593,0.0676913034214831,2.30288848753258,2.82575544705776,2.66977480765078,-1.33941852648338,0.104408518245112,-1.72073662931401,-1.01532528413369,-1.33665860992818,0.674791993123405,0.112479762309924,0.3501709194381,1.0095057544766,0.668943711427612,2.9055712445977,0.0791866517009672,2.60107133457167,3.18388164695322,2.90853810227878,-0.733742733070312,0.106261998436572,-1.18062819771475,-0.408141613598747,-0.744765957035382,-1.17984474901821,0.159534192916323,-1.78847401076832,-0.482499962748919,-1.20135051069832,1.52390925118942,0.0943693534551244,1.13986987939355,1.77511578571627,1.52286343313673,-2.08866342747093,0.189930472041815,-2.78719705443315,-1.21703102642492,-2.09451383421133,-3.1650444854674,0.136986077451361,-3.59511144632178,-2.34623766630473,-3.16897132184681,-0.678900257946048,0.0902252448598355,-1.1993860863094,-0.483162047357036,-0.664632579907577,464438.08411215,58000.8470983214,272306,672792,468041,5495.50674974039,1199.28843538732,1681,10930,5686,1505.34371754932,509.298097594727,571,3766,1433,137146.699896158,19993.1636181945,61302,194366,140854,2521.45067497404,451.830320670026,1107,4313,2542,18879.7912772586,3265.20322982586,8806,30309,19027,175462.55867082,28314.305415966,76951,279902,179727,4590.71754932503,682.74136272203,2542,7212,4557,2926.16095534787,325.624348398869,1347,4283,2937,44020.0799584631,6580.98158218636,17469,58597,44882,1184.6240913811,173.583886989341,511,1824,1182,404.705088265836,65.82260735768,191,768,406,4872.19210799585,744.500714148754,1677,6514,5058,-4.45628771097795,0.212387935516815,-5.26429030041191,-3.79988957989593,-4.42935777475185,-4.55616319304366,0.357461440929343,-5.39692034529871,-3.60069662892353,-4.53886004815481,1.22362062649182,0.143754642662294,0.913948255078368,2.06436121180858,1.21583101506296,-1.98684584227253,0.106713208577825,-2.32139934747108,-1.69504825298262,-1.99545228524509,4.00105636187931,0.0907225348952055,3.72021162846979,4.35702171168735,4.0005047525302,-3.34053809334198,0.0753380776301387,-3.63846088643008,-3.01782206143241,-3.3365351173951,-1.13772858420651,0.0829691226823986,-1.36412971045575,-0.813444486425804,-1.13765558633494,0.22718155377851,0.0168144952572804,0.190353388622403,0.28495771767199,0.222629256919026,3.18995377382992,0.513225804009627,2.45273567295074,4.87357633900642,3.20954262757301,0.180059430650721,0.103550227971309,0.00185146033391357,0.402820639669895,0.156694423496723,1.03235216206717,0.00865651858369992,1.01491770038865,1.11047785513246,1.03151128658952,1.03230866258618,0.00773774265097611,1.01706887012227,1.10256730474381,1.03154210028821,0.163077942087501,0.0684991824926828,0.00164474350348359,0.362339062006633,0.176767780975378
2,0.53441317399742,0.0279890626706421,0.442327072320324,0.689203823713049,0.53248257631783,0.00580216897689198,0.00113062752947345,0.00280541324433693,0.011509350855982,0.00563241811834435,0.00128416786169727,0.000470482245912966,0.000529327162492992,0.00396420516224106,0.00118692546117325,0.158468579036107,0.00892408269472292,0.099572727904067,0.185586973333001,0.158509837175011,0.00300354926671685,0.000257881699813141,0.00194452635186136,0.0040659093465302,0.00300501524946241,0.0238493937799807,0.00222112334621893,0.014904999413682,0.0294644174882522,0.0240971878797434,0.202447259258493,0.0154221791380466,0.127259026417207,0.302275334608031,0.202320359876625,0.00510000281704177,0.000538669108169952,0.00224017164132012,0.00749441151500518,0.00508522214999107,0.00350298641457741,0.000424298837427278,0.00146132449338547,0.00716515716991149,0.00349012784370499,0.0548124551811252,0.00508546549884727,0.03513475424798,0.0727435847298743,0.0554337397940417,0.00141856605558037,0.000408825742471784,0.000460080566926835,0.0076587179545479,0.00138144934901259,0.000463437207378828,6.2539247036779e-05,0.000228066934818093,0.0010212676135035,0.000459506222411781,0.00543426014699004,0.000402013748694482,0.00317368604825167,0.00696335252804314,0.00540274961864399,3.89911958946351,0.10472753964783,3.64117668033005,4.37487123048101,3.8873219247873,-0.641160485216866,0.163540043404724,-1.37477761309261,0.0913500560129897,-0.649002334630413,-2.19138640664375,0.308618821803083,-2.93045765369576,-1.02431869998933,-2.21911889288396,2.68321031237116,0.0482346523138547,2.3568966714828,2.81523419352251,2.68819438124957,-1.28465023186267,0.0939197963379801,-1.71289200709862,-0.967075179950675,-1.27620254607169,0.78649955005918,0.115853514541631,0.351647011787194,1.05605369581762,0.802799485101833,2.92686332864037,0.0599100337580805,2.58377215286443,3.34162570660886,2.92590118865275,-0.756937240569902,0.0740852478192882,-1.38464070838664,-0.442080373842974,-0.761927092307216,-1.1339747937688,0.106358792237687,-1.84136456996926,-0.496105321764603,-1.13152748962232,1.61876629071429,0.0822879529599828,1.16363988500759,1.88162287927565,1.63127417534614,-2.05703085059055,0.186986636326786,-3.06741874609633,-0.437172986292611,-2.06184755417579,-3.15860653231791,0.124781526138543,-3.75556616093676,-2.27847359023621,-3.15849416740179,-0.690712530278051,0.0588869163378142,-1.25729477424871,-0.510462952242533,-0.688567478608927,462174.742406312,46342.4822280691,274024,640229,455644.5,5002.23668639053,974.343410644072,1329,10243,4870,1105.23353057199,403.874897251205,456,3524,1024,136926.092899408,12392.6399529559,62088,178551,137495.5,2601.10157790927,338.680320620103,1129,3731,2596,20666.8755424063,2864.19378257827,8629,29463,21059.5,174982.709072978,18765.1903584265,78520,268753,174843,4388.54437869823,402.693284204222,1988,6618,4362,3009.00611439842,257.143024748199,1326,4042,3021,47351.8978303747,5329.70715337282,17432,63244,48369.5,1213.32426035503,306.161152331058,479,6400,1189,399.546351084813,55.4743752949128,196,987,398,4695.92504930966,473.133225452591,1527,5985,4723,-4.54028007468037,0.218187564140126,-5.39495370676602,-3.87847419765261,-4.55143092083138,-4.87459671901491,0.340536082239612,-5.67928903813539,-3.56291940765692,-4.90996881633866,1.21590927709235,0.108137577096219,0.903290560224393,1.9307175834883,1.21135820581535,-1.89671076231198,0.0959799532770546,-2.32943305132052,-1.68170208594349,-1.8808908360382,3.96786054423383,0.0763090423011353,3.67126663633792,4.34033314303039,3.96528784211931,-3.37392284264921,0.0551912841023962,-3.72333149820506,-3.04234738744665,-3.37675696558834,-1.06444402165686,0.0781344515952365,-1.52247309907681,-0.741949512029758,-1.05786015763165,0.234644112858826,0.0241272657648649,0.186471664912999,0.291014790654182,0.234325354721397,3.79563518236429,0.739401790304926,2.45501409935951,5.11025514149666,3.74117636424303,0.114750659531482,0.0633404159244365,0.000152872871607548,0.401123507082462,0.0980839559193701,1.03218507062014,0.00799657070910676,1.01188053423289,1.12314234466958,1.03133487326201,1.0321986017974,0.00759984113312614,1.01418614044541,1.10855356877438,1.03141852391048,0.254281604649704,0.0174842549252618,0.204057282732714,0.306754205564777,0.254610409464882
