"facies_class","Fe_mean","Fe_sd","Fe_min","Fe_max","Fe_median","Mn_mean","Mn_sd","Mn_min","Mn_max","Mn_median","S_mean","S_sd","S_min","S_max","S_median","Ti_mean","Ti_sd","Ti_min","Ti_max","Ti_median","Al_mean","Al_sd","Al_min","Al_max","Al_median","Si_mean","Si_sd","Si_min","Si_max","Si_median","K_mean","K_sd","K_min","K_max","K_median","Rb_mean","Rb_sd","Rb_min","Rb_max","Rb_median","Zr_mean","Zr_sd","Zr_min","Zr_max","Zr_median","Ca_mean","Ca_sd","Ca_min","Ca_max","Ca_median","Sr_mean","Sr_sd","Sr_min","Sr_max","Sr_median","P_mean","P_sd","P_min","P_max","P_median","Ba_mean","Ba_sd","Ba_min","Ba_max","Ba_median","Fe.y_mean","Fe.y_sd","Fe.y_min","Fe.y_max","Fe.y_median","Mn.y_mean","Mn.y_sd","Mn.y_min","Mn.y_max","Mn.y_median","S.y_mean","S.y_sd","S.y_min","S.y_max","S.y_median","Ti.y_mean","Ti.y_sd","Ti.y_min","Ti.y_max","Ti.y_median","Al.y_mean","Al.y_sd","Al.y_min","Al.y_max","Al.y_median","Si.y_mean","Si.y_sd","Si.y_min","Si.y_max","Si.y_median","K.y_mean","K.y_sd","K.y_min","K.y_max","K.y_median","Rb.y_mean","Rb.y_sd","Rb.y_min","Rb.y_max","Rb.y_median","Zr.y_mean","Zr.y_sd","Zr.y_min","Zr.y_max","Zr.y_median","Ca.y_mean","Ca.y_sd","Ca.y_min","Ca.y_max","Ca.y_median","Sr.y_mean","Sr.y_sd","Sr.y_min","Sr.y_max","Sr.y_median","P.y_mean","P.y_sd","P.y_min","P.y_max","P.y_median","Ba.y_mean","Ba.y_sd","Ba.y_min","Ba.y_max","Ba.y_median","Fe.x_mean","Fe.x_sd","Fe.x_min","Fe.x_max","Fe.x_median","Mn.x_mean","Mn.x_sd","Mn.x_min","Mn.x_max","Mn.x_median","S.x_mean","S.x_sd","S.x_min","S.x_max","S.x_median","Ti.x_mean","Ti.x_sd","Ti.x_min","Ti.x_max","Ti.x_median","Al.x_mean","Al.x_sd","Al.x_min","Al.x_max","Al.x_median","Si.x_mean","Si.x_sd","Si.x_min","Si.x_max","Si.x_median","K.x_mean","K.x_sd","K.x_min","K.x_max","K.x_median","Rb.x_mean","Rb.x_sd","Rb.x_min","Rb.x_max","Rb.x_median","Zr.x_mean","Zr.x_sd","Zr.x_min","Zr.x_max","Zr.x_median","Ca.x_mean","Ca.x_sd","Ca.x_min","Ca.x_max","Ca.x_median","Sr.x_mean","Sr.x_sd","Sr.x_min","Sr.x_max","Sr.x_median","P.x_mean","P.x_sd","P.x_min","P.x_max","P.x_median","Ba.x_mean","Ba.x_sd","Ba.x_min","Ba.x_max","Ba.x_median","Mn_Fe_mean","Mn_Fe_sd","Mn_Fe_min","Mn_Fe_max","Mn_Fe_median","S_Ti_mean","S_Ti_sd","S_Ti_min","S_Ti_max","S_Ti_median","Fe_Ti_mean","Fe_Ti_sd","Fe_Ti_min","Fe_Ti_max","Fe_Ti_median","Si_Ti_mean","Si_Ti_sd","Si_Ti_min","Si_Ti_max","Si_Ti_median","Ti_Al_mean","Ti_Al_sd","Ti_Al_min","Ti_Al_max","Ti_Al_median","Ba_Ti_mean","Ba_Ti_sd","Ba_Ti_min","Ba_Ti_max","Ba_Ti_median","Ca_Ti_mean","Ca_Ti_sd","Ca_Ti_min","Ca_Ti_max","Ca_Ti_median","TNWt_mean","TNWt_sd","TNWt_min","TNWt_max","TNWt_median","TCWt_mean","TCWt_sd","TCWt_min","TCWt_max","TCWt_median","TSWt_mean","TSWt_sd","TSWt_min","TSWt_max","TSWt_median","RABD673_mean","RABD673_sd","RABD673_min","RABD673_max","RABD673_median","Moving.Average_mean","Moving.Average_sd","Moving.Average_min","Moving.Average_max","Moving.Average_median","mean_gray_mean","mean_gray_sd","mean_gray_min","mean_gray_max","mean_gray_median"
1,0.540388504834033,0.0363072056730033,0.464017695147629,0.691296819525658,0.537952149308322,0.00665533871091054,0.000988227822124699,0.00423643332660884,0.0110097027505474,0.00664065381178607,0.0018746303971722,0.00053119238449664,0.000900574844013241,0.00393644409277298,0.00184772882401109,0.158470666663951,0.0132180768445787,0.100213545510522,0.186042367961744,0.15951564654221,0.00283805938603594,0.000318463030328477,0.00200915845225835,0.00398885301588273,0.00283557061118555,0.0208404252328807,0.00216878153434475,0.0149241603111963,0.0268929438725275,0.0207690692302308,0.202796071880479,0.018996596918668,0.126197099449323,0.257972053688034,0.202395522521396,0.00533931321233913,0.000703583450313167,0.00277785973666065,0.00741286089984547,0.00527952295628543,0.00323760050240265,0.000415466864307947,0.00147058181325904,0.00483476463199899,0.00322749687007352,0.0500059892372803,0.00493268394819127,0.0396471873861685,0.0705708346080375,0.0493101070189975,0.00134580031752522,0.000216936074157463,0.000556745555296491,0.00201369601995508,0.0013386337822489,0.000472599564182072,6.76413832287882e-05,0.000306689798546675,0.000958305312710155,0.000467678471051152,0.00573500006080847,0.000407867758665065,0.00423895509184576,0.006762907747271,0.00573397536027556,3.88926148012921,0.101707077673343,3.70211778809383,4.36443715763863,3.88180419101725,-0.516331916238574,0.140659051448263,-0.941469586891722,0.00365545531961382,-0.515587392733473,-1.81116731658627,0.288152408875733,-2.52927620302192,-1.01491350430293,-1.7728547689502,2.66102958648358,0.0654323620320483,2.38380565783736,2.82575544705776,2.66523538851736,-1.36404770562312,0.0999728385924668,-1.72073662931401,-1.01724755514968,-1.36482658912766,0.630549796135576,0.0932028100111382,0.3501709194381,0.87477052913087,0.630207671653355,2.90675356574621,0.0791836113991933,2.6138445711454,3.17003773737862,2.91058658023688,-0.734453429313074,0.107883337267572,-1.18062819771475,-0.440068886886906,-0.751030465543048,-1.23459640200589,0.107237228904884,-1.78847401076832,-0.861291727014602,-1.23700624413423,1.50660528393945,0.077069602940949,1.35281383042886,1.81758630603548,1.49116985069039,-2.11724753892131,0.143792331179833,-2.78719705443315,-1.78703260013556,-2.11648119641453,-3.15954417428434,0.140799888156128,-3.59511144632178,-2.44436771873764,-3.17105785344352,-0.656811229461452,0.0538425839689596,-0.805977685824184,-0.529754925638123,-0.655414963193213,479972.069879518,45578.6036039438,338615,633203,481333,5882.5156626506,756.33644656744,3986,8309,5911,1667.03855421687,495.264749828842,806,3766,1654,140899.527710843,16528.4989932432,91792,194210,143773,2534.53253012048,427.180915499809,1301,4251,2520,18595.8746987952,2912.98497050156,9947,28114,18743,180653.373493976,25064.8571509563,98089,279902,182745,4740.37831325301,698.940543324987,2542,7046,4708,2864.45301204819,328.919629676916,1347,3902,2869,44337.4795180723,4619.03673626399,33298,58597,44286,1189.22168674699,169.845365909169,511,1747,1183,418.978313253012,59.6916959246879,269,744,419,5092.09879518072,483.936223064273,3759,6397,5151,-4.40559339636779,0.161830065794577,-4.88927815131244,-3.98354324624803,-4.39090449766957,-4.47219690306985,0.33862111835489,-5.27825254271919,-3.60069662892353,-4.44717625245081,1.22823189364564,0.152190893408832,0.913948255078368,1.93126591797566,1.21807853853304,-2.030479790348,0.0898810665225957,-2.32139934747108,-1.83648333243454,-2.02007177792771,4.0250772921067,0.087738120183013,3.77443864804989,4.35702171168735,4.01847602887353,-3.31784081594503,0.0596193330487888,-3.51349884128342,-3.09547935394602,-3.32169889574632,-1.15442430254412,0.0819031054346051,-1.36412971045575,-0.813444486425804,-1.15001372139002,0.230280115918654,0.0141687714003756,0.201685069426894,0.262127923592925,0.227235332131386,3.06758794838722,0.380545474976166,2.45409521198273,3.81406655204296,3.09901932430267,0.20111652692726,0.103300528551637,0.0123827026002109,0.402820639669895,0.195639569580555,1.03398673739642,0.00876180729264746,1.01787581962009,1.07726908998253,1.03274042704512,1.0337948196362,0.00749715830987308,1.0191835908952,1.06437426529112,1.03288780159389,0.110426364411778,0.0556870698392759,0.00208234939224537,0.181993176588795,0.1241362647504
2,0.526399223797022,0.0397725816151397,0.453939238184007,0.705761141941394,0.518860822300098,0.00695805547550508,0.00101240518192211,0.00375226049278218,0.0127402641302701,0.00693425984209206,0.00166357534527926,0.000518053099786742,0.000911755540020383,0.00396420516224106,0.00150554628744687,0.162566824408733,0.0140906955522987,0.0895606135639547,0.185586973333001,0.16650997284089,0.00294015957428868,0.000327840853959025,0.00193617424453535,0.00390200433406018,0.0029605054739816,0.0216601561992254,0.00226956560574289,0.0142576884063625,0.0275599169565811,0.021823832274151,0.208234226099743,0.0200453710967973,0.12690717112971,0.260004069811737,0.210550941323798,0.00546390371603235,0.000743520179784666,0.00224017164132012,0.00749441151500518,0.00541564148776734,0.00336202113704549,0.000500690666356327,0.00146132449338547,0.00578396368947394,0.00334700354462006,0.0530419496738,0.0052918987640678,0.0379635790400344,0.0680278261734715,0.0546539388818973,0.00140447093376707,0.000256639217989597,0.000656745556952911,0.00245955903090109,0.00138481242945733,0.000472733645711624,6.80558225183116e-05,0.000317852687856084,0.000979941815954678,0.000466211455293599,0.00583269999384721,0.000407919158034238,0.00409659026931857,0.00699883440662859,0.00588065580081925,3.84777010663605,0.114720202306595,3.64117668033005,4.40900544321289,3.82610629842521,-0.486016393318331,0.142922186805391,-0.993413369823016,0.21133841552492,-0.485673818625778,-1.94963081836083,0.297780971584977,-2.52256894293328,-1.02431869998933,-2.02757930892594,2.67127058106714,0.0681098783566396,2.30288848753258,2.81523419352251,2.68138879115558,-1.34355553553892,0.0993653133630876,-1.71289200709862,-1.01532528413369,-1.3331685280544,0.654162768538729,0.0937029128043991,0.351647011787194,0.88367367495378,0.667310208429838,2.91806859440706,0.0758386904382665,2.58377215286443,3.18388164695322,2.92716161350613,-0.727124590287954,0.107826051673801,-1.38464070838664,-0.449568624394164,-0.732307990270856,-1.21426142964095,0.118376912369817,-1.84136456996926,-0.757675377142602,-1.21253439661693,1.55032543245314,0.0774599984826407,1.35459570701537,1.77511578571627,1.56050294285403,-2.09212101249133,0.152854001609607,-2.72097195383905,-1.6195844996679,-2.09165050897059,-3.17421211663888,0.145355534140149,-3.59657400687649,-2.34623766630473,-3.18293435749279,-0.654675586824913,0.0506668877538041,-0.847488356220554,-0.483162047357036,-0.652518616505625,455884.35785124,51843.259990077,303618,672792,455119.5,6000.10991735537,853.755070699576,3314,10930,6028,1440.71157024793,468.325320411614,706,3524,1285.5,140663.72892562,16318.2437752431,82747,194366,144435.5,2551.82561983471,395.036703182997,1313,4313,2595,18796.5289256198,2782.22411068152,10199,30309,19194.5,180222.676859504,22538.5732571306,99189,269599,184267.5,4707.81818181818,596.276497001817,1988,7212,4733,2889.97355371901,343.934786595805,1326,4283,2921.5,45807.2644628099,5079.41909850978,32575,60170,46821,1204.79256198347,173.125840367709,623,1824,1204,408.680991735537,63.3371958868081,226,798,408,5040.68760330579,460.871458402018,3242,6514,5127,-4.33378649995438,0.159221760590267,-5.0210538241227,-3.79988957989593,-4.31653172297189,-4.62090139942797,0.34863353853608,-5.25462245585073,-3.56291940765692,-4.71620985867902,1.17649952556891,0.165694706345379,0.903290560224393,2.06436121180858,1.13480967797283,-2.01710781252841,0.0791162620288165,-2.32943305132052,-1.76617471695345,-2.00731951670435,4.01482611660606,0.0806319924145542,3.72021162846979,4.34033314303039,4.00524424343472,-3.32594616789205,0.0626062160651907,-3.50052512952914,-3.01782206143241,-3.32949209697286,-1.120945148614,0.0714985903989125,-1.35438553959369,-0.852814216932667,-1.11708549486999,0.225613601005742,0.0141582772065138,0.195607671067119,0.261972929164767,0.225966447714716,2.95952675008715,0.335819934367222,2.45273567295074,3.80877646756172,2.89553039389849,0.151956719231615,0.108718597999247,0.000152872871607548,0.401972073376179,0.134826490813866,1.03353946321644,0.00993971973373895,1.01491770038865,1.12314234466958,1.03194631656696,1.0336231349762,0.00887710637821403,1.01706887012227,1.10855356877438,1.03198973209534,0.246355900523369,0.0348013670535224,0.1715047301335,0.35342366072223,0.245169927542665
