"y","mean_gray","position..mm.","facies_class","facies_prob","facies_class_cleaned"
532,0.181127450980392,25.1409689228133,1,0.995465783316378,1
533,0.188970588235294,25.1879585637511,1,0.976756957563494,1
534,0.19546568627451,25.2349482046889,1,0.924271804279985,1
535,0.199264705882353,25.2819378456266,1,0.86229130322349,1
536,0.201593137254902,25.3289274865644,1,0.809342235416684,1
537,0.195098039215686,25.3759171275022,1,0.928814982245063,1
538,0.193995098039216,25.4229067684399,1,0.941102560801783,1
539,0.192279411764706,25.4698964093777,1,0.956617508116403,1
540,0.192156862745098,25.5168860503155,1,0.95757537810327,1
541,0.193014705882353,25.5638756912532,1,0.950465379625307,1
542,0.195588235294118,25.610865332191,1,0.922705270710502,1
543,0.197549019607843,25.6578549731288,1,0.893857517988855,1
544,0.197916666666667,25.7048446140665,1,0.887610457263311,1
545,0.199019607843137,25.7518342550043,1,0.867181973546791,1
546,0.195343137254902,25.7988238959421,1,0.925812083261567,1
547,0.187009803921569,25.8458135368798,1,0.984251217744436,1
548,0.180269607843137,25.8928031778176,1,0.996252954176404,1
549,0.174877450980392,25.9397928187554,1,0.998925304350213,1
550,0.159313725490196,25.9867824596931,1,0.999981767311855,1
551,0.151348039215686,26.0337721006309,1,0.999998268452857,1
552,0.158578431372549,26.0807617415687,1,0.999985216858097,1
553,0.159191176470588,26.1277513825064,1,0.999982391735057,1
554,0.158823529411765,26.1747410234442,1,0.999984143676556,1
555,0.15796568627451,26.221730664382,1,0.999987601996635,1
556,0.156617647058824,26.2687203053197,1,0.999991613099883,1
557,0.158700980392157,26.3157099462575,1,0.999984689339568,1
558,0.1625,26.3626995871953,1,0.999955556772141,1
559,0.16421568627451,26.4096892281331,1,0.999929049952458,1
560,0.164583333333333,26.4566788690708,1,0.999921655379537,1
561,0.151102941176471,26.5036685100086,1,0.999998394061072,1
562,0.154044117647059,26.5506581509464,1,0.999996080037105,1
563,0.152941176470588,26.5976477918841,1,0.99999718677043,1
564,0.151348039215686,26.6446374328219,1,0.999998268452857,1
565,0.150245098039216,26.6916270737597,1,0.999998767818786,1
566,0.145343137254902,26.7386167146974,1,0.999999739542636,1
567,0.141053921568627,26.7856063556352,1,0.999999936794644,1
568,0.141053921568627,26.832595996573,1,0.999999936794644,1
569,0.131372549019608,26.8795856375107,1,0.999999997867464,1
570,0.126102941176471,26.9265752784485,1,0.999999999698719,1
571,0.125612745098039,26.9735649193863,1,0.999999999749873,1
572,0.126348039215686,27.020554560324,1,0.999999999669428,1
573,0.123651960784314,27.0675442012618,1,0.999999999881984,1
574,0.128921568627451,27.1145338421996,1,0.999999999133316,1
575,0.138725490196078,27.1615234831373,1,0.999999971334168,1
576,0.143137254901961,27.2085131240751,1,0.999999873437361,1
577,0.144852941176471,27.2555027650129,1,0.999999777870587,1
578,0.148039215686275,27.3024924059506,1,0.999999382502396,1
579,0.147916666666667,27.3494820468884,1,0.999999405995511,1
580,0.14546568627451,27.3964716878262,1,0.99999972899782,1
581,0.14546568627451,27.4434613287639,1,0.99999972899782,1
582,0.147794117647059,27.4904509697017,1,0.999999428619286,1
583,0.147426470588235,27.5374406106395,1,0.999999491581284,1
584,0.144852941176471,27.5844302515772,1,0.999999777870587,1
585,0.146078431372549,27.631419892515,1,0.999999669725907,1
586,0.146813725490196,27.6784095334528,1,0.99999958183971,1
587,0.147671568627451,27.7253991743905,1,0.999999450404931,1
588,0.148161764705882,27.7723888153283,1,0.999999358107611,1
589,0.151593137254902,27.8193784562661,1,0.999998133340037,1
590,0.15625,27.8663680972039,1,0.999992467914384,1
591,0.161397058823529,27.9133577381416,1,0.999967244542947,1
592,0.163235294117647,27.9603473790794,1,0.999945635468845,1
593,0.163357843137255,28.0073370200172,1,0.999943787167013,1
594,0.164460784313725,28.0543266609549,1,0.99992419887501,1
595,0.169975490196078,28.1013163018927,1,0.999679214791975,1
596,0.174142156862745,28.1483059428305,1,0.9990995728686,1
597,0.173651960784314,28.1952955837682,1,0.999200450578328,1
598,0.170220588235294,28.242285224706,1,0.999658663976154,1
599,0.171813725490196,28.2892748656438,1,0.999491085828168,1
600,0.177573529411765,28.3362645065815,1,0.997971592653819,1
601,0.182230392156863,28.3832541475193,1,0.994225197897877,1
602,0.180882352941176,28.4302437884571,1,0.995705222184587,1
603,0.178553921568627,28.4772334293948,1,0.99745805119345,1
604,0.176225490196078,28.5242230703326,1,0.998519608440656,1
605,0.174019607843137,28.5712127112704,1,0.999125869798062,1
606,0.173651960784314,28.6182023522081,1,0.999200450578328,1
607,0.174264705882353,28.6651919931459,1,0.999072525253649,1
608,0.175,28.7121816340837,1,0.998893311841572,1
609,0.174877450980392,28.7591712750214,1,0.998925304350213,1
610,0.179411764705882,28.8061609159592,1,0.996910362216246,1
611,0.18125,28.853150556897,1,0.995341424669722,1
612,0.179044117647059,28.9001401978347,1,0.997157456652347,1
613,0.177450980392157,28.9471298387725,1,0.99802840909434,1
614,0.180514705882353,28.9941194797103,1,0.996042242764401,1
615,0.183823529411765,29.041109120648,1,0.991865243738257,1
616,0.184191176470588,29.0880987615858,1,0.991205973897824,1
617,0.189950980392157,29.1350884025236,1,0.971911386207751,1
618,0.191299019607843,29.1820780434614,1,0.963777140502359,1
619,0.19203431372549,29.2290676843991,1,0.958514718888351,1
620,0.194730392156863,29.2760573253369,1,0.933129382166231,1
621,0.196323529411765,29.3230469662747,1,0.912739631233083,1
622,0.193872549019608,29.3700366072124,1,0.942349798156084,1
623,0.186887254901961,29.4170262481502,1,0.984636644617344,1
624,0.180147058823529,29.464015889088,1,0.996354313817037,1
625,0.173406862745098,29.5110055300257,1,0.999246765344562,1
626,0.168872549019608,29.5579951709635,1,0.999757934653168,1
627,0.161887254901961,29.6049848119013,1,0.999962470871742,1
628,0.15625,29.651974452839,1,0.999992467914384,1
629,0.153921568627451,29.6989640937768,1,0.999996221252869,1
630,0.153553921568627,29.7459537347146,1,0.999996615972807,1
631,0.154779411764706,29.7929433756523,1,0.999995119143128,1
632,0.156862745098039,29.8399330165901,1,0.999990991912419,1
633,0.162745098039216,29.8869226575279,1,0.999952460993531,1
634,0.164093137254902,29.9339122984656,1,0.999931362214649,1
635,0.163970588235294,29.9809019394034,1,0.999933601968702,1
636,0.15796568627451,30.0278915803412,1,0.999987601996635,1
637,0.149754901960784,30.0748812212789,1,0.999998941916401,1
638,0.15,30.1218708622167,1,0.999998858083146,1
639,0.151102941176471,30.1688605031545,1,0.999998394061072,1
640,0.147671568627451,30.2158501440922,1,0.999999450404931,1
641,0.15343137254902,30.26283978503,1,0.999996738440448,1
642,0.154411764705882,30.3098294259678,1,0.999995625053738,1
643,0.15906862745098,30.3568190669055,1,0.999982995501967,1
644,0.158333333333333,30.4038087078433,1,0.999986219766805,1
645,0.154289215686275,30.4507983487811,1,0.999995782118226,1
646,0.155269607843137,30.4977879897188,1,0.999994355829718,1
647,0.159191176470588,30.5447776306566,1,0.999982391735057,1
648,0.159313725490196,30.5917672715944,1,0.999981767311855,1
649,0.162132352941176,30.6387569125322,1,0.999959839493627,1
650,0.166176470588235,30.6857465534699,1,0.999880147016039,1
651,0.169975490196078,30.7327361944077,1,0.999679214791975,1
652,0.174387254901961,30.7797258353455,1,0.999044706815709,1
653,0.177328431372549,30.8267154762832,1,0.99808371905401,1
654,0.174142156862745,30.873705117221,1,0.9990995728686,1
655,0.175122549019608,30.9206947581588,1,0.998860416787773,1
656,0.183210784313726,30.9676843990965,1,0.992862887384837,1
657,0.180759803921569,31.0146740400343,1,0.995820444979785,1
658,0.183333333333333,31.0616636809721,1,0.992672963002834,1
659,0.186029411764706,31.1086533219098,1,0.987101636249087,1
660,0.189093137254902,31.1556429628476,1,0.976195556493566,1
661,0.195098039215686,31.2026326037854,1,0.928814982245063,1
662,0.200612745098039,31.2496222447231,1,0.833067502616302,1
663,0.201470588235294,31.2966118856609,1,0.812420433158004,1
664,0.197426470588235,31.3436015265987,1,0.895878874432345,1
665,0.196200980392157,31.3905911675364,1,0.914469324812089,1
666,0.189583333333333,31.4375808084742,1,0.973825679584631,1
667,0.183455882352941,31.484570449412,1,0.99247834258035,1
668,0.182720588235294,31.5315600903497,1,0.993577658144297,1
669,0.183088235294118,31.5785497312875,1,0.993048218867406,1
670,0.17843137254902,31.6255393722253,1,0.997528371928557,1
671,0.167892156862745,31.672529013163,1,0.999812082975071,1
672,0.157475490196078,31.7195186541008,1,0.999989238201775,1
673,0.161397058823529,31.7665082950386,1,0.999967244542947,1
674,0.156985294117647,31.8134979359763,1,0.99999066487241,1
675,0.153921568627451,31.8604875769141,1,0.999996221252869,1
676,0.157352941176471,31.9074772178519,1,0.999989613443076,1
677,0.1625,31.9544668587896,1,0.999955556772141,1
678,0.166666666666667,32.0014564997274,1,0.99986359602251,1
679,0.170220588235294,32.0484461406652,1,0.999658663976154,1
680,0.172426470588235,32.095435781603,1,0.999407735543578,1
681,0.168382352941176,32.1424254225407,1,0.999786646936916,1
682,0.175245098039216,32.1894150634785,1,0.99882659530963,1
683,0.183333333333333,32.2364047044163,1,0.992672963002834,1
684,0.189338235294118,32.283394345354,1,0.975035922926022,1
685,0.188602941176471,32.3303839862918,1,0.978370134581425,1
686,0.18296568627451,32.3773736272296,1,0.993229058635034,1
687,0.175612745098039,32.4243632681673,1,0.998719324720507,1
688,0.170588235294118,32.4713529091051,1,0.999625464244401,1
689,0.169485294117647,32.5183425500429,1,0.999716825565956,1
690,0.164828431372549,32.5653321909806,1,0.999916320257631,1
691,0.161764705882353,32.6123218319184,1,0.999963723515111,1
692,0.162867647058824,32.6593114728562,1,0.999950836315591,1
693,0.164828431372549,32.7063011137939,1,0.999916320257631,1
694,0.164338235294118,32.7532907547317,1,0.999926662941375,1
695,0.167647058823529,32.8002803956695,1,0.999823685646199,1
696,0.17156862745098,32.8472700366072,1,0.999521188589765,1
697,0.178063725490196,32.894259677545,1,0.997728484292492,1
698,0.17156862745098,32.9412493184828,1,0.999521188589765,1
699,0.168382352941176,32.9882389594205,1,0.999786646936916,1
700,0.169362745098039,33.0352286003583,1,0.999725547511113,1
701,0.168014705882353,33.0822182412961,1,0.999806010894475,1
702,0.16531862745098,33.1292078822338,1,0.999904584487986,1
703,0.163480392156863,33.1761975231716,1,0.999941878518772,1
704,0.164705882352941,33.2231871641094,1,0.999919030011843,1
705,0.168872549019608,33.2701768050472,1,0.999757934653168,1
706,0.175980392156863,33.3171664459849,1,0.99860279925595,1
707,0.183455882352941,33.3641560869227,1,0.99247834258035,1
708,0.191421568627451,33.4111457278605,1,0.962943181706702,1
709,0.197303921568627,33.4581353687982,1,0.897870062257296,1
710,0.199142156862745,33.505125009736,1,0.864752782306233,1
711,0.200612745098039,33.5521146506738,1,0.833067502616302,1
712,0.2,33.5991042916115,1,0.846840380947568,1
713,0.193137254901961,33.6460939325493,1,0.94936988088483,1
714,0.196078431372549,33.6930835734871,1,0.916171170349977,1
715,0.193995098039216,33.7400732144248,1,0.941102560801783,1
716,0.191544117647059,33.7870628553626,1,0.962092339855475,1
717,0.195220588235294,33.8340524963004,1,0.927326383277427,1
718,0.199264705882353,33.8810421372381,1,0.86229130322349,1
719,0.202083333333333,33.9280317781759,1,0.796713373095997,1
720,0.207475490196078,33.9750214191137,1,0.630089614735282,1
721,0.204779411764706,34.0220110600514,1,0.718872472604562,1
722,0.207352941176471,34.0690007009892,1,0.634279101897088,1
723,0.209803921568627,34.115990341927,1,0.54944018471024,1
724,0.212622549019608,34.1629799828647,2,0.453768915794406,2
725,0.216666666666667,34.2099696238025,2,0.332557116764874,2
726,0.217769607843137,34.2569592647403,2,0.304075981634665,2
727,0.216544117647059,34.303948905678,2,0.33585145509941,2
728,0.219117647058824,34.3509385466158,2,0.272147348781216,2
729,0.216911764705882,34.3979281875536,2,0.326045786581202,2
730,0.222671568627451,34.4449178284913,2,0.202678003570481,2
731,0.228921568627451,34.4919074694291,2,0.123369799497615,2
732,0.235294117647059,34.5388971103669,2,0.0795072566397795,2
733,0.243872549019608,34.5858867513046,2,0.0510121869253342,2
734,0.253799019607843,34.6328763922424,2,0.0387828266318436,2
735,0.256862745098039,34.6798660331802,2,0.0376145518798966,2
736,0.254289215686274,34.7268556741179,2,0.0385269049636605,2
737,0.249509803921569,34.7738453150557,2,0.0422600951343373,2
738,0.253308823529412,34.8208349559935,2,0.0390660946041083,2
739,0.25343137254902,34.8678245969312,2,0.0389926847813534,2
740,0.248897058823529,34.914814237869,2,0.0429562876840924,2
741,0.244117647058824,34.9618038788068,2,0.050507852034756,2
742,0.238848039215686,35.0087935197446,2,0.0647061272297733,2
743,0.231127450980392,35.0557831606823,2,0.104988755575004,2
744,0.223406862745098,35.1027728016201,2,0.190775110945098,2
