"y","mean_gray","position..mm.","facies_class","facies_prob","facies_class_cleaned"
532,0.222222222222222,25.1409689228133,2,0.11915919995914,1
533,0.2,25.1879585637511,1,0.568316072866177,2
534,0.210457516339869,25.2349482046889,2,0.283081818922312,1
535,0.190849673202614,25.2819378456266,1,0.821017671693434,1
536,0.191503267973856,25.3289274865644,1,0.806600755681644,1
537,0.179738562091503,25.3759171275022,1,0.96384733470114,1
538,0.177777777777778,25.4229067684399,1,0.973955417369142,1
539,0.176470588235294,25.4698964093777,1,0.979199760622785,1
540,0.182352941176471,25.5168860503155,1,0.945059142983697,1
541,0.194771241830065,25.5638756912532,1,0.724330352001157,1
542,0.212418300653595,25.610865332191,2,0.244418365163853,2
543,0.228758169934641,25.6578549731288,2,0.0782910758281606,2
544,0.237254901960784,25.7048446140665,2,0.0505817046982778,2
545,0.244444444444444,25.7518342550043,2,0.0389912627258649,2
546,0.23921568627451,25.7988238959421,2,0.0466341263015645,2
547,0.230065359477124,25.8458135368798,2,0.0725776331066608,2
548,0.213071895424837,25.8928031778176,2,0.232684703592672,2
549,0.198692810457516,25.9397928187554,1,0.608780602299447,1
550,0.182352941176471,25.9867824596931,1,0.945059142983697,1
551,0.169281045751634,26.0337721006309,1,0.994426867417685,1
552,0.16078431372549,26.0807617415687,1,0.99899670442607,1
553,0.157516339869281,26.1277513825064,1,0.999502993317693,1
554,0.148366013071895,26.1747410234442,1,0.999938591838834,1
555,0.139869281045752,26.221730664382,1,0.999992515222757,1
556,0.137908496732026,26.2687203053197,1,0.999995496163782,1
557,0.147058823529412,26.3157099462575,1,0.999955121978743,1
558,0.158169934640523,26.3626995871953,1,0.999426951501676,1
559,0.16797385620915,26.4096892281331,1,0.995672880847086,1
560,0.172549019607843,26.4566788690708,1,0.989693864850372,1
561,0.165359477124183,26.5036685100086,1,0.997422234435126,1
562,0.173202614379085,26.5506581509464,1,0.988382136945489,1
563,0.162745098039216,26.5976477918841,1,0.998488004093729,1
564,0.154248366013072,26.6446374328219,1,0.999759493776001,1
