"y","mean_gray","position..mm.","facies_class","facies_prob","facies_class_cleaned"
532,0.163014225297962,25.1409689228133,1,0.999993408780878,1
533,0.180238369857747,25.1879585637511,1,0.999120595210084,1
534,0.180968858131488,25.2349482046889,1,0.998940627863099,1
535,0.186466743560169,25.2819378456266,1,0.995936890730481,1
536,0.190042291426374,25.3289274865644,1,0.990787954241393,1
537,0.187427912341407,25.3759171275022,1,0.994914355288638,1
538,0.187158785082661,25.4229067684399,1,0.995222618434887,1
539,0.184429065743945,25.4698964093777,1,0.997501784630012,1
540,0.18242983467897,25.5168860503155,1,0.998470773618293,1
541,0.181237985390235,25.5638756912532,1,0.998865912956853,1
542,0.17923875432526,25.610865332191,1,0.999320320846699,1
543,0.179815455594002,25.6578549731288,1,0.999211091202363,1
544,0.184467512495194,25.7048446140665,1,0.997478424399895,1
545,0.186658977316417,25.7518342550043,1,0.995749234050885,1
546,0.189850057670127,25.7988238959421,1,0.991174316733952,1
547,0.186236063052672,25.8458135368798,1,0.996151822714537,1
548,0.179892349096501,25.8928031778176,1,0.999195324651723,1
549,0.177124183006536,25.9397928187554,1,0.999610109808521,1
550,0.173010380622837,25.9867824596931,1,0.999873158766955,1
551,0.171011149557862,26.0337721006309,1,0.999927948654022,1
552,0.17443291041907,26.0807617415687,1,0.999811808742009,1
553,0.176124567474048,26.1277513825064,1,0.999701710286375,1
554,0.176585928489043,26.1747410234442,1,0.99966232982119,1
555,0.175009611687812,26.221730664382,1,0.99977958134589,1
556,0.171587850826605,26.2687203053197,1,0.999915068084488,1
557,0.170049980776624,26.3157099462575,1,0.999945354515804,1
558,0.170203767781622,26.3626995871953,1,0.999942871127308,1
559,0.16962706651288,26.4096892281331,1,0.999951660295196,1
560,0.168204536716647,26.4566788690708,1,0.999968132806451,1
561,0.159784698193003,26.5036685100086,1,0.999997633916415,1
562,0.159669357939254,26.5506581509464,1,0.999997720347912,1
563,0.158708189158016,26.5976477918841,1,0.999998330975732,1
564,0.157747020376778,26.6446374328219,1,0.999998781686277,1
565,0.155747789311803,26.6916270737597,1,0.999999373011697,1
566,0.151787773933103,26.7386167146974,1,0.999999838104116,1
567,0.149980776624375,26.7856063556352,1,0.999999914178473,1
568,0.150557477893118,26.832595996573,1,0.999999894788172,1
569,0.147712418300654,26.8795856375107,1,0.999999961885624,1
570,0.14083044982699,26.9265752784485,1,0.999999997066438,1
571,0.138177623990773,26.9735649193863,1,0.999999998952071,1
572,0.13921568627451,27.020554560324,1,0.999999998428021,1
573,0.136985774702038,27.0675442012618,1,0.999999999344973,1
574,0.137024221453287,27.1145338421996,1,0.999999999334921,1
575,0.143598615916955,27.1615234831373,1,0.999999991617794,1
576,0.150634371395617,27.2085131240751,1,0.99999989190016,1
577,0.158823529411765,27.2555027650129,1,0.999998267074568,1
578,0.161245674740484,27.3024924059506,1,0.999996223189619,1
579,0.160476739715494,27.3494820468884,1,0.999997044664806,1
