"y","mean_gray","position..mm.","facies_class","facies_prob","facies_class_cleaned"
532,0.166666666666667,25.1409689228133,1,0.99994107826814,1
533,0.185262492093612,25.1879585637511,1,0.993591860642653,1
534,0.189753320683112,25.2349482046889,1,0.983170885935909,1
535,0.196457938013915,25.2819378456266,1,0.938468823914523,1
536,0.198734977862113,25.3289274865644,1,0.908855743130078,1
537,0.193358633776091,25.3759171275022,1,0.965393620214033,1
538,0.192093611638204,25.4229067684399,1,0.972968524374825,1
539,0.189816571790006,25.4698964093777,1,0.982949253085854,1
540,0.188741302972802,25.5168860503155,1,0.986376944544866,1
541,0.188614800759013,25.5638756912532,1,0.986735615561919,1
542,0.190512333965844,25.610865332191,1,0.980329477041284,1
543,0.193421884882985,25.6578549731288,1,0.964969696129996,1
544,0.196268184693232,25.7048446140665,1,0.940522188799749,1
545,0.194560404807084,25.7518342550043,1,0.956515908502067,1
546,0.192979127134725,25.7988238959421,1,0.967843063297618,1
547,0.187033523086654,25.8458135368798,1,0.990542911314493,1
548,0.180771663504111,25.8928031778176,1,0.997719906135145,1
549,0.176280834914611,25.9397928187554,1,0.999239039460672,1
550,0.167235926628716,25.9867824596931,1,0.999930899391469,1
551,0.16078431372549,26.0337721006309,1,0.999989284228047,1
552,0.161859582542695,26.0807617415687,1,0.999985251143179,1
553,0.162049335863378,26.1277513825064,1,0.99998440152285,1
554,0.159645793801392,26.1747410234442,1,0.999992388670133,1
555,0.156356736242884,26.221730664382,1,0.999997228929861,1
556,0.15426944971537,26.2687203053197,1,0.99999856534077,1
557,0.155724225173941,26.3157099462575,1,0.999997726892233,1
558,0.157685009487666,26.3626995871953,1,0.999995816084547,1
559,0.158507273877293,26.4096892281331,1,0.999994615033729,1
560,0.158254269449715,26.4566788690708,1,0.999995016262793,1
561,0.147691334598355,26.5036685100086,1,0.999999834788335,1
562,0.147248576850095,26.5506581509464,1,0.999999857831662,1
563,0.146679316888046,26.5976477918841,1,0.999999882903277,1
564,0.146679316888046,26.6446374328219,1,0.999999882903277,1
565,0.146363061353574,26.6916270737597,1,0.999999894912883,1
566,0.143327008222644,26.7386167146974,1,0.999999963384508,1
567,0.143580012650221,26.7856063556352,1,0.999999959979038,1
568,0.147375079063884,26.832595996573,1,0.999999851588102,1
569,0.145161290322581,26.8795856375107,1,0.999999930535784,1
570,0.139342188488299,26.9265752784485,1,0.999999991205896,1
571,0.138962681846932,26.9735649193863,1,0.99999999234229,1
572,0.140860215053763,27.020554560324,1,0.999999984771484,1
573,0.137571157495256,27.0675442012618,1,0.99999999540665,1
574,0.13965844402277,27.1145338421996,1,0.999999990134404,1
