"y","mean_gray","position..mm.","facies_class","facies_prob"
532,0.125168756027001,25.1409163173869,1,0.976145286040741
533,0.147798135647702,25.1878884231826,1,0.873305348695866
534,0.158919961427194,25.2348605289782,1,0.760970500671198
535,0.166505946640951,25.2818326347738,1,0.661502902430808
536,0.173191899710704,25.3288047405695,1,0.566121195797911
537,0.177242044358727,25.3757768463651,1,0.508313434492139
538,0.176406300225008,25.4227489521607,1,0.520128049992963
539,0.172420443587271,25.4697210579564,1,0.577227596116402
540,0.169463195114111,25.516693163752,1,0.619706770072824
541,0.169334619093539,25.5636652695476,1,0.621543297924895
542,0.167791706846673,25.6106373753433,1,0.643459663281392
543,0.172484731597557,25.6576094811389,1,0.576301835391378
544,0.181677917068467,25.7045815869345,2,0.44735036483718
545,0.18720668595307,25.7515536927302,2,0.377259991343323
546,0.194985535197686,25.7985257985258,2,0.293057350302416
547,0.195692703310833,25.8454979043214,2,0.286299257005288
548,0.193378334940534,25.8924700101171,2,0.308975306423731
549,0.193249758919961,25.9394421159127,2,0.310282339963252
550,0.186756669881067,25.9864142217084,2,0.382669800779281
551,0.183092253294761,26.033386327504,2,0.428710276977726
552,0.188363870138219,26.0803584332996,2,0.363609383464131
553,0.183092253294761,26.1273305390953,2,0.428710276977726
554,0.182063645130183,26.1743026448909,2,0.442222909073565
555,0.180327868852459,26.2212747506865,2,0.465537569298723
556,0.178720668595307,26.2682468564822,2,0.487630528513514
557,0.178527804564449,26.3152189622778,2,0.490310425328791
558,0.179877852780456,26.3621910680734,2,0.471678152568647
559,0.180649308903889,26.4091631738691,2,0.461174604685313
560,0.179620700739312,26.4561352796647,2,0.475203459471614
561,0.170813243330119,26.5031073854603,1,0.600356291170788
562,0.172484731597557,26.550079491256,1,0.576301835391378
563,0.170106075216972,26.5970515970516,1,0.610505897964545
564,0.166184506589521,26.6440237028472,1,0.665975196021085
565,0.162520090003214,26.6909958086429,1,0.715546592401745
566,0.156798457087753,26.7379679144385,1,0.785856737612271
567,0.151719704275153,26.7849400202342,1,0.838942762225265
568,0.150433944069431,26.8319121260298,1,0.850851772750162
569,0.143812279009965,26.8788842318254,1,0.902371676062364
570,0.135711989713918,26.9258563376211,1,0.945156244264522
