"y","mean_gray","position..mm.","facies_class","facies_prob","facies_class_cleaned"
532,0.184491978609626,25.1409689228133,1,0.98447146855154,1
533,0.186274509803922,25.1879585637511,1,0.978032715682985,1
534,0.194474153297683,25.2349482046889,1,0.90728790514509,1
535,0.195187165775401,25.2819378456266,1,0.896397308501105,1
536,0.19554367201426,25.3289274865644,1,0.89058847957794,1
537,0.192869875222816,25.3759171275022,1,0.92844591719651,1
538,0.192513368983957,25.4229067684399,1,0.932559866673177,1
539,0.191087344028521,25.4698964093777,1,0.947083470607869,1
540,0.19144385026738,25.5168860503155,1,0.943729056396203,1
541,0.193226381461676,25.5638756912532,1,0.924125562388503,1
542,0.197504456327986,25.610865332191,1,0.854098920010785,1
543,0.201604278074866,25.6578549731288,1,0.752405718644191,1
544,0.202852049910873,25.7048446140665,1,0.715240657428047,1
545,0.209269162210339,25.7518342550043,1,0.50194588229382,1
546,0.205347593582888,25.7988238959421,1,0.634738389318503,1
547,0.194830659536542,25.8458135368798,1,0.901962124258028,1
548,0.18680926916221,25.8928031778176,1,0.975675238673361,1
549,0.181996434937611,25.9397928187554,1,0.990610110438837,1
550,0.1650623885918,25.9867824596931,1,0.999808362566726,1
551,0.153654188948307,26.0337721006309,1,0.999991063857315,1
552,0.160249554367201,26.0807617415687,1,0.999945107918948,1
553,0.162210338680927,26.1277513825064,1,0.999907951824832,1
554,0.159536541889483,26.1747410234442,1,0.999954632068187,1
555,0.157040998217469,26.221730664382,1,0.999976965696534,1
556,0.15632798573975,26.2687203053197,1,0.99998107993938,1
557,0.157754010695187,26.3157099462575,1,0.999971995384961,1
558,0.160249554367201,26.3626995871953,1,0.999945107918948,1
559,0.162566844919786,26.4096892281331,1,0.999898993853527,1
560,0.16541889483066,26.4566788690708,1,0.999790292639266,1
561,0.152941176470588,26.5036685100086,1,0.999992707817181,1
562,0.157040998217469,26.5506581509464,1,0.999976965696534,1
563,0.154545454545455,26.5976477918841,1,0.999988500602424,1
564,0.15222816399287,26.6446374328219,1,0.999994057527127,1
565,0.150267379679144,26.6916270737597,1,0.999996639247219,1
566,0.142780748663102,26.7386167146974,1,0.999999653469499,1
567,0.136720142602496,26.7856063556352,1,0.999999950713743,1
568,0.137433155080214,26.832595996573,1,0.999999937681643,1
569,0.13048128342246,26.8795856375107,1,0.999999994033869,1
570,0.126381461675579,26.9265752784485,1,0.999999998593448,1
571,0.121390374331551,26.9735649193863,1,0.999999999772214,1
572,0.119429590017825,27.020554560324,1,0.999999999890627,1
573,0.120855614973262,27.0675442012618,1,0.999999999813328,1
574,0.127450980392157,27.1145338421996,1,0.999999997940479,1
575,0.135650623885918,27.1615234831373,1,0.99999996542438,1
576,0.140641711229947,27.2085131240751,1,0.999999823913709,1
577,0.139928698752228,27.2555027650129,1,0.999999859872008,1
578,0.143850267379679,27.3024924059506,1,0.999999516126006,1
579,0.144563279857398,27.3494820468884,1,0.999999396543833,1
580,0.142780748663102,27.3964716878262,1,0.999999653469499,1
581,0.14367201426025,27.4434613287639,1,0.999999542216082,1
582,0.148306595365419,27.4904509697017,1,0.999998119013847,1
583,0.14795008912656,27.5374406106395,1,0.999998309276801,1
584,0.144919786096257,27.5844302515772,1,0.99999932643684,1
585,0.141354723707665,27.631419892515,1,0.999999779032438,1
586,0.142245989304813,27.6784095334528,1,0.999999707084893,1
587,0.143850267379679,27.7253991743905,1,0.999999516126006,1
588,0.145989304812834,27.7723888153283,1,0.999999065284186,1
589,0.149376114081996,27.8193784562661,1,0.999997415191927,1
590,0.153475935828877,27.8663680972039,1,0.999991505594239,1
591,0.159180035650624,27.9133577381416,1,0.99995877655985,1
592,0.162923351158645,27.9603473790794,1,0.999889202326,1
593,0.164527629233512,28.0073370200172,1,0.999832698824243,1
594,0.162032085561497,28.0543266609549,1,0.999912139693119,1
595,0.164527629233512,28.1013163018927,1,0.999832698824243,1
596,0.167379679144385,28.1483059428305,1,0.999657893111266,1
597,0.165597147950089,28.1952955837682,1,0.999780656864809,1
598,0.161319073083779,28.242285224706,1,0.999927133393895,1
599,0.163992869875223,28.2892748656438,1,0.999854058044767,1
600,0.172014260249554,28.3362645065815,1,0.998956692760075,1
601,0.178966131907308,28.3832541475193,1,0.995031915935322,1
602,0.177896613190731,28.4302437884571,1,0.996057261942399,1
603,0.175579322638146,28.4772334293948,1,0.997637400482835,1
604,0.17397504456328,28.5242230703326,1,0.998357315725881,1
605,0.173262032085562,28.5712127112704,1,0.998605552111539,1
606,0.173440285204991,28.6182023522081,1,0.998547059510647,1
607,0.175044563279857,28.6651919931459,1,0.99790527766182,1
608,0.175757575757576,28.7121816340837,1,0.99754114126742,1
609,0.179857397504456,28.7591712750214,1,0.993991868358497,1
610,0.184848484848485,28.8061609159592,1,0.983341737360665,1
611,0.187878787878788,28.853150556897,1,0.970265146327795,1
612,0.187878787878788,28.9001401978347,1,0.970265146327795,1
613,0.186452762923351,28.9471298387725,1,0.97727090806379,1
614,0.188235294117647,28.9941194797103,1,0.96823600444837,1
615,0.189839572192513,29.041109120648,1,0.957503927839687,1
616,0.189661319073084,29.0880987615858,1,0.958835946307097,1
617,0.194830659536542,29.1350884025236,1,0.901962124258028,1
618,0.195365418894831,29.1820780434614,1,0.893523691363445,1
619,0.19554367201426,29.2290676843991,1,0.89058847957794,1
620,0.198395721925134,29.2760573253369,1,0.834894203320539,1
621,0.201069518716578,29.3230469662747,1,0.767530893295262,1
622,0.2,29.3700366072124,1,0.796184854838795,1
623,0.194830659536542,29.4170262481502,1,0.901962124258028,1
624,0.189483065953654,29.464015889088,1,0.960131244478506,1
625,0.176292335115865,29.5110055300257,1,0.997229679903784,1
626,0.17379679144385,29.5579951709635,1,0.998423028770753,1
627,0.168805704099822,29.6049848119013,1,0.999514842160611,1
628,0.162210338680927,29.651974452839,1,0.999907951824832,1
629,0.15650623885918,29.6989640937768,1,0.999980123417018,1
630,0.151693404634581,29.7459537347146,1,0.999994907779932,1
631,0.149910873440285,29.7929433756523,1,0.99999697346756,1
632,0.150802139037433,29.8399330165901,1,0.999996069993838,1
633,0.163101604278075,29.8869226575279,1,0.999883971177001,1
634,0.163279857397504,29.9339122984656,1,0.999878503526237,1
635,0.161675579322638,29.9809019394034,1,0.999919973194088,1
636,0.153475935828877,30.0278915803412,1,0.999991505594239,1
637,0.145098039215686,30.0748812212789,1,0.999999288477578,1
638,0.147237076648841,30.1218708622167,1,0.999998635422941,1
639,0.14777183600713,30.1688605031545,1,0.999998397271594,1
640,0.142424242424242,30.2158501440922,1,0.999999690177925,1
641,0.152584670231729,30.26283978503,1,0.999993416041258,1
642,0.150802139037433,30.3098294259678,1,0.999996069993838,1
643,0.155436720142603,30.3568190669055,1,0.999985233895908,1
644,0.15650623885918,30.4038087078433,1,0.999980123417018,1
645,0.152762923351159,30.4507983487811,1,0.999993070673817,1
646,0.153119429590018,30.4977879897188,1,0.999992326619593,1
647,0.154901960784314,30.5447776306566,1,0.999987287717749,1
648,0.152584670231729,30.5917672715944,1,0.999993416041258,1
649,0.159714795008913,30.6387569125322,1,0.999952412240142,1
650,0.166131907308378,30.6857465534699,1,0.999749140873601,1
651,0.168983957219251,30.7327361944077,1,0.999493384399211,1
