"y","mean_gray","position..mm.","facies_class","facies_prob","facies_class_cleaned"
532,0.165088474414156,25.1409689228133,1,0.999960229850533,1
533,0.183165949306552,25.1879585637511,1,0.995829413863836,1
534,0.18622668579627,25.2349482046889,1,0.991721400601317,1
535,0.192922046867528,25.2819378456266,1,0.96696501422934,1
536,0.195456719273075,25.3289274865644,1,0.946789213630895,1
537,0.191056910569106,25.3759171275022,1,0.977143675827717,1
538,0.189048302247728,25.4229067684399,1,0.984861006415952,1
539,0.18727881396461,25.4698964093777,1,0.989597667999429,1
540,0.186800573888092,25.5168860503155,1,0.990618803045749,1
541,0.185987565758011,25.5638756912532,1,0.992144274039036,1
542,0.186657101865136,25.610865332191,1,0.990906539769632,1
543,0.189956958393113,25.6578549731288,1,0.98172510200878,1
544,0.194404591104735,25.7048446140665,1,0.956188602023803,1
545,0.194165471066475,25.7518342550043,1,0.958111455874155,1
546,0.194213295074127,25.7988238959421,1,0.957732889434582,1
547,0.188904830224773,25.8458135368798,1,0.985308490283947,1
548,0.182161645145863,25.8928031778176,1,0.996691915796756,1
549,0.177522716403635,25.9397928187554,1,0.998911848165513,1
550,0.170349115255858,25.9867824596931,1,0.999829110656351,1
551,0.165662362505978,26.0337721006309,1,0.999953181848018,1
552,0.167575322812052,26.0807617415687,1,0.999919934006274,1
553,0.168244858919177,26.1277513825064,1,0.999903647661374,1
554,0.168675274988044,26.1747410234442,1,0.999891546723381,1
555,0.167575322812052,26.221730664382,1,0.999919934006274,1
556,0.164897178383549,26.2687203053197,1,0.999962343398792,1
557,0.164084170253467,26.3157099462575,1,0.999970180100651,1
558,0.16441893830703,26.3626995871953,1,0.999967164888233,1
559,0.163558106169297,26.4096892281331,1,0.999974386473493,1
560,0.16154949784792,26.4566788690708,1,0.999985778234166,1
561,0.150884744141559,26.5036685100086,1,0.999999491006991,1
562,0.149784791965567,26.5506581509464,1,0.999999646024611,1
563,0.148684839789574,26.5976477918841,1,0.999999754737596,1
564,0.148637015781923,26.6446374328219,1,0.999999758639224,1
565,0.148015303682449,26.6916270737597,1,0.999999804180855,1
566,0.145002391200383,26.7386167146974,1,0.999999930094306,1
567,0.144763271162123,26.7856063556352,1,0.999999935658093,1
568,0.147489239598278,26.832595996573,1,0.99999983608657,1
569,0.143711142993783,26.8795856375107,1,0.9999999554229,1
570,0.137541846006695,26.9265752784485,1,0.999999995157896,1
571,0.136346245815399,26.9735649193863,1,0.999999996892845,1
572,0.138259206121473,27.020554560324,1,0.999999993694384,1
573,0.135628885700622,27.0675442012618,1,0.999999997623975,1
574,0.136489717838355,27.1145338421996,1,0.999999996722192,1
575,0.144763271162123,27.1615234831373,1,0.999999935658093,1
576,0.15298900047824,27.2085131240751,1,0.999998990734682,1
577,0.159014825442372,27.2555027650129,1,0.999993349049056,1
578,0.161262553802009,27.3024924059506,1,0.999986937851585,1
579,0.159636537541846,27.3494820468884,1,0.999991971535631,1
580,0.154662840746055,27.3964716878262,1,0.999998276947297,1
581,0.15246293639407,27.4434613287639,1,0.999999148407007,1
582,0.153849832615973,27.4904509697017,1,0.999998669747238,1
583,0.155236728837877,27.5374406106395,1,0.999997934205068,1
584,0.154949784791966,27.5844302515772,1,0.999998113106263,1
585,0.156958393113343,27.631419892515,1,0.999996461376945,1
586,0.156862745098039,27.6784095334528,1,0.999996564804872,1
587,0.157101865136298,27.7253991743905,1,0.999996300560695,1
588,0.157006217120995,27.7723888153283,1,0.999996408538611,1
589,0.155954088952654,27.8193784562661,1,0.999997412030056,1
590,0.154567192730751,27.8663680972039,1,0.999998328429546,1
591,0.155954088952654,27.9133577381416,1,0.999997412030056,1
592,0.157532281205165,27.9603473790794,1,0.999995774510442,1
593,0.155714968914395,28.0073370200172,1,0.999997598895851,1
594,0.159923481587757,28.0543266609549,1,0.999991246335956,1
595,0.166953610712578,28.1013163018927,1,0.999932664381688,1
596,0.171975131516021,28.1483059428305,1,0.999736381367292,1
597,0.172596843615495,28.1952955837682,1,0.999689524439755,1
598,0.171449067431851,28.242285224706,1,0.999770673966203,1
599,0.172405547584888,28.2892748656438,1,0.999704729286626,1
600,0.175466284074605,28.3362645065815,1,0.999349473164752,1
601,0.173553323768532,28.3832541475193,1,0.999601590146144,1
602,0.172501195600191,28.4302437884571,1,0.99969721803881,1
603,0.17063605930177,28.4772334293948,1,0.9998154163271,1
604,0.168914395026303,28.5242230703326,1,0.999884207346454,1
605,0.167623146819704,28.5712127112704,1,0.999918864352184,1
606,0.167336202773792,28.6182023522081,1,0.999925082289076,1
607,0.1675274988044,28.6651919931459,1,0.999920990111015,1
608,0.167575322812052,28.7121816340837,1,0.999919934006274,1
609,0.169057867049259,28.7591712750214,1,0.999879577528719,1
610,0.170779531324725,28.8061609159592,1,0.999808181120693,1
611,0.17221425155428,28.853150556897,1,0.999719221064104,1
612,0.172166427546628,28.9001401978347,1,0.999722736349119,1
613,0.171975131516021,28.9471298387725,1,0.999736381367292,1
614,0.172501195600191,28.9941194797103,1,0.99969721803881,1
615,0.172931611669058,29.041109120648,1,0.999661099450346,1
616,0.172883787661406,29.0880987615858,1,0.999665307137804,1
617,0.175274988043998,29.1350884025236,1,0.999380284501564,1
618,0.176279292204687,29.1820780434614,1,0.999201497176285,1
619,0.177761836441894,29.2290676843991,1,0.998845753020093,1
620,0.17948350071736,29.2760573253369,1,0.998244527670309,1
621,0.179005260640842,29.3230469662747,1,0.998436072285739,1
622,0.175753228120516,29.3700366072124,1,0.999300508590964,1
623,0.169105691056911,29.4170262481502,1,0.999877995186204,1
624,0.162888570062171,29.464015889088,1,0.999978918971729,1
625,0.161453849832616,29.5110055300257,1,0.999986175396582,1
626,0.15714968914395,29.5579951709635,1,0.999996245399688,1
627,0.151602104256337,29.6049848119013,1,0.999999356244267,1
628,0.149545671927307,29.651974452839,1,0.999999673058634,1
629,0.149976087996174,29.6989640937768,1,0.99999962284396,1
630,0.152128168340507,29.7459537347146,1,0.999999235997986,1
631,0.154328072692492,29.7929433756523,1,0.999998450694882,1
632,0.155954088952654,29.8399330165901,1,0.999997412030056,1
633,0.161023433763749,29.8869226575279,1,0.999987833972029,1
634,0.163462458153993,29.9339122984656,1,0.999975087158912,1
