"y","mean_gray","position..mm.","facies_class","facies_prob","facies_class_cleaned"
532,0.165384615384615,25.1409689228133,1,0.999941541181259,1
533,0.182880844645551,25.1879585637511,1,0.995231935429426,1
534,0.18868778280543,25.2349482046889,1,0.983373561300094,1
535,0.195550527903469,25.2819378456266,1,0.938140589281525,1
536,0.197963800904977,25.3289274865644,1,0.906680526840032,1
537,0.194343891402715,25.3759171275022,1,0.950176983339806,1
538,0.193514328808446,25.4229067684399,1,0.957230338733198,1
539,0.191779788838612,25.4698964093777,1,0.969215305676372,1
540,0.190573152337858,25.5168860503155,1,0.975687301358897,1
541,0.190346907993967,25.5638756912532,1,0.976754575023141,1
542,0.192156862745098,25.610865332191,1,0.966898724195119,1
543,0.194343891402715,25.6578549731288,1,0.950176983339806,1
544,0.196455505279035,25.7048446140665,1,0.927575325726371,1
545,0.195248868778281,25.7518342550043,1,0.941360262076704,1
546,0.192911010558069,25.7988238959421,1,0.961797270859733,1
547,0.186349924585219,25.8458135368798,1,0.989805098170843,1
548,0.179788838612368,25.8928031778176,1,0.997655733433507,1
549,0.174660633484163,25.9397928187554,1,0.999323360558183,1
550,0.163499245852187,25.9867824596931,1,0.999965561122132,1
551,0.155806938159879,26.0337721006309,1,0.999996436901501,1
552,0.157767722473605,26.0807617415687,1,0.999993540093089,1
553,0.157843137254902,26.1277513825064,1,0.999993392070138,1
554,0.156184012066365,26.1747410234442,1,0.999996001420416,1
555,0.15369532428356,26.221730664382,1,0.999998146486992,1
556,0.151885369532428,26.2687203053197,1,0.999998952571397,1
557,0.154147812971342,26.3157099462575,1,0.999997865471605,1
558,0.157692307692308,26.3626995871953,1,0.9999936849071,1
559,0.15972850678733,26.4096892281331,1,0.999988421418537,1
560,0.160105580693816,26.4566788690708,1,0.99998706334611,1
561,0.14894419306184,26.5036685100086,1,0.999999594207173,1
562,0.150754147812971,26.5506581509464,1,0.999999270449991,1
563,0.150829562594268,26.5976477918841,1,0.999999252557468,1
564,0.150377073906486,26.6446374328219,1,0.999999353853316,1
565,0.149849170437406,26.6916270737597,1,0.99999945523537,1
566,0.146606334841629,26.7386167146974,1,0.999999812506721,1
567,0.145475113122172,26.7856063556352,1,0.999999871708145,1
568,0.147586726998492,26.832595996573,1,0.999999740305276,1
569,0.14132730015083,26.8795856375107,1,0.999999969108903,1
570,0.13499245852187,26.9265752784485,1,0.999999996819372,1
571,0.134162895927602,26.9735649193863,1,0.999999997659112,1
572,0.135067873303167,27.020554560324,1,0.99999999672982,1
573,0.131146304675716,27.0675442012618,1,0.999999999245313,1
574,0.13393665158371,27.1145338421996,1,0.999999997847627,1
575,0.142684766214178,27.1615234831373,1,0.999999950494321,1
576,0.148868778280543,27.2085131240751,1,0.999999604088715,1
577,0.153770739064857,27.2555027650129,1,0.999998102281769,1
578,0.155580693815988,27.3024924059506,1,0.999996675756158,1
579,0.154374057315234,27.3494820468884,1,0.999997709892555,1
580,0.150980392156863,27.3964716878262,1,0.999999215485027,1
581,0.150754147812971,27.4434613287639,1,0.999999270449991,1
582,0.153469079939668,27.4904509697017,1,0.999998273195138,1
583,0.154524886877828,27.5374406106395,1,0.999997600126285,1
584,0.153544494720965,27.5844302515772,1,0.999998231922064,1
585,0.152714932126697,27.631419892515,1,0.999998637747571,1
586,0.150678733031674,27.6784095334528,1,0.999999287926248,1
587,0.147435897435897,27.7253991743905,1,0.999999752953779,1
588,0.145173453996983,27.7723888153283,1,0.999999884128482,1
589,0.146606334841629,27.8193784562661,1,0.999999812506721,1
590,0.15,27.8663680972039,1,0.999999427963913,1
591,0.153318250377074,27.9133577381416,1,0.999998352957034,1
592,0.153921568627451,27.9603473790794,1,0.999998010784371,1
593,0.157239819004525,28.0073370200172,1,0.999994490067512,1
594,0.16131221719457,28.0543266609549,1,0.999981604149822,1
595,0.168476621417798,28.1013163018927,1,0.999863929790197,1
596,0.173453996983409,28.1483059428305,1,0.999500715202027,1
597,0.17420814479638,28.1952955837682,1,0.999395944172092,1
598,0.172398190045249,28.242285224706,1,0.999618687633657,1
599,0.173529411764706,28.2892748656438,1,0.999491073982625,1
600,0.177752639517345,28.3362645065815,1,0.9985548744012,1
601,0.175867269984917,28.3832541475193,1,0.999087024525282,1
602,0.173831070889894,28.4302437884571,1,0.999450705039749,1
603,0.17156862745098,28.4772334293948,1,0.999692191646837,1
604,0.171116138763198,28.5242230703326,1,0.99972636259975,1
605,0.171116138763198,28.5712127112704,1,0.99972636259975,1
606,0.170663650075415,28.6182023522081,1,0.999756889151796,1
607,0.170663650075415,28.6651919931459,1,0.999756889151796,1
608,0.170512820512821,28.7121816340837,1,0.999766320017194,1
609,0.168174962292609,28.7591712750214,1,0.999874538101152,1
610,0.17156862745098,28.8061609159592,1,0.999692191646837,1
611,0.174132730015083,28.853150556897,1,0.999407296271716,1
612,0.173529411764706,28.9001401978347,1,0.999491073982625,1
613,0.172398190045249,28.9471298387725,1,0.999618687633657,1
614,0.172850678733032,28.9941194797103,1,0.999571815787449,1
615,0.174283559577677,29.041109120648,1,0.999384385190632,1
616,0.174811463046757,29.0880987615858,1,0.999297373579448,1
617,0.1789592760181,29.1350884025236,1,0.9980721256284,1
618,0.181146304675716,29.1820780434614,1,0.996786485665567,1
619,0.181825037707391,29.2290676843991,1,0.996245712853179,1
620,0.184087481146305,29.2760573253369,1,0.993761406828218,1
621,0.186651583710407,29.3230469662747,1,0.989129308650166,1
622,0.184389140271493,29.3700366072124,1,0.993332670012725,1
623,0.177300150829563,29.4170262481502,1,0.998704412140875,1
624,0.171417797888386,29.464015889088,1,0.999704011386254,1
625,0.165837104072398,29.5110055300257,1,0.999933729861465,1
626,0.16078431372549,29.5579951709635,1,0.999984221756852,1
627,0.153921568627451,29.6049848119013,1,0.999998010784371,1
628,0.149849170437406,29.651974452839,1,0.99999945523537,1
629,0.149547511312217,29.6989640937768,1,0.999999506040147,1
630,0.151885369532428,29.7459537347146,1,0.999998952571397,1
631,0.155505279034691,29.7929433756523,1,0.999996751871614,1
632,0.158069381598793,29.8399330165901,1,0.999992928056005,1
633,0.163197586726998,29.8869226575279,1,0.999968387844939,1
634,0.165384615384615,29.9339122984656,1,0.999941541181259,1
635,0.166289592760181,29.9809019394034,1,0.999924920616087,1
636,0.162217194570136,30.0278915803412,1,0.999976113201673,1
637,0.154977375565611,30.0748812212789,1,0.999997239361279,1
638,0.152187028657617,30.1218708622167,1,0.999998847262832,1
639,0.150904977375566,30.1688605031545,1,0.999999234239083,1
640,0.147586726998492,30.2158501440922,1,0.999999740305276,1
641,0.153016591251885,30.26283978503,1,0.999998501902566,1
642,0.154600301659125,30.3098294259678,1,0.999997543348064,1
643,0.157993966817496,30.3568190669055,1,0.999993086122171,1
644,0.156787330316742,30.4038087078433,1,0.999995195500194,1
645,0.15369532428356,30.4507983487811,1,0.999998146486992,1
646,0.153770739064857,30.4977879897188,1,0.999998102281769,1
647,0.154751131221719,30.5447776306566,1,0.999997425860622,1
648,0.153393665158371,30.5917672715944,1,0.999998313533299,1
649,0.157466063348416,30.6387569125322,1,0.999994100759662,1
650,0.161990950226244,30.6857465534699,1,0.999977618061353,1
651,0.166440422322775,30.7327361944077,1,0.999921741881021,1
652,0.170437405731523,30.7797258353455,1,0.999770903203308,1
653,0.174283559577677,30.8267154762832,1,0.999384385190632,1
654,0.17420814479638,30.873705117221,1,0.999395944172092,1
655,0.175414781297134,30.9206947581588,1,0.999183615237593,1
656,0.179788838612368,30.9676843990965,1,0.997655733433507,1
657,0.17790346907994,31.0146740400343,1,0.998501495104652,1
658,0.176546003016591,31.0616636809721,1,0.998921549088777,1
659,0.177752639517345,31.1086533219098,1,0.9985548744012,1
660,0.181447963800905,31.1556429628476,1,0.996555874304292,1
661,0.186123680241327,31.2026326037854,1,0.990286206415971,1
662,0.187782805429864,31.2496222447231,1,0.98620993262696,1
663,0.186500754147813,31.2966118856609,1,0.989472214429779,1
