"y","mean_gray","position..mm.","facies_class","facies_prob"
532,0.107376283846872,25.1409163173869,1,0.996814041934029
533,0.155555555555556,25.1878884231826,1,0.832557085328423
534,0.172922502334267,25.2348605289782,1,0.607270396433523
535,0.185247432306256,25.2818326347738,2,0.428354616087381
536,0.19140989729225,25.3288047405695,2,0.350179924703824
537,0.192156862745098,25.3757768463651,2,0.341473174041222
538,0.186928104575163,25.4227489521607,2,0.405974685722441
539,0.181139122315593,25.4697210579564,2,0.485820729441273
540,0.178898225957049,25.516693163752,1,0.518438049054764
541,0.182259570494865,25.5636652695476,2,0.469807795943695
542,0.188608776844071,25.6106373753433,2,0.384360229496635
543,0.197012138188609,25.6576094811389,2,0.289227282821733
544,0.202240896358543,25.7045815869345,2,0.241378767629667
545,0.199626517273576,25.7515536927302,2,0.264231653713318
546,0.197198879551821,25.7985257985258,2,0.287369486965293
547,0.194024276377218,25.8454979043214,2,0.320481163935668
548,0.191970121381886,25.8924700101171,2,0.343633400976152
549,0.188422035480859,25.9394421159127,2,0.386722207970912
550,0.179084967320261,25.9864142217084,1,0.515694750435788
551,0.172549019607843,26.033386327504,1,0.612814667070648
552,0.174789915966387,26.0803584332996,1,0.57945007569575
553,0.161531279178338,26.1273305390953,1,0.765402175769004
554,0.158543417366947,26.1743026448909,1,0.800695204355946
555,0.158169934640523,26.2212747506865,1,0.804870515577472
556,0.15985060690943,26.2682468564822,1,0.78566106194493
557,0.161344537815126,26.3152189622778,1,0.767703081289374
558,0.162091503267974,26.3621910680734,1,0.758426934243677
559,0.162278244631186,26.4091631738691,1,0.756078033803698
560,0.162278244631186,26.4561352796647,1,0.756078033803698
561,0.154248366013072,26.5031073854603,1,0.845370569769329
562,0.152754435107376,26.550079491256,1,0.859165679025423
563,0.150326797385621,26.5970515970516,1,0.879663885897782
564,0.148272642390289,26.6440237028472,1,0.895193728227963
565,0.14640522875817,26.6909958086429,1,0.907923518988186
566,0.143977591036415,26.7379679144385,1,0.922600499672609
567,0.142110177404295,26.7849400202342,1,0.932542076080501
568,0.140242763772176,26.8319121260298,1,0.941397925362617
569,0.13781512605042,26.8788842318254,1,0.951423260409595
570,0.13109243697479,26.9258563376211,1,0.971840055129474
571,0.132959850606909,26.9728284434167,1,0.967116479520079
572,0.13015873015873,27.0198005492123,1,0.973966915111874
573,0.117086834733894,27.066772655008,1,0.991872498419821
574,0.115219421101774,27.1137447608036,1,0.99318107434492
575,0.127544351073763,27.1607168665992,1,0.979177306061876
576,0.135014005602241,27.2076889723949,1,0.961123376617045
577,0.146778711484594,27.2546610781905,1,0.905480405478829
578,0.144911297852474,27.3016331839861,1,0.917197581122198
579,0.141549953314659,27.3486052897818,1,0.935309117267612
580,0.13874883286648,27.3955773955774,1,0.947756300571343
581,0.140429505135387,27.442549501373,1,0.940558860101565
582,0.145098039215686,27.4895216071687,1,0.916081197578469
583,0.152754435107376,27.5364937129643,1,0.859165679025423
584,0.156676003734827,27.58346581876,1,0.82102487128381
585,0.162091503267974,27.6304379245556,1,0.758426934243677
586,0.164145658263305,27.6774100303512,1,0.731963772510498
587,0.159663865546219,27.7243821361469,1,0.787848310382691
588,0.151447245564893,27.7713542419425,1,0.870496163010916
589,0.145098039215686,27.8183263477381,1,0.916081197578469
