%       Frequency   Period/Wavelength   Periodogram      Bayes Prob
  0.052499803126  19.047690476191  0.291253027961  0.000033485265
  0.053124800782  18.823600000000  0.030865033401  0.000025810740
  0.053749798438  18.604720930233  0.073911483481  0.000026945630
  0.054374796095  18.390873563218  0.163448099583  0.000029468723
  0.054999793751  18.181886363636  0.440271070015  0.000038865499
  0.055624791407  17.977595505618  0.474501005078  0.000040218845
  0.056249789063  17.777844444444  0.388451501275  0.000036902933
  0.056874786720  17.582483516484  2.453887068556  0.000291577724
  0.057499784376  17.391369565217  0.107383711868  0.000027862509
  0.058124782032  17.204365591398  0.846304220580  0.000058334189
  0.058749779688  17.021340425532  0.149539237856  0.000029061799
  0.059374777345  16.842168421053  0.791939888949  0.000055246756
  0.059999775001  16.666729166667  0.279077226257  0.000033080099
  0.060624772657  16.494907216495  0.116607041766  0.000028120599
  0.061249770313  16.326591836735  0.203146830084  0.000030661805
  0.061874767970  16.161676767677  0.183681009445  0.000030070869
  0.062499765626  16.000060000000  0.117674884482  0.000028150634
  0.063124763282  15.841643564356  0.009151598381  0.000025256559
  0.063749760938  15.686333333333  0.046885445135  0.000026227408
  0.064374758595  15.534038834951  0.085825931980  0.000027268480
  0.064999756251  15.384673076923  0.255435120821  0.000032307335
  0.065624753907  15.238152380952  0.237019518326  0.000031717944
  0.066249751563  15.094396226415  0.042513924083  0.000026113047
  0.066874749220  14.953327102804  0.062224964802  0.000026632674
  0.067499746876  14.814870370370  0.523138940009  0.000042223357
  0.068124744532  14.678954128440  0.106001004620  0.000027824022
  0.068749742188  14.545509090909  0.060513888112  0.000026587159
  0.069374739845  14.414468468469  0.639530879127  0.000047435616
  0.069999737501  14.285767857143  0.206113731931  0.000030752889
  0.070624735157  14.159345132743  0.282618861903  0.000033197443
  0.071249732814  14.035140350877  0.041387735023  0.000026083667
  0.071874730470  13.913095652174  0.008186968625  0.000025232217
  0.072499728126  13.793155172414  0.472301387028  0.000040130478
  0.073124725782  13.675264957265  0.175874446739  0.000029837094
  0.073749723439  13.559372881356  0.077099454224  0.000027031639
  0.074374721095  13.445428571429  0.366598682276  0.000036105328
  0.074999718751  13.333383333333  0.042027148277  0.000026100344
  0.075624716407  13.223190082645  0.345236719672  0.000035342317
  0.076249714064  13.114803278689  0.568778174126  0.000044195126
  0.076874711720  13.008178861789  0.002420745333  0.000025087201
  0.077499709376  12.903274193548  0.658539267039  0.000048346028
  0.078124707032  12.800048000000  0.544912395435  0.000043152813
  0.078749704689  12.698460317460  1.032145293848  0.000070252589
  0.079374702345  12.598472440945  1.248048668949  0.000087192232
  0.079999700001  12.500046875000  0.465711010576  0.000039866879
  0.080624697657  12.403147286822  0.791517821261  0.000055223438
  0.081249695314  12.307738461539  1.128896722058  0.000077392912
  0.081874692970  12.213786259542  0.792979688663  0.000055304246
  0.082499690626  12.121257575758  0.465016279159  0.000039839193
  0.083124688282  12.030120300752  0.057610862230  0.000026510116
  0.083749685939  11.940343283582  0.285501554972  0.000033293261
  0.084374683595  11.851896296296  0.029070760525  0.000025764488
  0.084999681251  11.764750000000  0.166027293505  0.000029544805
  0.085624678907  11.678875912409  0.271309718889  0.000032824192
  0.086249676564  11.594246376812  0.763309646675  0.000053687102
  0.086874674220  11.510834532374  0.050167929293  0.000026313608
  0.087499671876  11.428614285714  0.148844192080  0.000029041612
  0.088124669532  11.347560283688  0.120564389926  0.000028232067
  0.088749667189  11.267647887324  0.502784213616  0.000041372591
  0.089374664845  11.188853146853  0.827467431300  0.000057245343
  0.089999662501  11.111152777778  0.254453739392  0.000032275652
  0.090624660158  11.034524137931  0.767425163652  0.000053908556
  0.091249657814  10.958945205479  0.408737865735  0.000037659141
  0.091874655470  10.884394557823  0.952898648813  0.000064898086
  0.092499653126  10.810851351351  0.842945039605  0.000058138507
  0.093124650783  10.738295302013  0.998524077815  0.000067928900
  0.093749648439  10.666706666667  0.342271761021  0.000035237697
  0.094374646095  10.596066225166  0.108219291621  0.000027885792
  0.094999643751  10.526355263158  0.621952454763  0.000046608970
  0.095624641408  10.457555555556  0.655418096274  0.000048195348
  0.096249639064  10.389649350649  1.250618528424  0.000087416731
  0.096874636720  10.322619354839  0.594908652528  0.000045365267
  0.097499634376  10.256448717949  4.082350255053  0.001491470747
  0.098124632033  10.191121019108  1.547221704380  0.000117626131
  0.098749629689  10.126620253165  0.246619443384  0.000032023834
  0.099374627345  10.062930817610  0.286545302219  0.000033328023
  0.099999625001  10.000037500000  1.741072397677  0.000142814426
  0.100624622658  9.937925465839  0.536034813914  0.000042771403
  0.101249620314  9.876580246914  0.622333892930  0.000046626753
  0.101874617970  9.815987730061  0.018794968101  0.000025501196
  0.102499615626  9.756134146342  0.028389950562  0.000025746960
  0.103124613283  9.697006060606  0.214319120250  0.000031006205
  0.103749610939  9.638590361446  0.564423455275  0.000044003077
  0.104374608595  9.580874251497  0.224060710842  0.000031309660
  0.104999606251  9.523845238095  0.158261817600  0.000029316328
  0.105624603908  9.467491124260  0.357735220295  0.000035786760
  0.106249601564  9.411800000000  0.161124216108  0.000029400339
  0.106874599220  9.356760233918  0.520208113603  0.000042099786
  0.107499596877  9.302360465116  0.081373947621  0.000027147392
  0.108124594533  9.248589595376  0.376968158632  0.000036481629
  0.108749592189  9.195436781609  0.684628194502  0.000049624106
  0.109374589845  9.142891428571  1.165025706855  0.000080241721
  0.109999587502  9.090943181818  1.551463329841  0.000118126553
  0.110624585158  9.039581920904  0.144929464291  0.000028928178
  0.111249582814  8.988797752809  0.100716708606  0.000027677428
  0.111874580470  8.938581005587  0.635121122214  0.000047226873
  0.112499578127  8.888922222222  0.624531354088  0.000046729337
  0.113124575783  8.839812154696  0.673128646837  0.000049056636
  0.113749573439  8.791241758242  0.201099280326  0.000030599104
  0.114374571095  8.743202185792  0.335698449845  0.000035006859
  0.114999568752  8.695684782609  0.543014645689  0.000043070995
  0.115624566408  8.648681081081  0.707424662679  0.000050768541
  0.116249564064  8.602182795699  0.869666875130  0.000059713489
  0.116874561720  8.556181818182  0.776740377406  0.000054413187
  0.117499559377  8.510670212766  1.281828367397  0.000090189804
  0.118124557033  8.465640211640  0.795776838587  0.000055459194
  0.118749554689  8.421084210526  1.318672742122  0.000093577057
  0.119374552345  8.376994764398  0.222485886147  0.000031260403
  0.119999550002  8.333364583333  0.351085880367  0.000035549620
  0.120624547658  8.290186528497  1.324505243413  0.000094124815
  0.121249545314  8.247453608247  0.595898497348  0.000045410198
  0.121874542970  8.205158974359  0.809500202177  0.000056225721
  0.122499540627  8.163295918367  0.421258089516  0.000038133572
  0.123124538283  8.121857868020  0.113994005758  0.000028047238
  0.123749535939  8.080838383838  0.244736904286  0.000031963618
  0.124374533595  8.040231155779  0.139331548812  0.000028766740
  0.124999531252  8.000030000000  1.693837623142  0.000136218953
  0.125624528908  7.960228855721  0.407368722577  0.000037607619
  0.126249526564  7.920821782178  1.419063225663  0.000103466525
  0.126874524221  7.881802955665  0.267649376629  0.000032704286
  0.127499521877  7.843166666667  1.921308960837  0.000171054442
  0.128124519533  7.804907317073  0.370209742665  0.000036235928
  0.128749517189  7.767019417476  0.094220785211  0.000027498280
  0.129374514846  7.729497584541  0.318055630231  0.000034394743
  0.129999512502  7.692336538462  0.023506890010  0.000025621592
  0.130624510158  7.655531100479  0.034835004792  0.000025913372
  0.131249507814  7.619076190476  0.003203497852  0.000025106837
  0.131874505471  7.582966824645  0.451254395899  0.000039294704
  0.132499503127  7.547198113208  0.929730909185  0.000063411289
  0.133124500783  7.511765258216  0.546812085055  0.000043234871
  0.133749498439  7.476663551402  0.124810032223  0.000028352148
  0.134374496096  7.441888372093  0.636043278405  0.000047270449
  0.134999493752  7.407435185185  0.569923360985  0.000044245770
  0.135624491408  7.373299539171  0.494978561621  0.000041050908
  0.136249489064  7.339477064220  1.532184437545  0.000115869084
  0.136874486721  7.305963470320  1.667657171298  0.000132695552
  0.137499484377  7.272754545455  1.990310452961  0.000183289487
  0.138124482033  7.239846153846  1.529561972334  0.000115565360
  0.138749479689  7.207234234234  2.953337460049  0.000480905917
  0.139374477346  7.174914798206  1.300910864287  0.000091928529
  0.139999475002  7.142883928571  0.320168287023  0.000034467473
  0.140624472658  7.111137777778  0.339884757192  0.000035153696
  0.141249470314  7.079672566372  1.101330265584  0.000075287542
  0.141874467971  7.048484581498  0.543580491624  0.000043095374
  0.142499465627  7.017570175439  0.314459635701  0.000034271301
  0.143124463283  6.986925764192  0.011808177575  0.000025323717
  0.143749460940  6.956547826087  0.059944748144  0.000026572037
  0.144374458596  6.926432900433  0.153994164927  0.000029191518
  0.144999456252  6.896577586207  1.775086488787  0.000147760939
  0.145624453908  6.866978540773  0.468837547418  0.000039991716
  0.146249451565  6.837632478633  1.881060444502  0.000164298768
  0.146874449221  6.808536170213  3.350426615827  0.000715968565
  0.147499446877  6.779686440678  0.665370700101  0.000048677476
  0.148124444533  6.751080168776  0.470812716527  0.000040070782
  0.148749442190  6.722714285714  0.107216698581  0.000027857857
  0.149374439846  6.694585774059  1.124703853859  0.000077068925
  0.149999437502  6.666691666667  0.655560706872  0.000048202222
  0.150624435158  6.639029045643  0.452503718472  0.000039343825
  0.151249432815  6.611595041322  1.071591649465  0.000073080501
  0.151874430471  6.584386831276  0.948101205610  0.000064587371
  0.152499428127  6.557401639344  0.632846860821  0.000047119577
  0.153124425783  6.530636734694  0.362195051736  0.000035946701
  0.153749423440  6.504089430894  2.301983795332  0.000250426716
  0.154374421096  6.477757085020  3.028594008135  0.000518574670
  0.154999418752  6.451637096774  1.807465520967  0.000152628894
  0.155624416408  6.425726907631  1.007394570116  0.000068534397
  0.156249414065  6.400024000000  2.982752529733  0.000495291792
  0.156874411721  6.374525896414  2.784897180540  0.000406221953
  0.157499409377  6.349230158730  1.655859310556  0.000131137734
  0.158124407033  6.324134387352  0.950115665666  0.000064717659
  0.158749404690  6.299236220472  0.854269737026  0.000058800843
  0.159374402346  6.274533333333  1.402262217224  0.000101741412
  0.159999400002  6.250023437500  1.795719039067  0.000150844615
  0.160624397659  6.225704280156  0.249239061010  0.000032107817
  0.161249395315  6.201573643411  0.189467068756  0.000030245319
  0.161874392971  6.177629343629  0.379668580058  0.000036580268
  0.162499390627  6.153869230769  0.195565772796  0.000030430293
  0.163124388284  6.130291187739  0.128976515855  0.000028470486
  0.163749385940  6.106893129771  0.732707566538  0.000052068721
  0.164374383596  6.083673003802  0.042902347529  0.000026123189
  0.164999381252  6.060628787879  0.154822803707  0.000029215710
  0.165624378909  6.037758490566  0.813792456847  0.000056467638
  0.166249376565  6.015060150376  0.390805774876  0.000036989907
  0.166874374221  5.992531835206  0.181998019779  0.000030020316
  0.167499371877  5.970171641791  0.116925621535  0.000028129556
  0.168124369534  5.947977695167  0.445283484031  0.000039060788
  0.168749367190  5.925948148148  2.432054045714  0.000285270638
  0.169374364846  5.904081180812  0.768208577991  0.000053950815
  0.169999362502  5.882375000000  2.240904692791  0.000235567463
  0.170624360159  5.860827838828  0.638291791647  0.000047376869
  0.171249357815  5.839437956204  2.549933787815  0.000321023102
  0.171874355471  5.818203636364  1.996511996778  0.000184431116
  0.172499353127  5.797123188406  0.266136524833  0.000032654856
  0.173124350784  5.776194945848  1.277590222073  0.000089808129
  0.173749348440  5.755417266187  0.816146068368  0.000056600732
  0.174374346096  5.734788530466  0.829303690559  0.000057350586
  0.174999343752  5.714307142857  0.661230621123  0.000048476337
  0.175624341409  5.693971530249  1.134217287614  0.000077806001
  0.176249339065  5.673780141844  0.219548379435  0.000031168731
  0.176874336721  5.653731448763  0.952120081296  0.000064847559
  0.177499334377  5.633823943662  0.965121912568  0.000065696526
  0.178124332034  5.614056140351  1.455551323900  0.000107314591
  0.178749329690  5.594426573427  0.727559772724  0.000051801320
  0.179374327346  5.574933797909  0.354490660793  0.000035670850
  0.179999325003  5.555576388889  0.101720288625  0.000027705209
  0.180624322659  5.536352941176  0.769797173680  0.000054036608
  0.181249320315  5.517262068966  1.339944173716  0.000095590296
  0.181874317971  5.498302405498  0.716068171876  0.000051209339
  0.182499315628  5.479472602740  0.283101378264  0.000033213462
  0.183124313284  5.460771331058  0.206433494569  0.000030762722
  0.183749310940  5.442197278912  0.171598433684  0.000029709817
  0.184374308596  5.423749152542  0.358055032284  0.000035798206
  0.184999306253  5.405425675676  0.145913177921  0.000028956640
  0.185624303909  5.387225589226  0.021832394771  0.000025578741
  0.186249301565  5.369147651007  0.435725057333  0.000038689226
  0.186874299221  5.351190635452  0.859108466261  0.000059086138
  0.187499296878  5.333353333333  0.540880640605  0.000042979176
  0.188124294534  5.315634551495  0.869219790163  0.000059686790
  0.188749292190  5.298033112583  0.121838802467  0.000028268058
  0.189374289846  5.280547854786  0.164325677123  0.000029494588
  0.189999287503  5.263177631579  1.518278606560  0.000114267627
  0.190624285159  5.245921311475  0.077652897426  0.000027046598
  0.191249282815  5.228777777778  0.024580475265  0.000025649102
  0.191874280471  5.211745928339  0.398426561817  0.000037272852
  0.192499278128  5.194824675325  0.777444383204  0.000054451516
  0.193124275784  5.178012944984  0.195289563240  0.000030421891
  0.193749273440  5.161309677419  0.094012318942  0.000027492550
  0.194374271096  5.144713826367  0.042944255832  0.000026124283
  0.194999268753  5.128224358974  0.618126818137  0.000046430984
  0.195624266409  5.111840255591  0.909505729741  0.000062141229
  0.196249264065  5.095560509554  0.262144785499  0.000032524792
  0.196874261722  5.079384126984  1.327911315447  0.000094446178
  0.197499259378  5.063310126582  0.119994449211  0.000028215986
  0.198124257034  5.047337539432  0.955598683906  0.000065073616
  0.198749254690  5.031465408805  0.013847697168  0.000025375397
  0.199374252347  5.015692789969  0.236589683045  0.000031704317
  0.199999250003  5.000018750000  0.069373237838  0.000026823665
  0.200624247659  4.984442367601  0.013594106129  0.000025368965
  0.201249245315  4.968962732919  1.006198904505  0.000068452467
  0.201874242972  4.953578947368  0.006352729234  0.000025185997
  0.202499240628  4.938290123457  4.297220600843  0.001850198167
  0.203124238284  4.923095384615  0.712757770830  0.000051040066
  0.203749235940  4.907993865031  0.788017673272  0.000055030439
  0.204374233597  4.892984709480  0.105773848565  0.000027817705
  0.204999231253  4.878067073171  0.856292995533  0.000058919968
  0.205624228909  4.863240121581  1.873200251944  0.000163010945
  0.206249226565  4.848503030303  0.676749311951  0.000049234601
  0.206874224222  4.833854984894  0.673833249337  0.000049091218
  0.207499221878  4.819295180723  0.335575361911  0.000035002551
  0.208124219534  4.804822822823  0.031419052138  0.000025825038
  0.208749217190  4.790437125749  0.214942336407  0.000031025530
  0.209374214847  4.776137313433  0.382970419684  0.000036701238
  0.209999212503  4.761922619048  0.505575299748  0.000041488227
  0.210624210159  4.747792284866  0.552704780437  0.000043490404
  0.211249207815  4.733745562130  0.292974230239  0.000033542939
  0.211874205472  4.719781710914  0.281669067857  0.000033165932
  0.212499203128  4.705900000000  0.453331708129  0.000039376413
  0.213124200784  4.692099706745  1.037349782700  0.000070619334
  0.213749198441  4.678380116959  0.322642799177  0.000034552857
  0.214374196097  4.664740524781  1.550153980693  0.000117971851
  0.214999193753  4.651180232558  2.490577762518  0.000302492784
  0.215624191409  4.637698550725  2.346903269550  0.000261950063
  0.216249189066  4.624294797688  1.498039746298  0.000111976329
  0.216874186722  4.610968299712  4.619688928215  0.002556971232
  0.217499184378  4.597718390805  5.963393539232  0.009854127257
  0.218124182034  4.584544412607  1.488311796864  0.000110891420
  0.218749179691  4.571445714286  0.887526841128  0.000060789892
  0.219374177347  4.558421652422  3.531786585563  0.000858717319
  0.219999175003  4.545471590909  0.774108982590  0.000054270160
  0.220624172659  4.532594900850  0.998979530518  0.000067959858
  0.221249170316  4.519790960452  0.042131216439  0.000026103060
  0.221874167972  4.507059154930  1.745777018801  0.000143488594
  0.222499165628  4.494398876405  1.354597187899  0.000097002294
  0.223124163284  4.481809523810  0.286686518110  0.000033332729
  0.223749160941  4.469290502793  0.347676558423  0.000035428641
  0.224374158597  4.456841225627  4.762453480774  0.002950828766
  0.224999156253  4.444461111111  0.105366463098  0.000027806378
  0.225624153909  4.432149584488  1.457082566326  0.000107479172
  0.226249151566  4.419906077348  0.156339154667  0.000029260033
  0.226874149222  4.407730027548  0.672334041033  0.000049017665
  0.227499146878  4.395620879121  1.408433743768  0.000102371728
  0.228124144534  4.383578082192  0.440986449133  0.000038893311
  0.228749142191  4.371601092896  0.248464005368  0.000032082946
  0.229374139847  4.359689373297  0.172601736772  0.000029739632
  0.229999137503  4.347842391304  0.969173423507  0.000065963340
  0.230624135159  4.336059620596  0.477646659436  0.000040345556
  0.231249132816  4.324340540541  0.033195290561  0.000025870932
  0.231874130472  4.312684636119  4.052357076418  0.001447272156
  0.232499128128  4.301091397849  0.886257528631  0.000060712755
  0.233124125785  4.289560321716  0.250773702096  0.000032157119
  0.233749123441  4.278090909091  0.330053621227  0.000034809836
  0.234374121097  4.266682666667  0.141331167759  0.000028824303
  0.234999118753  4.255335106383  1.273164241015  0.000089411264
  0.235624116410  4.244047745358  2.012845925248  0.000187472164
  0.236249114066  4.232820105820  0.818171578124  0.000056715523
  0.236874111722  4.221651715040  0.331227991946  0.000034850734
  0.237499109378  4.210542105263  1.120244852765  0.000076725863
  0.238124107035  4.199490813648  0.086692970229  0.000027292125
  0.238749104691  4.188497382199  0.099924271863  0.000027655511
  0.239374102347  4.177561357702  0.025493752688  0.000025672529
  0.239999100003  4.166682291667  0.648709419359  0.000047873062
  0.240624097660  4.155859740260  0.742371577382  0.000052574454
  0.241249095316  4.145093264249  0.233253500058  0.000031598745
  0.241874092972  4.134382428941  0.582954067233  0.000044826133
  0.242499090628  4.123726804124  0.198494778412  0.000030519532
  0.243124088285  4.113125964010  0.979580837593  0.000066653705
  0.243749085941  4.102579487180  0.960830627035  0.000065415100
  0.244374083597  4.092086956522  0.532610794789  0.000042625200
  0.244999081253  4.081647959184  0.218397575903  0.000031132891
  0.245624078910  4.071262086514  0.173997928302  0.000029781172
  0.246249076566  4.060928934010  0.123370371191  0.000028311372
  0.246874074222  4.050648101266  0.932709349847  0.000063600505
  0.247499071878  4.040419191919  0.442116072220  0.000038937268
  0.248124069535  4.030241813602  0.387287885056  0.000036860022
  0.248749067191  4.020115577889  1.896986673257  0.000166939442
  0.249374064847  4.010040100251  0.624954990222  0.000046749139
  0.249999062504  4.000015000000  1.367929008282  0.000098305107
  0.250624060160  3.990039900249  0.149296653264  0.000029054752
  0.251249057816  3.980114427861  0.036040933806  0.000025944628
  0.251874055472  3.970238213400  0.504673295516  0.000041450821
  0.252499053129  3.960410891089  0.849499249503  0.000058520920
  0.253124050785  3.950632098765  0.343119510366  0.000035267579
  0.253749048441  3.940901477833  1.051532524168  0.000071628505
  0.254374046097  3.931218673219  0.253375721528  0.000032240884
  0.254999043754  3.921583333333  0.619253415848  0.000046483327
  0.255624041410  3.911995110024  0.631462623072  0.000047054390
  0.256249039066  3.902453658537  1.065674203411  0.000072649125
  0.256874036722  3.892958637470  2.163582034234  0.000218015321
  0.257499034379  3.883509708738  0.900643491760  0.000061592768
  0.258124032035  3.874106537530  0.098608540094  0.000027619160
  0.258749029691  3.864748792271  0.800665301520  0.000055731036
  0.259374027347  3.855436144578  1.917607870334  0.000170421780
  0.259999025004  3.846168269231  0.831554598276  0.000057479858
  0.260624022660  3.836944844125  1.622806511433  0.000126870149
  0.261249020316  3.827765550239  0.021434301053  0.000025568565
  0.261874017972  3.818630071599  0.005033054331  0.000025152795
  0.262499015629  3.809538095238  1.066178408401  0.000072685782
  0.263124013285  3.800489311164  0.086579282840  0.000027289023
  0.263749010941  3.791483412322  1.175601357552  0.000081095310
  0.264374008597  3.782520094563  3.529613015085  0.000856848169
  0.264999006254  3.773599056604  0.323456476256  0.000034580979
  0.265624003910  3.764720000000  0.316684220535  0.000034347613
  0.266249001566  3.755882629108  0.930191304001  0.000063440500
  0.266873999223  3.747086651054  3.105299149333  0.000560008998
  0.267498996879  3.738331775701  0.693295804082  0.000050056166
  0.268123994535  3.729617715618  0.234519783907  0.000031638774
  0.268748992191  3.720944186047  0.942920238335  0.000064253488
  0.269373989848  3.712310904872  0.159556964175  0.000029354311
  0.269998987504  3.703717592593  2.225004008853  0.000231846094
  0.270623985160  3.695163972286  1.564021869592  0.000119620724
  0.271248982816  3.686649769585  1.364014619993  0.000097920780
  0.271873980473  3.678174712644  0.001068243049  0.000025053307
  0.272498978129  3.669738532110  0.860031464374  0.000059140716
  0.273123975785  3.661340961098  1.317389608342  0.000093456981
  0.273748973441  3.652981735160  0.171633773725  0.000029710867
  0.274373971098  3.644660592255  0.896071811457  0.000061311736
  0.274998968754  3.636377272727  0.615341114889  0.000046301808
  0.275623966410  3.628131519274  0.370616149240  0.000036250656
  0.276248964066  3.619923076923  0.056004461467  0.000026467580
  0.276873961723  3.611751693002  0.987185566023  0.000067162726
  0.277498959379  3.603617117117  0.885535475887  0.000060668919
  0.278123957035  3.595519101124  0.223298996549  0.000031285825
  0.278748954691  3.587457399103  0.552372453379  0.000043475953
  0.279373952348  3.579431767338  0.105023760577  0.000027796854
  0.279998950004  3.571441964286  2.598876075901  0.000337153980
  0.280623947660  3.563487750557  2.120116339931  0.000208729753
  0.281248945316  3.555568888889  0.414059071400  0.000037860052
  0.281873942973  3.547685144124  0.200740345784  0.000030588125
  0.282498940629  3.539836283186  2.792335282160  0.000409260529
  0.283123938285  3.532022075055  0.908312094280  0.000062067074
  0.283748935941  3.524242290749  2.031319882419  0.000190972166
  0.284373933598  3.516496703297  0.023846177431  0.000025630283
  0.284998931254  3.508785087719  0.099457760598  0.000027642617
  0.285623928910  3.501107221007  0.041386451061  0.000026083633
  0.286248926567  3.493462882096  0.146240864884  0.000028966128
  0.286873924223  3.485851851852  0.003802723282  0.000025121880
  0.287498921879  3.478273913043  0.454910869640  0.000039438642
  0.288123919535  3.470728850325  0.392377054451  0.000037048069
  0.288748917192  3.463216450216  1.030436451817  0.000070132588
  0.289373914848  3.455736501080  0.415029939711  0.000037896824
  0.289998912504  3.448288793103  0.284279533655  0.000033252608
  0.290623910160  3.440873118280  0.108820428290  0.000027902555
  0.291248907817  3.433489270386  0.041057114160  0.000026075048
  0.291873905473  3.426137044968  0.952247412766  0.000064855820
  0.292498903129  3.418816239316  3.083794651489  0.000548069427
  0.293123900785  3.411526652452  0.744957563071  0.000052710614
  0.293748898442  3.404268085106  0.105462920358  0.000027809060
  0.294373896098  3.397040339703  0.946591785618  0.000064489919
  0.294998893754  3.389843220339  0.426130306052  0.000038319808
  0.295623891410  3.382676532770  0.447843426150  0.000039160905
  0.296248889067  3.375540084388  1.149643792959  0.000079016231
  0.296873886723  3.368433684211  0.143203866258  0.000028878317
  0.297498884379  3.361357142857  0.313610679599  0.000034242223
  0.298123882035  3.354310272537  0.918993166022  0.000062733800
  0.298748879692  3.347292887029  1.150735705897  0.000079102603
  0.299373877348  3.340304801670  0.514921797718  0.000041877818
  0.299998875004  3.333345833333  0.315419948295  0.000034304223
