%Data filename =  
%Sum of power =    1544.0160897
%Multiplication factor for 0.01% FDR = 5.69023 Chi2 CL=  99.999971%
%Multiplication factor for  0.1% FDR = 5.33077 Chi2 CL=  99.999898%
%Multiplication factor for   1% FDR = 4.02522 Chi2 CL=  99.991430%
%Multiplication factor for   5% FDR = 3.28925 Chi2 CL=  99.907210%
%     Frequency Period/Wavelength       Rel.Power   SWA_background           5% FDR           1% FDR         0.1% FDR       0.01% FDR
      0.0331249       30.1887925        1.9880502        4.8087826       15.8172965       19.3564226       25.6345124       27.3630629
      0.0337499       29.6297407        2.3014148        4.7464658       15.6123208       19.1055834       25.3023157       27.0084661
      0.0343749       29.0910182        2.6734270        4.6847376       15.4092814       18.8571140       24.9732573       26.6572190
      0.0349999       28.5715357        2.7881904        4.6236140       15.2082303       18.6110775       24.6474210       26.3094114
      0.0356249       28.0702807        2.2506072        4.5631084       15.0092123       18.3675292       24.3248799       25.9651212
      0.0362499       27.5863103        1.3771113        4.5032328       14.8122662       18.1265163       24.0056965       25.6244151
      0.0368749       27.1187458        1.0026211        4.4439969       14.6174246       17.8880788       23.6899239       25.2873497
      0.0374999       26.6667667        1.3688825        4.3854092       14.4247148       17.6522501       23.3776062       24.9539722
      0.0381249       26.2296066        2.0521973        4.3274763       14.2341589       17.4190573       23.0687793       24.6243209
      0.0387499       25.8065484        2.8200165        4.2702036       14.0457745       17.1885218       22.7634716       24.2984262
      0.0393749       25.3969206        3.6695360        4.2135950       13.8595748       16.9606599       22.4617046       23.9763108
      0.0399999       25.0000938        4.2684823        4.1576535       13.6755691       16.7354829       22.1634934       23.6579910
      0.0406248       24.6154769        4.2908242        4.1023808       13.4937633       16.5129979       21.8688473       23.3434768
      0.0412498       24.2425152        4.1416354        4.0477777       13.3141598       16.2932081       21.5777705       23.0327726
      0.0418748       23.8806866        4.4236022        3.9938440       13.1367584       16.0761130       21.2902625       22.7258777
      0.0424998       23.5295000        4.8600329        3.9405789       12.9615560       15.8617090       21.0063185       22.4227871
      0.0431248       23.1884928        4.6495485        3.8879807       12.7885474       15.6499897       20.7259298       22.1234917
      0.0437498       22.8572286        3.6104293        3.8360473       12.6177252       15.4409460       20.4490845       21.8279785
      0.0443748       22.5352958        2.3365147        3.7847757       12.4490802       15.2345665       20.1757676       21.5362318
      0.0449998       22.2223056        1.4647667        3.7341628       12.2826014       15.0308381       19.9059617       21.2482326
      0.0456248       21.9178904        1.1460569        3.6842047       12.1182769       14.8297459       19.6396469       20.9639600
      0.0462498       21.6217027        1.2231009        3.6348975       11.9560930       14.6312732       19.3768014       20.6833907
      0.0468748       21.3334133        1.4838540        3.5862367       11.7960353       14.4354026       19.1174017       20.4064996
      0.0474998       21.0527105        1.6931932        3.5382176       11.6380885       14.2421152       18.8614232       20.1332603
      0.0481248       20.7792987        1.8997075        3.4908355       11.4822366       14.0513913       18.6088397       19.8636449
      0.0487498       20.5128974        2.4040656        3.4440851       11.3284630       13.8632108       18.3596244       19.5976249
      0.0493748       20.2532405        3.0269488        3.3979614       11.1767506       13.6775527       18.1137498       19.3351708
      0.0499998       20.0000750        3.0725919        3.3524592       11.0270822       13.4943959       17.8711876       19.0762525
      0.0506248       19.7531605        2.3721163        3.3075730       10.8794401       13.3137189       17.6319095       18.8208398
      0.0512498       19.5122683        1.5943425        3.2632974       10.7338067       13.1355000       17.3958868       18.5689019
      0.0518748       19.2771807        1.1951292        3.2196272       10.5901643       12.9597176       17.1630909       18.3204085
      0.0524998       19.0476905        0.9565170        3.1765569       10.4484954       12.7863501       16.9334933       18.0753289
      0.0531248       18.8236000        0.7454218        3.1340813       10.3087823       12.6153762       16.7070654       17.8336329
      0.0537498       18.6047209        0.8395397        3.0921950       10.1710078       12.4467747       16.4837794       17.5952905
      0.0543748       18.3908736        1.4427058        3.0508930       10.0351550       12.2805246       16.2636076       17.3602724
      0.0549998       18.1818864        2.4885981        3.0101700        9.9012069       12.1166057       16.0465229       17.1285496
      0.0556248       17.9775955        3.9536669        2.9700212        9.7691473       11.9549977       15.8324987       16.9000936
      0.0562498       17.7778444        5.5736394        2.9304416        9.6389601       11.7956811       15.6215092       16.6748769
      0.0568748       17.5824835        6.3490669        2.8914266        9.5106298       11.6386368       15.4135290       16.4528725
      0.0574998       17.3913696        5.7059640        2.8529715        9.3841413       11.4838465       15.2085337       16.2340543
      0.0581248       17.2043656        4.5289763        2.8150718        9.2594800       11.3312921       15.0064996       16.0183969
      0.0587498       17.0213404        3.7673529        2.7777234        9.1366316       11.1809563       14.8074037       15.8058758
      0.0593748       16.8421684        3.2408520        2.7409220        9.0155825       11.0328225       14.6112239       15.5964675
      0.0599998       16.6667292        2.4944013        2.7046637        8.8963196       10.8868745       14.4179390       15.3901492
      0.0606248       16.4949072        1.6746187        2.6689445        8.7788304       10.7430969       14.2275284       15.1868992
      0.0612498       16.3265918        1.1444869        2.6337609        8.6631026       10.6014750       14.0399726       14.9866964
      0.0618748       16.1616768        0.8895080        2.5991093        8.5491247       10.4619945       13.8552528       14.7895208
      0.0624998       16.0000600        0.6983326        2.5649863        8.4368856       10.3246420       13.6733511       14.5953534
      0.0631248       15.8416436        0.5430284        2.5313887        8.3263748       10.1894043       13.4942503       14.4041757
      0.0637498       15.6863333        0.5158368        2.4983135        8.2175821       10.0562692       13.3179340       14.2159703
      0.0643748       15.5340388        0.6301069        2.4657578        8.1104980        9.9252250       13.1443866       14.0307205
      0.0649998       15.3846731        0.7728649        2.4337186        8.0051131        9.7962602       12.9735932       13.8484104
      0.0656248       15.2381524        0.7910297        2.4021934        7.9014187        9.6693641       12.8055395       13.6690247
      0.0662498       15.0943962        0.6638105        2.3711795        7.7994064        9.5445265       12.6402119       13.4925490
      0.0668747       14.9533271        0.5277201        2.3406746        7.6990681        9.4217375       12.4775973       13.3189692
      0.0674997       14.8148704        0.5013446        2.3106763        7.6003961        9.3009876       12.3176832       13.1482720
      0.0681247       14.6789541        0.6577016        2.2811823        7.5033829        9.1822676       12.1604574       12.9804444
      0.0687497       14.5455091        1.0313183        2.2521904        7.4080212        9.0655688       12.0059083       12.8154739
      0.0693747       14.4144685        1.4328470        2.2236985        7.3143042        8.9508825       11.8540245       12.6533485
      0.0699997       14.2857679        1.5288059        2.1957045        7.2222248        8.8382003       11.7047949       12.4940562
      0.0706247       14.1593451        1.2428005        2.1682063        7.1317764        8.7275141       11.5582085       12.3375854
      0.0712497       14.0351404        0.8752859        2.1412020        7.0429523        8.6188155       11.4142545       12.1839245
      0.0718747       13.9130957        0.7389646        2.1146894        6.9557458        8.5120965       11.2729221       12.0330620
      0.0724997       13.7931552        0.7842510        2.0886666        6.8701502        8.4073489       11.1342004       11.8849863
      0.0731247       13.6752650        0.7907948        2.0631315        6.7861588        8.3045644       10.9980787       11.7396857
      0.0737497       13.5593729        0.7452191        2.0380820        6.7037647        8.2037346       10.8645456       11.5971484
      0.0743747       13.4454286        0.7712820        2.0135160        6.6229609        8.1048509       10.7335898       11.4573622
      0.0749997       13.3333833        0.9464613        1.9894312        6.5437401        8.0079044       10.6051996       11.3203145
      0.0756247       13.2231901        1.2439378        1.9658254        6.4660948        7.9128859       10.4793626       11.1859923
      0.0762497       13.1148033        1.5786741        1.9426963        6.3900171        7.8197858       10.3560663       11.0543821
      0.0768747       13.0081789        2.0460209        1.9200412        6.3154989        7.7285941       10.2352974       10.9254696
      0.0774997       12.9032742        2.8637509        1.8978576        6.2425315        7.6393003       10.1170419       10.7992401
      0.0781247       12.8000480        3.9446412        1.8761428        6.1711061        7.5518934       10.0012853       10.6756780
      0.0787497       12.6984603        4.8060075        1.8548939        6.1012130        7.4663617        9.8880122       10.5547668
      0.0793747       12.5984724        5.0215728        1.8341078        6.0328423        7.3826931        9.7772063       10.4364892
      0.0799997       12.5000469        4.7062607        1.8137814        5.9659835        7.3008745        9.6688506       10.3208270
      0.0806247       12.4031473        4.2694967        1.7939111        5.9006253        7.2208925        9.5629271       10.2077610
      0.0812497       12.3077385        3.7563783        1.7744936        5.8367561        7.1427325        9.4594166       10.0972707
      0.0818747       12.2137863        2.9513506        1.7555250        5.7743635        7.0663795        9.3582992        9.9893349
      0.0824997       12.1212576        1.9379244        1.7370013        5.7134345        6.9918176        9.2595538        9.8839310
      0.0831247       12.0301203        1.0735510        1.7189184        5.6539554        6.9190300        9.1631581        9.7810353
      0.0837497       11.9403433        0.5893566        1.7012719        5.5959117        6.8479991        9.0690889        9.6806230
      0.0843747       11.8518963        0.5027647        1.6840573        5.5392884        6.7787063        8.9773216        9.5826678
      0.0849997       11.7647500        0.7540248        1.6672697        5.4840698        6.7111325        8.8878308        9.4871425
      0.0856247       11.6788759        1.1241126        1.6509041        5.4302392        6.6452573        8.8005896        9.3940186
      0.0862497       11.5942464        1.2383558        1.6349553        5.3777795        6.5810597        8.7155700        9.3032661
      0.0868747       11.5108345        0.9925615        1.6194178        5.3266727        6.5185177        8.6327431        9.2148541
      0.0874997       11.4286143        0.6955662        1.6042859        5.2769001        6.4576085        8.5520785        9.1287503
      0.0881247       11.3475603        0.6284945        1.5895538        5.2284425        6.3983084        8.4735450        9.0449212
      0.0887497       11.2676479        0.7638984        1.5752153        5.1812796        6.3405929        8.3971099        8.9633320
      0.0893747       11.1888531        0.9382902        1.5612642        5.1353909        6.2844365        8.3227397        8.8839470
      0.0899997       11.1111528        1.1173501        1.5476939        5.0907549        6.2298132        8.2503998        8.8067292
      0.0906247       11.0345241        1.4240839        1.5344978        5.0473496        6.1766960        8.1800544        8.7316404
      0.0912497       10.9589452        1.9431183        1.5216690        5.0051524        6.1250572        8.1116670        8.6586416
      0.0918747       10.8843946        2.5728986        1.5092004        4.9641401        6.0748683        8.0451998        8.5876925
      0.0924997       10.8108514        3.0106194        1.4970849        4.9242889        6.0261004        7.9806145        8.5187521
      0.0931247       10.7382953        2.9550564        1.4853149        4.8855746        5.9787238        7.9178716        8.4517784
      0.0937496       10.6667067        2.5284107        1.4738830        4.8479723        5.9327080        7.8569310        8.3867286
      0.0943746       10.5960662        2.3010456        1.4627816        4.8114569        5.8880222        7.7977518        8.3235589
      0.0949996       10.5263553        2.6469945        1.4520028        4.7760028        5.8446352        7.7402925        8.2622251
      0.0956246       10.4575556        3.3472742        1.4415388        4.7415838        5.8025150        7.6845110        8.2026822
      0.0962496       10.3896494        4.0714102        1.4313814        4.7081738        5.7616295        7.6303646        8.1448847
