"","position..mm.","Fe.x","Mn.x","S.x","Ti.x","Al.x","Si.x","K.x","Rb.x","Zr.x","Ca.x","Sr.x","P.x","Ba.x","mean_gray","RABD673","Moving.Average","TChl.ug.g","TNWt","TCWt","TSWt","Fe.y","Mn.y","S.y","Ti.y","Al.y","Si.y","K.y","Rb.y","Zr.y","Ca.y","Sr.y","P.y","Ba.y","Fe","Mn","S","Ti","Al","Si","K","Rb","Zr","Ca","Sr","P","Ba","facies_class","Cr.inc","Cr.coh","Mn_Fe","S_Ti","Fe_Ti","Si_Ti","Ba_Ti","Ca_Ti","Ti_Al","Si_Al","Zr_Rb","TCWt_TNWt","Cr.inc_Cr.coh"
"1656",356.11,445042,6257,1002,133130,2477,18319,170576,4484,3383,48825,1267,372,4791,0.250006105184705,1.04694697202766,1.04871063173654,8.88203103706365,0.262985574871302,4.27630068993568,0.0957060017362237,3.85190620062127,-0.412561622097514,-2.24426445645107,2.64506363533009,-1.33921430860652,0.661676313489582,2.89291848609438,-0.745746953903827,-1.02749956931517,1.641980017649,-2.00961055777474,-3.23512388382273,-0.679523301212755,0.529859213620264,0.00744947465547519,0.00119296365746942,0.158502247224455,0.00294907283388398,0.0218102806798226,0.203084799238027,0.00533857189630027,0.00402774057207489,0.0581301901955532,0.0015084680179778,0.000442896687204215,0.00570408072149299,2,273006,377684,-4.26446782271878,-4.88932809178115,1.20684256529118,-1.9833873218405,-3.32458693654284,-1.00308361768108,3.9842779439366,2.0008906220961,-0.281752615411342,2.78874440777498,-0.324564094193011
"1657",356.31,454030,5785,990,138323,2369,18648,172961,4378,2637,49590,1119,417,4912,0.247398611307986,1.04641995743231,1.04615807549782,8.79147114051698,0.263389812976122,4.28338028645515,0.095370057888329,3.8940312395876,-0.468863674920121,-2.23418237141926,2.70545949441155,-1.36166411038911,0.701606866167695,2.92893409999205,-0.747540036465089,-1.25449012819461,1.67965716493528,-2.11169660623597,-3.0988010927491,-0.632450844720919,0.530310374591635,0.0067569224875286,0.00115632727098588,0.161562279903616,0.0027670093989551,0.021781000958934,0.202019718299989,0.00511353615391534,0.00308003536726239,0.0579214842102927,0.00130700021841737,0.000487059062627386,0.00573725207584105,2,271995,379904,-4.36289491450772,-4.93964186583081,1.18857174517605,-2.00385262824386,-3.33791033913247,-1.02580232947627,4.06712360480067,2.06327097655681,-0.506950091729521,2.78886264996186,-0.334134905450653
"1658",356.51,456964,7690,966,140343,2441,18523,172233,4500,2786,49799,1388,388,4675,0.238229052678816,1.04580219332023,1.04344671933624,8.68531724160245,0.263794051080942,4.29045988297462,0.0950341140404344,3.86350347124363,-0.221180358413071,-2.29569258670024,2.68298828432173,-1.3686933505198,0.657912061209962,2.88774706933352,-0.757023745154349,-1.23649426657301,1.64689376157709,-1.93323727984601,-3.20785108128949,-0.718871979189973,0.529692962526777,0.00891391637378636,0.00111974554188266,0.162679553400039,0.00282950193347367,0.0214710628077561,0.199645066164674,0.00521620594044716,0.00322941105557462,0.0577248532507395,0.00160890974340903,0.00044975286775411,0.00541905839368677,2,268809,377424,-4.0846838296567,-4.97868087102198,1.1805151869219,-2.02507622311177,-3.40186026351171,-1.03609452274465,4.05168163484153,2.02660541172976,-0.47947052141866,2.78898051584462,-0.339368133685933
"1659",356.71,450767,6323,907,136142,2329,18089,169175,4386,2868,49565,1274,383,4638,0.232542100648549,1.04118884463464,1.04166693022271,7.89257946281246,0.264198289185762,4.29753947949409,0.0946981701925397,3.88826221511394,-0.378494582101404,-2.32030119004488,2.69101009749353,-1.37724937027568,0.672615657541618,2.90824532094041,-0.744270711182184,-1.16907343844051,1.68059657830698,-1.98052680402791,-3.18240865097937,-0.68840512234454,0.532289223778585,0.00746652874312449,0.0010710329859266,0.160763586295501,0.00275020487786445,0.0213604362540533,0.199770678494083,0.00517921794517539,0.00338668423774807,0.0585289415076649,0.00150440575972491,0.000452266409713218,0.00547679271083526,2,272871,373468,-4.26675679721534,-5.01131128753841,1.19725211762041,-2.01839443995191,-3.37941521983807,-1.01041351918655,4.06825946776921,2.04986502781729,-0.424802727258323,2.78909800721762,-0.313833168828843
"1660",356.91,449913,5787,884,134375,2272,17564,168160,4122,2724,49149,1222,388,4800,0.2363798767413,1.0375201321179,1.03972325074236,7.26216385589645,0.264602527290583,4.30461907601357,0.094362226344645,3.90989396865342,-0.443546239494609,-2.3224584784308,2.70147413679562,-1.37849976122741,0.66669109061316,2.92575564504233,-0.782821779618043,-1.19705887379904,1.69569623841993,-1.99867140133691,-3.14591020144517,-0.630544344172466,0.534744936769041,0.00687814966245127,0.00105067985166873,0.159711657316725,0.00270038984501284,0.0208757250166397,0.199866882190739,0.00489921080155938,0.00323761528953124,0.0584161357801654,0.00145241038318912,0.000461158124940572,0.00570504896833698,2,271848,372765,-4.35344020814803,-5.02393261522642,1.20841983185781,-2.03478304618246,-3.33201848096808,-1.00577789837569,4.07997389802302,2.04519085184057,-0.414237094181001,2.78921512586378,-0.315705107717352
"1661",357.11,448325,6332,983,134731,2217,17515,168298,4267,2734,49253,1416,432,4788,0.236692026183788,1.03804132521689,1.0384493215968,7.35172341182134,0.265006765395403,4.31169867253304,0.0940262824967503,3.87086583767416,-0.389036436141561,-2.2517987369953,2.6686276198318,-1.43849764752615,0.628405078489123,2.89108363942453,-0.783741573954464,-1.22888683985857,1.66231770130819,-1.8868165828888,-3.07398226889835,-0.6685397904646,0.532901219673098,0.00752652768186038,0.00116844231068679,0.160147915525068,0.00263523560813084,0.0208191933587784,0.200047308244115,0.00507196677487338,0.00324976732188981,0.0585445464173514,0.0016831274790768,0.00051349651904038,0.00569125308603087,2,274517,374917,-4.25990227381572,-4.92042635682709,1.20223821784236,-2.04022254134267,-3.3371674102964,-1.00630991852361,4.10712526735795,2.06690272601528,-0.445145265904105,2.78933187355474,-0.311691478324045
"1662",357.31,451781,5816,1003,135365,2550,18376,168998,4604,2788,49343,1312,373,4870,0.236476978428611,1.03643262182387,1.03791028897089,7.07529081558315,0.265411003500223,4.31877826905251,0.0936903386488557,3.87617277983279,-0.476412029079405,-2.23402926033083,2.67095006439936,-1.30093141014029,0.674020696076173,2.8928621112229,-0.710099278450987,-1.21170027641235,1.66177114253643,-1.96547207878873,-3.22320162864895,-0.653930832216125,0.533276910782727,0.00686513711978224,0.00118392925225956,0.15978323353152,0.00300998962438871,0.0216908115050066,0.199483226095076,0.00543450675713161,0.00329092198933165,0.0582438894259655,0.00154866917145019,0.000440284756822348,0.00574848998853843,2,270112,369822,-4.35258480891219,-4.90497932473018,1.20522271543343,-1.99692936832318,-3.32488089661548,-1.00917892186293,3.97188147453965,1.97495210621646,-0.501600997961359,2.78944825205092,-0.314185120999249
"1663",357.51,455863,6309,960,135811,2410,18867,171014,4269,2937,49814,1330,441,4868,0.23533992528275,1.03970552826638,1.03781567289956,7.63769282770995,0.265815241605043,4.32585786557198,0.093354394800961,3.86991430200584,-0.410300838382668,-2.2931000182916,2.65898618954557,-1.37265127626878,0.685136340458135,2.88946740072507,-0.800898415995516,-1.17488937155486,1.65601804524917,-1.96709908153768,-3.07098842730663,-0.66959484864606,0.533239832353289,0.00737987093121595,0.00112294755016125,0.158863155973906,0.0028190662457173,0.0220694285717628,0.200041408690912,0.0049936073871233,0.00343551766127457,0.0582692804830546,0.0015557502517859,0.000515854030855323,0.00569427986894266,2,271543,372315,-4.28021514038851,-4.95208620783716,1.21092811246027,-1.97384984908743,-3.32858103819163,-1.0029681442964,4.03163746581434,2.05778761672691,-0.373990955559342,2.78956426310162,-0.315619763948535
"1664",357.71,458579,6381,956,138369,2389,19036,173767,4617,3169,50536,1167,387,5003,0.233852906550421,1.03666955213246,1.03833473742504,7.11600388961213,0.266219479709864,4.33293746209145,0.0930184509530664,3.87718666574953,-0.397621087200136,-2.29594327801708,2.67897811756876,-1.38007104374267,0.695386011172518,2.90676940929899,-0.721200768561494,-1.09752983137756,1.67174004151005,-2.09650955878193,-3.2002764980387,-0.640908179580277,0.530544127651107,0.0073823748548052,0.00110602575790531,0.160083345288284,0.00276390746405416,0.0220233329785412,0.201036378529217,0.00534154908394226,0.00366631341715682,0.0584666503153793,0.00135013813752667,0.00044773218442401,0.00578812433765717,2,274345,377952,-4.27480775294966,-4.97492139558584,1.19820854818077,-1.98359210639624,-3.31988629714904,-1.00723807605871,4.05904916131143,2.07545705491519,-0.376329062816068,2.78967990844508,-0.320380764985735
"1665",357.91,461528,5430,1011,138016,2399,18532,172019,4454,2876,50708,1233,437,5038,0.239185692867224,1.03870638804658,1.03792998341048,7.46600491671055,0.266623717814684,4.34001705861092,0.0926825071051716,3.88978339140109,-0.552820198478164,-2.23381939238567,2.68261028804142,-1.36970734856645,0.674739635130394,2.9028456034049,-0.750956763588832,-1.18835889256521,1.68132435665247,-2.0353091082418,-3.07258141631055,-0.62775015449359,0.534373223447083,0.00628704348017381,0.00117057107890529,0.15979974087655,0.00277764591324806,0.0214569962752451,0.199169600813263,0.00515699662259561,0.00332993315819151,0.0587114918586839,0.00142761042560853,0.00050597384914106,0.00583317220131044,2,277835,384828,-4.44260358987925,-4.9164296804271,1.20717310335966,-2.00787065291103,-3.31036044253501,-1.00128593138895,4.05231763660788,2.04444698369684,-0.437402128976376,2.78979518980862,-0.325769068912081
