"","position..mm.","Fe.x","Mn.x","S.x","Ti.x","Al.x","Si.x","K.x","Rb.x","Zr.x","Ca.x","Sr.x","P.x","Ba.x","mean_gray","RABD673","Moving.Average","TChl.ug.g","TNWt","TCWt","TSWt","Fe.y","Mn.y","S.y","Ti.y","Al.y","Si.y","K.y","Rb.y","Zr.y","Ca.y","Sr.y","P.y","Ba.y","Fe","Mn","S","Ti","Al","Si","K","Rb","Zr","Ca","Sr","P","Ba","facies_class","Cr.inc","Cr.coh","Mn_Fe","S_Ti","Fe_Ti","Si_Ti","Mn_Ti","Ba_Ti","Ca_Ti","Ti_Al","Si_Al","Zr_Rb","TCWt_TNWt","Cr.inc_Cr.coh"
"11",352.11,432603,5751,1810,138907,2638,19591,196221,4933,2804,46297,1190,461,4906,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.76037544293888,-0.560071252637171,-1.71611816009105,2.62435963909,-1.33942395107367,0.665625271737107,2.96979656967393,-0.713497683117187,-1.27839803619644,1.52563215880771,-2.13549169824535,-3.08380224135428,-0.718986059532491,0.504133493063842,0.0067019223597852,0.00210928177207637,0.161875139841885,0.00307419078162291,0.0228303531473747,0.22866595502685,0.00574866684069212,0.00326763872315036,0.0539521647523866,0.00138676536396181,0.000537225909904535,0.00571720241646778,NA,NA,NA,-4.32044669557606,-4.34047779918105,1.13601580384889,-1.95873436735289,-3.18443089172717,-3.34334569862249,-1.09872748028229,3.96378359016366,2.00504922281077,-0.564900353079258,2.62764930764531,NA
"12",352.31,439359,5563,1804,138875,2586,19324,196615,4931,2588,46103,1635,440,4980,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.76445992137525,-0.604719394070733,-1.73085050352346,2.61271732279591,-1.37074464481422,0.640490921528271,2.96039057668855,-0.7253151179219,-1.36997154852524,1.51002109864328,-1.82921412081467,-3.14183747723372,-0.715427034127328,0.508045184857129,0.00643267888756168,0.0020860242159197,0.160585705646257,0.00299027639820861,0.0223449733638759,0.227352356548254,0.00570187661236143,0.00299258906363646,0.0533104071100586,0.00189060398726646,0.000508786394126755,0.00575853691534373,NA,NA,NA,-4.36917931544599,-4.34356782631936,1.15174259857935,-1.97222640126763,-3.21743671686664,-3.32814435692323,-1.10269622415263,3.98346196761013,2.01123556634249,-0.644656430603335,2.62764930764531,NA
"13",352.51,446639,5645,1400,139615,2769,19531,193009,4630,2719,47265,1220,432,4814,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.8186161738542,-0.552364290604135,-1.94666225158455,2.65575414620692,-1.26464824401694,0.688868458648994,2.97960233173623,-0.750577620107618,-1.28287032255543,1.57263557567159,-2.0842836294606,-3.12246417894379,-0.71160614884488,0.513562334998298,0.0064908334943106,0.00160977270009475,0.160534582516949,0.00318390043325882,0.0224574790039646,0.221929013623276,0.00532374828674191,0.00312640855111258,0.0543470761928416,0.00140280192436828,0.000496729861743522,0.00553531841304008,NA,NA,NA,-4.37098046445834,-4.60241639779147,1.16286202764728,-1.96688568755793,-3.20811843681106,-3.3673602950518,-1.08311857053534,3.92040239022386,1.95351670266593,-0.532292702447809,2.62764930764531,NA
"14",352.71,453697,7156,1390,140750,2754,19269,189310,4360,2845,48160,1022,427,5160,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.82659123928061,-0.322887169422095,-1.96153458792597,2.65614693195123,-1.2777839347621,0.667659251875198,2.95254754795325,-0.818366277707624,-1.24527526749027,1.583690465932,-2.26907684328705,-3.14180960082208,-0.649901755575096,0.517741640990528,0.00816615314390049,0.00158621476663243,0.160618509642816,0.00314275932899692,0.0219890448476549,0.216033321921716,0.00497546502339381,0.00324660504393473,0.0549583475978546,0.00116626726007075,0.000487276047015862,0.00588839438548442,NA,NA,NA,-4.14947840870271,-4.6176815198772,1.17044430732938,-1.98848768007603,-2.97903410137333,-3.30604868752633,-1.07245646601923,3.93393086671334,1.9454431866373,-0.426908989782649,2.62764930764531,NA
"15",352.91,460547,5462,1300,141492,2519,19185,187369,4255,2808,49570,1259,392,4807,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.87058732884697,-0.564012561563833,-1.99946332014786,2.69041559376719,-1.33796558724487,0.692301139083569,2.97125234994716,-0.813732822590009,-1.22935509845178,1.64155822741714,-2.03150982955314,-3.19832102380702,-0.691754395703523,0.522775592673943,0.00620001929702088,0.00147565453792148,0.160610239907374,0.00285936444694171,0.0217772556230951,0.212686088550623,0.00482993081450455,0.0031874138019104,0.0562678426498215,0.00142911466403319,0.000444966599127094,0.00545651643368352,NA,NA,NA,-4.4345998904108,-4.68987891391505,1.18017173507978,-1.99811445468362,-3.25442815533102,-3.38216998947071,-1.04885736635005,4.02838118101206,2.03026672632844,-0.415622275861773,2.62764930764531,NA
"16",353.11,459019,6453,1369,140970,2679,19407,184067,4294,2710,50380,1277,485,4838,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.82956761622355,-0.434978848362084,-1.98544344100948,2.64902311446705,-1.31408039675332,0.666109838414171,2.91577583444858,-0.842305287859198,-1.30257535242418,1.62007028360868,-2.05501041026539,-3.02313037536044,-0.723022575127951,0.522831648343638,0.00735009362741301,0.00155931786392816,0.160567596258548,0.00305143357009755,0.0221049538241445,0.209655924952275,0.0048909502612911,0.00308674317841148,0.0573838086082547,0.00145452805860939,0.000552424517169582,0.00551057693621946,NA,NA,NA,-4.26454646458563,-4.63446655547652,1.1805445017565,-1.98291327605288,-3.08400196282913,-3.372045689595,-1.02895283085837,3.96310351122036,1.98019023516749,-0.46027006456498,2.62764930764531,NA
"17",353.31,460299,6200,1247,142361,2681,19765,183258,4576,2585,50540,1016,384,4928,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.87314246392843,-0.434184522345162,-2.03799314769831,2.69963227066618,-1.27254395514239,0.725178882352441,2.95216118162502,-0.737908560318712,-1.30900830643582,1.66403128756384,-2.24286046523992,-3.21584654079062,-0.66380058816499,0.523162165848336,0.00704673577014003,0.00141730314602655,0.161803282414985,0.00304714493544281,0.0224643116930351,0.208285597381342,0.00520094562647754,0.00293803418803419,0.0574422622294963,0.00115475541007456,0.000436442989634479,0.00560101836697581,NA,NA,NA,-4.30732698627359,-4.73762541836449,1.17351019326225,-1.97445338831374,-3.13381679301134,-3.36343285883117,-1.03560098310234,3.97217622580857,1.99772283749483,-0.571099746117104,2.62764930764531,NA
"18",353.51,467322,5486,1322,143238,2792,20300,183821,4444,2627,51146,1343,494,4941,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.84520711687094,-0.599612018176114,-2.02266566926203,2.66269617176094,-1.2750532257914,0.708809475356216,2.91215104732809,-0.810256538914142,-1.33596889998812,1.6328728772797,-2.00690549315043,-3.00703117248574,-0.704243670827913,0.525508391095678,0.0061690633729011,0.00148660258457442,0.161072602881445,0.00313963268996352,0.0228275585982305,0.206708603403218,0.00499732366554366,0.00295408849446066,0.057514202564783,0.00151021730036569,0.000555508076232801,0.00555620527260378,NA,NA,NA,-4.44481913504705,-4.68536184102298,1.18251094510999,-1.95388669640473,-3.26230818993706,-3.36693984258886,-1.02982329448124,3.93774939755234,1.98386270114762,-0.525712361073981,2.62764930764531,NA
"19",353.71,465361,6258,1357,143794,2708,19732,183926,4134,2956,51523,1143,378,5460,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.85460786377701,-0.454344939450489,-1.98292920384445,2.68017613510175,-1.29199522964715,0.694036098674313,2.92632791810515,-0.868960123437602,-1.20436858161122,1.65382272521729,-2.15454919988451,-3.26106666805973,-0.590756794940365,0.523624722919222,0.0070415086696747,0.00152689793300552,0.16179717124436,0.00304704465923284,0.0222024686912786,0.206953742981558,0.0046515814701878,0.00332609453939892,0.0579737378056328,0.00128610489124931,0.000425326027027331,0.00614359816817256,NA,NA,NA,-4.3089528032275,-4.66310533894619,1.17443172867526,-1.98614003642743,-3.13452107455224,-3.27093293004211,-1.02635340988445,3.9721713647489,1.98603132832146,-0.335408458173621,2.62764930764531,NA
"20",353.91,462440,5865,1224,144793,2716,18945,181513,4379,2797,51992,1341,404,4961,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.85420017641295,-0.513314160288732,-2.08019245830404,2.69298849384747,-1.28315643269772,0.659223402076393,2.91901063409011,-0.80549625457491,-1.25376922817435,1.66877321819788,-1.98890103809463,-3.18865704341516,-0.680709309075259,0.523495251140519,0.00663934704597168,0.001385602861768,0.163909799970567,0.00307458935666821,0.0214462795883944,0.205477885823607,0.00495715272196248,0.00316628366369698,0.0588564248276487,0.00151805019414288,0.000457339506661988,0.00561599329839139,NA,NA,NA,-4.36751433670168,-4.77318095215151,1.16121168256548,-2.03376509177108,-3.2063026541362,-3.37369780292273,-1.02421527564959,3.97614492654519,1.94237983477411,-0.448272973599439,2.62764930764531,NA
"21",354.11,462296,6540,1239,144817,2558,18700,179282,4331,2754,51364,1052,433,5023,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.8665037967318,-0.391764416365615,-2.05539697918772,2.70576929454058,-1.33047587867807,0.658821942025819,2.91925840332977,-0.803903119602232,-1.25664718152826,1.66923595613431,-2.2190084675192,-3.10671913281437,-0.655674217066814,0.525104243692277,0.00742853443193861,0.00140733244054617,0.164492059759947,0.00290553380380718,0.0212406106845951,0.203639527527036,0.00491941630347494,0.00312816266445855,0.0583423918290665,0.00119492633370022,0.000491828044194101,0.00570543248495835,NA,NA,NA,-4.25826821309742,-4.7611662737283,1.16073450219122,-2.04694735251476,-3.0975337109062,-3.3614435116074,-1.03653333840628,4.03624517321865,1.98929782070389,-0.452744061926027,2.62764930764531,NA
"22",354.31,458345,6228,1236,142215,2563,18402,177424,4562,2724,51782,1402,414,4855,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.8460065886133,-0.452560333069002,-2.06973522800525,2.67572440999728,-1.34043713965882,0.630843767319416,2.89692676117011,-0.763854463178558,-1.27951419875349,1.66542701148843,-1.94371579842836,-3.16350489219758,-0.701606485297466,0.525533393261725,0.00714095708087581,0.00141718416055917,0.163062172648804,0.00293870793164494,0.0210995331089076,0.203432429209587,0.00523073959585026,0.00312330878103817,0.0593726781570185,0.00160751795558572,0.000474687898439721,0.0055666902099634,NA,NA,NA,-4.2985669216823,-4.74545963800253,1.17028217861602,-2.04488064267786,-3.12828474306628,-3.37733089529474,-1.01029739850885,4.0161615496561,1.97128090697824,-0.51565973557493,2.62764930764531,NA
"23",354.51,452318,6482,1295,137448,2465,18358,173718,4312,2886,59147,1019,431,4960,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.84402078338606,-0.401335584181697,-2.01185399374955,2.65288097485861,-1.3681728814064,0.639700757895847,2.88706860592011,-0.808962855294356,-1.21049322854937,1.80966118172486,-2.25154293466046,-3.11201187777944,-0.668958948164216,0.523008328717831,0.00749503664843977,0.00149738853127576,0.158929002970495,0.00285024149003456,0.0212270723221316,0.200867444692018,0.00498589910954524,0.0033370372982717,0.0683907640612877,0.0011782539871583,0.000498358654038497,0.00573517151747319,NA,NA,NA,-4.24535636756776,-4.66473496860816,1.19113980852745,-2.01318021696277,-3.05421655904031,-3.32183992302283,-0.843219793133754,4.02105385626501,2.00787363930225,-0.401530373255017,2.62764930764531,NA
"24",354.71,453910,6288,1292,136092,2432,18608,173836,4488,3044,63244,1044,363,4769,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.85252155833191,-0.426734327045346,-2.00918597681184,2.64795374544894,-1.37666341806833,0.658214213604057,2.89273494384714,-0.763970213951856,-1.15220494217281,1.88162287927565,-2.2223178927118,-3.27872982688954,-0.703240742856164,0.522089693010202,0.00723249099964344,0.00148606526264938,0.156533741272817,0.00279729931792825,0.0214030204391484,0.199947090555664,0.0051621214386768,0.00350122496865691,0.0727435847298743,0.00120081434536065,0.000417524528128271,0.00548532913124993,NA,NA,NA,-4.27925588537725,-4.65713972226078,1.20456781288297,-1.98973953184488,-3.07468807249429,-3.35119448830511,-0.766330866173295,4.02461716351727,2.03487763167239,-0.388234728220956,2.62764930764531,NA
"25",354.91,460194,6241,1164,137532,2507,18738,174944,4643,2976,54904,1291,460,5036,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.84090650187196,-0.459601211882759,-2.13887928852542,2.6331149794679,-1.37165481865851,0.639811909694331,2.87372428487792,-0.755380928796881,-1.20016152086382,1.71484456777167,-2.03532452597016,-3.06727042733366,-0.674129521652565,0.528575858860825,0.00716837232808426,0.00133696288894249,0.15796836773371,0.00287952402283404,0.0215223458874608,0.200939549521611,0.00533291983965634,0.00341821439647152,0.0630623801155485,0.00148283426943707,0.000528353031712668,0.00578431710370651,NA,NA,NA,-4.30050771375472,-4.77199426799332,1.20779152240406,-1.99330306977357,-3.09271619135066,-3.30724450112046,-0.918270411696229,4.00476979812641,2.01146672835284,-0.444780592066939,2.62764930764531,NA
"26",355.11,460999,5310,1059,140017,2450,18292,175263,4443,2668,50478,1012,478,5107,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.89727980652135,-0.566524232021697,-2.17879100065627,2.70564777653334,-1.34002804271891,0.670347738520265,2.9301716356312,-0.744786243321773,-1.25478693922217,1.68542153052119,-2.22418749641027,-2.97426061376623,-0.605503919610037,0.531364399199609,0.00612050125867936,0.00122064234142023,0.161388742888231,0.00282396009110441,0.0210840318312171,0.202014578549891,0.00512116517745996,0.00307523490737411,0.0581827989709259,0.0011664684131419,0.00055096037695833,0.00588651599398785,NA,NA,NA,-4.46380403854305,-4.88443877718961,1.19163202998802,-2.03530003801307,-3.27217200855503,-3.31115169614337,-1.02022624601215,4.04567581925224,2.01037578123917,-0.510000695900394,2.62764930764531,NA
"27",355.31,462172,5966,1042,142039,2397,18479,176876,4677,2814,50444,1121,398,4744,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.89489977595969,-0.454960654117428,-2.19989539687881,2.71506432756977,-1.36681938475774,0.675597611985304,2.93441158188178,-0.698380461466236,-1.20643038151779,1.67982646988364,-2.12681619611996,-3.16234061390768,-0.68415667851456,0.529304178228957,0.00683258338305643,0.00119335432201555,0.162670685743539,0.00274517304210296,0.0211631425302547,0.202567887774303,0.00535635140505446,0.00322274382164277,0.057771176026634,0.00128382936178449,0.000455810959848552,0.00543308340080786,NA,NA,NA,-4.34986043007712,-4.91495972444858,1.17983544838992,-2.03946671558447,-3.1700249816872,-3.39922100608433,-1.03523785768613,4.08188371232751,2.04241699674304,-0.508049920051552,2.62764930764531,NA
"28",355.51,463776,6614,1005,142193,2358,18562,177301,4419,3091,50570,1187,419,4919,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.87940484033946,-0.370808222141043,-2.2550092951896,2.6971884530152,-1.40218303458546,0.661119643472557,2.91785201652154,-0.774083410552041,-1.13150217355066,1.66336167839125,-2.08856772107311,-3.12988119576064,-0.666891578887441,0.52917456818353,0.00754666173748936,0.00114671833174732,0.162244099249898,0.00269050927986089,0.0211794882327302,0.202302792972271,0.00504213761989197,0.00352687200341391,0.0577010408323007,0.00135438274605381,0.000478084558211074,0.00561264425260208,NA,NA,NA,-4.2502130624805,-4.95219774820481,1.18221638732426,-2.03606880954265,-3.06799667515625,-3.36408003190265,-1.03382677462396,4.09937148760067,2.06330267805802,-0.357418762998624,2.62764930764531,NA
"29",355.71,459866,6058,970,138678,2403,18165,173987,4396,3053,49837,1059,392,4960,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.90039511565505,-0.429160314437866,-2.26099923452762,2.7016146719797,-1.35382207028858,0.668956638630254,2.92844055673681,-0.749844990501536,-1.11441531329017,1.67821765300827,-2.17321496042364,-3.16703346623459,-0.629134286306075,0.532360758673063,0.0070130026486877,0.00112291392691104,0.160539646965123,0.00278181666635796,0.0210285891570505,0.201414871547908,0.00508899961103188,0.00353428476171072,0.0576934653355313,0.00122594417381318,0.000453796143658894,0.00574191038915335,NA,NA,NA,-4.32955543009292,-4.96261390650732,1.19878044367535,-2.03265803334944,-3.13077498641756,-3.33074895828577,-1.02339701897143,4.05543674226828,2.02277870891883,-0.364570322788634,2.62764930764531,NA
"30",355.91,448486,6743,964,134685,2307,18004,169861,4291,3019,48906,1071,357,4872,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.889292628175,-0.308079907922552,-2.25324882204659,2.68635388096589,-1.38063685848338,0.67400911775569,2.91839561786076,-0.760065031665609,-1.11165918695029,1.67331525066538,-2.14799204620939,-3.24660433487749,-0.633080307267401,0.531654903113686,0.00799344686722793,0.00114276772653236,0.159661484697107,0.00273481861525951,0.0213427283698015,0.201360652278541,0.00508673891550869,0.00357885452946183,0.0579753095786222,0.00126961020240266,0.000423203400800886,0.00577548170504738,NA,NA,NA,-4.19737253609755,-4.93960270301247,1.20293874720912,-2.0123447632102,-2.99443378888844,-3.31943418823329,-1.01303863030051,4.06699073944927,2.05464597623907,-0.351594155284686,2.62764930764531,NA
