"","position..mm.","Fe.x","Mn.x","S.x","Ti.x","Al.x","Si.x","K.x","Rb.x","Zr.x","Ca.x","Sr.x","P.x","Ba.x","mean_gray","RABD673","Moving.Average","TChl.ug.g","TNWt","TCWt","TSWt","Fe.y","Mn.y","S.y","Ti.y","Al.y","Si.y","K.y","Rb.y","Zr.y","Ca.y","Sr.y","P.y","Ba.y","Fe","Mn","S","Ti","Al","Si","K","Rb","Zr","Ca","Sr","P","Ba","facies_class","Cr.inc","Cr.coh","Mn_Fe","S_Ti","Fe_Ti","Si_Ti","Mn_Ti","Ba_Ti","Ca_Ti","Ti_Al","Si_Al","Zr_Rb","TCWt_TNWt","Cr.inc_Cr.coh"
"415",557.29,422172,8474,1009,150424,2622,20307,194341,4363,2585,68210,1221,430,5724,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.72270549557996,-0.185704666150709,-2.3137475769836,2.6907506548981,-1.35876993301357,0.688258335839504,2.94690702966405,-0.849547424213604,-1.37298181039468,1.89988386331155,-2.12303712322651,-3.16667738864961,-0.578039456660872,0.478717107277391,0.00960899530776226,0.00114414400112487,0.170571573067599,0.00297318688894886,0.0230268902188728,0.220370752549661,0.00494737391170247,0.00293123116244577,0.0773459487777276,0.00138453897460204,0.00048759357827918,0.00649066428388378,NA,NA,NA,-3.90841016173067,-5.0044982318817,1.03195484068186,-2.00249231905859,-2.87645532104881,-3.26879011155897,-0.790866791586546,4.04952058791167,2.04702826885307,-0.52343438618108,2.62764930764531,NA
"416",557.79,414922,7400,1129,147133,2376,19615,187938,4294,2651,66527,1346,391,5214,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.73122399591729,-0.295386554630902,-2.1755342696735,2.69447038479213,-1.43144815334063,0.67942802482049,2.93924556636311,-0.839647855384437,-1.32192962753414,1.90074132545657,-1.99972932361849,-3.2359142738378,-0.645519239329716,0.481942908648262,0.0085952962821859,0.00131136344629566,0.170898882146873,0.00275978702249645,0.0227833427804157,0.21829497198398,0.00498759489671706,0.00307920681676687,0.0772728751033759,0.00156341470213814,0.000454156871126309,0.0060561992993672,NA,NA,NA,-4.02661055054819,-4.87000465446563,1.03675361112516,-2.01504235997164,-2.98985693942303,-3.33998962412185,-0.793729059335556,4.12591853813276,2.11087617816112,-0.482281772149701,2.62764930764531,NA
"417",558.29,409522,8303,1140,150881,2385,19470,188290,4239,2664,66929,1212,402,5138,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.71494404140316,-0.183429689220709,-2.1690183220942,2.71644486214625,-1.4308474601603,0.668828234883506,2.93793674300773,-0.855719192130102,-1.32021783182246,1.90358577151721,-2.10777469685348,-3.21134977486372,-0.66338268581291,0.475870203061906,0.00964820033117392,0.00132469569764402,0.175325799610725,0.00277140284112367,0.022624408099236,0.218795572727537,0.00492577637044999,0.00309560468291549,0.0777724196031723,0.00140836068907417,0.000467129535484995,0.00597042674955698,NA,NA,NA,-3.89837373062387,-4.88546318424045,0.99849917925691,-2.04761662726274,-2.89987455136696,-3.37982754795916,-0.812859090629036,4.14729232230655,2.0996756950438,-0.464498639692357,2.62764930764531,NA
"418",558.79,420250,7560,1019,156684,2647,21099,194490,4553,2938,69164,1167,420,5314,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.71645872343389,-0.30151985866339,-2.30556929461424,2.72983998935907,-1.35096412560987,0.72483459713916,2.94598969900018,-0.808604692502186,-1.24666197110315,1.91208944718771,-2.16995469555041,-3.19189161655955,-0.654046201517209,0.473625190887012,0.0085201818991215,0.00114842134328106,0.176584150883856,0.00298319067288024,0.0237787457525879,0.21919182242859,0.00513126827866404,0.00331115005550515,0.0779483942950846,0.0013152185550628,0.000473343438840083,0.00598892150951477,NA,NA,NA,-4.01797858209728,-5.03540928397331,0.986618734074823,-2.00500539221991,-3.03135984802246,-3.38388619087628,-0.817750542171359,4.08080411496894,2.07579872274903,-0.43805727860096,2.62764930764531,NA
"419",559.29,418176,6800,1350,152898,2576,20287,194859,4168,2800,68907,1227,395,5558,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.71344474863798,-0.405535035718513,-2.02235305545024,2.70731338450416,-1.37621983965847,0.687522638918619,2.94981857219389,-0.895021343449508,-1.29283823071942,1.91030012147515,-2.1178854821718,-3.25132716198159,-0.607219316580262,0.475199460000614,0.00772726394629097,0.00153408916580777,0.173747529832352,0.00292726940083023,0.0230533828938831,0.221430430192693,0.00473635825413835,0.00318181456611981,0.0783033201098635,0.0013943165973675,0.000448863126291902,0.00631590191374783,NA,NA,NA,-4.11897978435649,-4.72966643995439,1.00613136413382,-2.01979074558554,-3.11284842022267,-3.31453270108442,-0.797013263029005,4.08353322416262,2.06374247857709,-0.397816887269908,2.62764930764531,NA
"420",559.79,412008,6998,1288,154807,2555,21499,196317,4631,2988,68032,1122,438,5401,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.68479337037658,-0.390625002314661,-2.083158768578,2.70592978351134,-1.39819717260449,0.731757026163853,2.94348130341209,-0.803476568761542,-1.24164512898959,1.88372878645933,-2.22113658915965,-3.16178576486585,-0.649665274649403,0.469212512698102,0.00796962477393962,0.00146683005270566,0.176300900597209,0.00290974439803026,0.0244839901421732,0.223574282187126,0.00527398289913038,0.00340286350736376,0.0774777811689998,0.00127778208007434,0.000498813325376615,0.00615089216976963,NA,NA,NA,-4.07541837269124,-4.78908855208933,0.978863586865245,-1.97417275734748,-3.096554785826,-3.35559505816074,-0.82220099705201,4.10412695611582,2.12995419876834,-0.438168560228044,2.62764930764531,NA
"421",560.29,419068,7472,1198,155457,2527,20965,192862,4584,2879,68988,1393,397,5456,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.697542054433,-0.329328442564263,-2.15983764379755,2.70587802255656,-1.41345831508475,0.702363237131921,2.9214837637544,-0.817919164078367,-1.28304813186077,1.89344143293835,-2.00903144869314,-3.26431014178575,-0.643775222949644,0.474463512996379,0.00845970431793634,0.00135636051564343,0.176006457996979,0.00286103758182884,0.0237363090237601,0.218355928020053,0.00518994708156052,0.00325956754969737,0.0781073449525953,0.00157713706034332,0.000449478401260804,0.00617721450196208,NA,NA,NA,-4.02687049699726,-4.86571566635411,0.991664031876435,-2.00351478542464,-3.03520646512083,-3.34965324550621,-0.812436589618213,4.11933633764131,2.11582155221667,-0.4651289677824,2.62764930764531,NA
"422",560.79,418992,6775,1497,151842,2302,19482,189937,4282,2705,66324,1248,425,5211,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.72338425918435,-0.401228200710986,-1.91100446203926,2.70837293905787,-1.48068925717706,0.655023394872014,2.93222487075191,-0.860047377309259,-1.31936565517831,1.88008425516238,-2.09292529752951,-3.17013367753447,-0.663695791549673,0.481034922194847,0.00777821914945891,0.00171867071095793,0.174326251231312,0.00264287239587519,0.0223668288516249,0.218062230345502,0.00491606411778348,0.00310554727664743,0.0761450342241643,0.00143279963077856,0.000487932566571223,0.00598262730447681,NA,NA,NA,-4.12461245989534,-4.61937740109713,1.01501132012649,-2.05334954418585,-3.10960113976885,-3.37206873060754,-0.828288683895492,4.18906219623493,2.13571265204907,-0.459318277869046,2.62764930764531,NA
"423",561.29,423096,6713,1637,156356,2536,19857,194533,4052,2721,68492,934,397,5504,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.73785321870094,-0.405699939994003,-1.81688058656162,2.74238957365663,-1.37915784837564,0.678810704854279,2.96085592952604,-0.91053529856418,-1.30874642514951,1.91697106517611,-2.37802472570391,-3.23356488324556,-0.604270784319574,0.477089131150573,0.00756967529216488,0.00184590473011678,0.176309273049565,0.0028596300522762,0.0223910386230475,0.219358207002936,0.00456909344314794,0.0030682387114525,0.077232563698936,0.00105319182524683,0.000447662906448601,0.00620638951408841,NA,NA,NA,-4.14355315869494,-4.55927016021825,0.995463645044301,-2.06357886880236,-3.14808951365064,-3.34666035797621,-0.825418508480526,4.12154742203227,2.05796855322992,-0.398211126585328,2.62764930764531,NA
"424",561.79,419477,6468,1609,155946,2479,19255,187868,4312,2557,67049,1206,386,5340,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.72757477597018,-0.44456697954395,-1.83582105324856,2.7380758722195,-1.40357866820576,0.646336846008062,2.9243056673045,-0.850032087652114,-1.37259922494976,1.89398977411456,-2.12412482295382,-3.26335183077612,-0.636208268286707,0.479977161217092,0.00740086412068397,0.00184106220936619,0.178437717403244,0.00283654022188862,0.0220321024495624,0.214963750869613,0.00493390941378932,0.00292578997473545,0.0767193163926623,0.00137993848632419,0.000441671853831789,0.00611017538720662,NA,NA,NA,-4.17214175551413,-4.57389692546807,0.989498903750676,-2.09173902621144,-3.18264285176345,-3.37428414050621,-0.844086098104944,4.14165454042526,2.04991551421382,-0.522567137297646,2.62764930764531,NA
