"","position..mm.","Fe.x","Mn.x","S.x","Ti.x","Al.x","Si.x","K.x","Rb.x","Zr.x","Ca.x","Sr.x","P.x","Ba.x","mean_gray","RABD673","Moving.Average","TChl.ug.g","TNWt","TCWt","TSWt","Fe.y","Mn.y","S.y","Ti.y","Al.y","Si.y","K.y","Rb.y","Zr.y","Ca.y","Sr.y","P.y","Ba.y","Fe","Mn","S","Ti","Al","Si","K","Rb","Zr","Ca","Sr","P","Ba","facies_class","Cr.inc","Cr.coh","Mn_Fe","S_Ti","Fe_Ti","Si_Ti","Ba_Ti","Ca_Ti","Ti_Al","Si_Al","Zr_Rb","TCWt_TNWt","Cr.inc_Cr.coh"
"11",30.29,384008,6955,1740,178396,3256,22286,231223,6081,3090,61475,1187,395,5491,0.153931982692475,1.04667525106259,1.0447281892853,8.83533968789927,0.222333823546767,2.61288269805908,0.0853360632807016,3.53885594822303,-0.472346612105612,-1.85792232425458,2.77219836088886,-1.23130798934072,0.692151241143844,3.03157517533816,-0.606638281343045,-1.28363634657136,1.70682315062124,-2.24037832185349,-3.34067695156203,-0.708697049184282,0.424045062683376,0.00768013533822963,0.00192141416082237,0.196995747490843,0.00359547385496415,0.0246095609126938,0.255330543970017,0.00671501121377058,0.00341216652697765,0.0678844457106637,0.00131075782120468,0.000436183099726916,0.00606349721671012,1,307037,449343,-4.01120256032864,-4.63012068514344,0.76665758733417,-2.08004711974502,-3.48089541007314,-1.06537521026762,4.00350635022959,1.92345923048457,-0.676998065228319,2.46402941073709,-0.380818254428107
"12",30.79,386103,7013,1716,178776,3292,23053,235155,5824,3164,60312,1542,484,5841,0.171278357420307,1.04107421075983,1.04089168182824,7.87288127620412,0.222274638369679,2.61664122390747,0.0868114905804396,3.50185780371898,-0.506480799974017,-1.91425036846302,2.73188725601329,-1.26275108671397,0.683549543288668,3.00599850165981,-0.692259058634406,-1.30240931962338,1.64528471938061,-2.02116609438765,-3.1799167417943,-0.689344354470618,0.423230933654874,0.00768737496917048,0.00188101175632348,0.195967224795155,0.00360856101504481,0.0252697925515881,0.257767668740237,0.00638403990024938,0.00346825244580856,0.0661116439670056,0.00169027979501795,0.00053054177742457,0.00640267463210107,1,310786,455114,-4.008338603693,-4.64613762447631,0.769970547705689,-2.04833771272463,-3.42123161048391,-1.08660253663268,3.99463834272726,1.94630063000264,-0.610150260988978,2.46573307165777,-0.381443364585339
"13",31.29,388807,6109,1478,181350,3523,23727,241602,5744,3246,60066,1413,419,5863,0.186681150854814,1.03682847413537,1.03692145459825,7.14331235558226,0.222215453192592,2.62039974975586,0.0882869178801775,3.53672164859122,-0.616598334280584,-2.0356716054222,2.7740674377807,-1.16704852858911,0.740252212257176,3.06093031622388,-0.67820559620229,-1.24893795885581,1.66908252971719,-2.08064632424582,-3.29624578700821,-0.657700009966135,0.421084381061508,0.00661614755882675,0.0016006983290139,0.196405035160129,0.0038154669912828,0.0256967315646231,0.261658942954274,0.00622084655064672,0.00351547143165029,0.0650524667324419,0.00153030225906404,0.000453783897061451,0.00634972550947802,1,322466,461433,-4.15331998287181,-4.8097390432029,0.762654210810527,-2.03381522552352,-3.43176744774683,-1.10498490806351,3.94111596636981,1.90730074084629,-0.570732362653524,2.46743474025067,-0.358339160317064
"14",31.79,392638,6659,1427,183946,3553,24302,247166,5425,2537,60170,1418,387,5829,0.165912698859141,1.03724662949782,1.03486838874527,7.21516635487991,0.222156268015504,2.62415827560425,0.0897623451799154,3.56600949237148,-0.510909252285077,-2.05130423691886,2.80776366086138,-1.13908625837467,0.783680076072857,3.10318160025734,-0.715860675987039,-1.47589629479642,1.6902953138187,-2.05763114730363,-3.35620916136592,-0.64403311635015,0.419728539099071,0.00711844585053081,0.00152545761055826,0.196637579279432,0.00379814358115873,0.0259787462170896,0.264219520512434,0.00579930451105716,0.0027120434183506,0.0643215027521308,0.00151583664454913,0.000413701538392465,0.00623117898524464,1,321811,462825,-4.07691874465656,-4.85906789778024,0.758245831510099,-2.02408358478852,-3.45179677721153,-1.11746834704268,3.94684991923605,1.92276633444753,-0.760035618809379,2.46913442246804,-0.363384596178986
"15",32.29,372710,7351,1162,169145,3158,21441,228585,5075,2573,56725,939,404,5595,0.190368111135362,1.0310848557409,1.03292312725328,6.15635394455386,0.222097082838416,2.62791680145264,0.0912377724796534,3.59742408009393,-0.328540198870935,-2.17323389883317,2.80737977796442,-1.17343764142944,0.741928419643066,3.10853157514705,-0.699050032335035,-1.37830402396328,1.71483847340302,-2.38631635703676,-3.22971695828387,-0.601503215498997,0.426020988429045,0.00840245844206464,0.00132820795941765,0.193338842767382,0.00360970803428651,0.0245078372270858,0.2612809091252,0.00580090825649273,0.00294103191013907,0.0648387233201084,0.00107331090696486,0.000461786588300111,0.00639528703351268,1,333681,464531,-3.92596427896486,-4.98061367679759,0.790044302129509,-2.06545135832135,-3.40888299346342,-1.0925413045614,3.98081741939386,1.9153660610725,-0.679253991628244,2.47083212423675,-0.33084284768796
"16",32.79,367576,6765,1329,162537,2982,19864,215617,5380,3031,53546,1053,391,5571,0.164361806944661,1.032651631131,1.03569010193013,6.42558181507926,0.222037897661328,2.63167532730103,0.0927131997793913,3.57990518347749,-0.415262654893,-2.04259813678464,2.76388075164377,-1.2344307001732,0.661884131690114,3.04647876913232,-0.644336542342059,-1.21813231844009,1.6535161810428,-2.27538168336391,-3.26607263551252,-0.609450345477073,0.434670936400983,0.00799983917544304,0.00157158703091852,0.192205448641387,0.00352631491813321,0.0234898455847746,0.254974327197561,0.00636203026812765,0.00358425905998046,0.0633199391704764,0.00124520778296253,0.000462370601270987,0.00658789416798125,1,331967,459009,-3.99516783837049,-4.80647888842842,0.81602443183372,-2.10199661995366,-3.37333109712085,-1.11036457060098,3.99831145181698,1.89631483186332,-0.573795776098027,2.47252785145846,-0.324034251325592
"17",33.29,372851,6887,1985,157821,2940,20538,210839,5712,2694,56544,989,370,5533,0.172161264128233,1.04593791989665,1.03958460608151,8.7086399063404,0.221978712484241,2.63543385314941,0.0941886270791292,3.57320130620825,-0.418341993259118,-1.66235865568253,2.71348390958367,-1.26956798847109,0.674299258954424,3.00311723922105,-0.605408344784396,-1.35695049183351,1.68704152631561,-2.3590385171811,-3.34222984316555,-0.637247405905707,0.440876998189672,0.00814352083414627,0.00234715970027303,0.186615159222564,0.00347639774246987,0.0242851213723967,0.249306198511771,0.00675414418537004,0.00318551548238566,0.0668603516837471,0.00116944128139548,0.000437505838338045,0.00654248595547137,1,331678,459378,-3.99154329946736,-4.37584256526619,0.859717396624579,-2.03918465062924,-3.35073131548937,-1.02644238326806,3.98305189805476,1.94386724742551,-0.751542147049111,2.47422161000976,-0.325708781797078
"18",33.79,383962,7062,2511,153781,2813,19544,203656,5678,2534,58172,1368,344,5676,0.211293369124415,1.03294448778457,1.03666657186608,6.47590502905552,0.221919527307153,2.6391923789978,0.0956640543788671,3.57384206051082,-0.421973231340683,-1.45602044867143,2.65882798353222,-1.34244999933916,0.595966805108562,2.93973076712633,-0.640102470796098,-1.44690244694793,1.68670261046859,-2.06335170964652,-3.44381515045562,-0.640454769549082,0.453265903357451,0.00833666823672738,0.00296422740617707,0.18153797481056,0.00332073743272644,0.023071629002917,0.240415251546156,0.00670286069783886,0.0029913788320401,0.0686718584914904,0.00161491959046206,0.000406090891168822,0.00670049970428556,1,340981,467763,-3.9958152918515,-4.11484843220365,0.915014076978601,-2.06286117842365,-3.2992827530813,-0.97212537306363,4.00127798287137,1.93841680444772,-0.806799976151832,2.47591340574229,-0.316135000136145
"19",34.29,384061,7613,2594,154242,2736,19909,205499,5009,2385,60151,1259,403,5256,0.220189903244573,1.03715810947598,1.03476158981223,7.19995545922262,0.221860342130065,2.64295090484619,0.0971394816786051,3.5774432823266,-0.343500799487732,-1.42015702591756,2.66516468577134,-1.3668611120515,0.617813778985852,2.95208305593259,-0.762121817436327,-1.5041589874715,1.72349995557459,-2.1430403567496,-3.28217682884726,-0.713987830629498,0.451243483563364,0.00894471617885673,0.00304775959121954,0.18122302809132,0.00321459916791698,0.0233916136089398,0.241446240646116,0.00588520732167258,0.00280219993255921,0.0706730097037188,0.00147923258494426,0.000473495418373737,0.00617541419099842,2,346641,470807,-3.92094408181433,-4.08532171168889,0.91227859655526,-2.04735090678549,-3.37915251640084,-0.941664730196747,4.03202579782284,1.98467489103736,-0.742037170035175,2.47760324448292,-0.306158581320062
"20",34.79,398502,5924,1795,163089,3161,21922,217651,5412,2895,62302,1134,416,6100,0.250089612710784,1.02925348832023,1.03414437311936,5.84165972997062,0.221801156952977,2.64670943069458,0.098614908978343,3.60249214772272,-0.606208472909975,-1.80021534737529,2.70907569475071,-1.23433193608205,0.702270329478004,2.99767249320473,-0.696601659006986,-1.32223525829057,1.74677315869133,-2.25946916400997,-3.2622903880364,-0.576931598136262,0.447602670102201,0.00665391445384324,0.00201616752948154,0.183183702627083,0.00355047663548253,0.0246230777611667,0.244468456244672,0.00607882934236996,0.00325170194866242,0.0699784230761887,0.00127372366486466,0.000467256653072044,0.00685159996091218,2,338769,477401,-4.2087006206327,-4.509291042126,0.893416452972013,-2.00680536527271,-3.28600729288697,-0.962302536059382,3.94340763083276,1.93660226556005,-0.625633599283583,2.47929113203387,-0.343038349400158
"21",35.29,416604,6912,1589,170745,3244,22998,226464,5586,2620,64361,1031,376,5861,0.177419876951289,1.04638138316885,1.04375383729112,8.78484270680838,0.221741971775889,2.65046795654297,0.100090336278081,3.64966685336095,-0.449210245454321,-1.9193643894015,2.75770193848921,-1.20566214070291,0.752937978670397,3.0401167149373,-0.662205809433091,-1.41929495918307,1.78203858264839,-2.35194007192125,-3.36063541254832,-0.614149039461784,0.448737654716601,0.00744513895546165,0.00171156333915344,0.183914966862023,0.00349421741486076,0.0247718902919136,0.243931705499084,0.00601686143015174,0.00282208681471492,0.0693253165961324,0.00111052347556148,0.000405001771882752,0.0063130728324596,1,339286,487035,-4.09887709881527,-4.67706632789071,0.891964914871733,-2.00476395981882,-3.371850977951,-0.97566335584082,3.96336407919212,1.95860011937331,-0.75708914974998,2.48097707417282,-0.361492579564992
"22",35.79,394576,8058,1327,162161,3099,21311,214655,5591,2774,60713,1415,372,5540,0.0732656262851948,1.04583556915284,1.0459298379345,8.69105239955561,0.221682786598802,2.65422648239136,0.101565763577819,3.59987396648666,-0.291272417398378,-2.09501704881746,2.71065186470609,-1.24685832536192,0.681285567167655,2.99109428396573,-0.656779642123025,-1.35764748227489,1.72822003900676,-2.03080827307233,-3.36679922887652,-0.665943303408341,0.447572119529215,0.00914028257969673,0.00150523144493144,0.183941097469124,0.00351523153567637,0.0241733137324295,0.243485648690097,0.00634193595223187,0.00314658027749798,0.0688674579624134,0.00160505086253051,0.000421963901668799,0.00628408606248696,1,348861,489190,-3.89114638388504,-4.80566891352355,0.889222101780575,-2.02936629753843,-3.37659516811443,-0.98243182569933,3.95751019006801,1.92814389252958,-0.700867840151868,2.48266107665312,-0.338077400001612
"23",36.29,403373,8525,1334,168070,3099,22872,222493,6053,2678,63081,954,357,5921,0.155309628116251,1.03775746911354,1.03903239244978,7.30294681325913,0.221623601421714,2.65798500823975,0.103041190877557,3.62657292879013,-0.230285740234645,-2.08510681591079,2.75109179588425,-1.24220928459861,0.756624691615785,3.03160687703301,-0.572734746494675,-1.38821851613524,1.77113085145018,-2.42038037093808,-3.40330826060672,-0.594783409854586,0.443847448861698,0.00938039854314983,0.00146785356675213,0.184934144650697,0.00340995367568579,0.0251669765957681,0.244817948746163,0.00666035805063765,0.00294671053355487,0.0694105478592885,0.00104972436482873,0.000392821381806978,0.00651511316996952,1,346104,483687,-3.85685866902477,-4.83619861179504,0.87548113290588,-1.99446710426846,-3.34587520573884,-0.979960944434068,3.99330108048286,1.9988339762144,-0.815483769640569,2.48434314520387,-0.334698695376977
"24",36.79,402426,7687,1539,168895,3062,22157,225062,5837,2640,64177,984,443,6222,0.207520016230491,1.03283293800146,1.03253925081077,6.45673679935563,0.221564416244626,2.66174353408813,0.104516618177295,3.60324454694413,-0.354736091713159,-1.96313382722341,2.73501053797984,-1.27519838484466,0.703886791572985,3.02210923772136,-0.6300497158585,-1.42348776492193,1.76737820897523,-2.41039606401004,-3.20845219101716,-0.566175283604709,0.441677431675577,0.00843676705106071,0.00168910946943963,0.185368514516573,0.00336065834660439,0.0243181276896517,0.247013876160508,0.00640632356927818,0.00289749772535453,0.0704366331515446,0.00107997642490487,0.000486208898610628,0.00682887532089239,1,346370,479599,-3.95798063865729,-4.69814436520325,0.86823400896429,-2.03112374640686,-3.30118582158455,-0.967632329004609,4.0102089228245,1.97908517641765,-0.793438049063429,2.48602328553007,-0.325442770223281
"25",37.29,389021,7198,1407,153869,2656,18208,202099,5515,2752,59293,876,442,6330,0.192542315655048,1.03041511689083,1.02951290922707,6.0412689326547,0.221505231067538,2.66550205993652,0.105992045477033,3.64046453053215,-0.34936558654818,-1.98170901807277,2.71293279485049,-1.34634756459083,0.578692261738902,2.98558888014679,-0.615697143499553,-1.31084087613392,1.75932245898608,-2.45555798425076,-3.13961419310946,-0.477868560048934,0.457851673481109,0.0084715641204897,0.00165594480654751,0.181093512038848,0.00312593419061137,0.0214295970416611,0.237856993218512,0.00649078579112263,0.003238919763766,0.0697838915526807,0.00103099335503598,0.000520204409732766,0.00744998622988327,1,361286,477155,-3.98983011708033,-4.69464181292326,0.927531735681655,-2.13424053311159,-3.19080135489943,-0.953610335864412,4.05928035944132,1.92503982632973,-0.695143732634368,2.48770150331276,-0.278171497252654
"26",37.79,369834,7835,1007,146729,2232,14218,182481,5377,2824,53015,979,392,5767,0.170116573526349,1.03004959111208,1.03194685452111,5.97845857218043,0.22144604589045,2.66926058578491,0.107467472776771,3.67331843226403,-0.181134948244688,-2.23276021031625,2.7488515239046,-1.43683777953361,0.414772943454619,2.96691023396105,-0.557605226225132,-1.20158150442168,1.73083906832509,-2.2609594605043,-3.17622926324435,-0.487583809419397,0.466555652272641,0.00988406564987574,0.00127035789526801,0.185102625238113,0.00281572872118987,0.0179363937983323,0.230204745865345,0.00678323178039334,0.0035625528264517,0.0668798647642836,0.00123503513353265,0.000494518664294996,0.00727522739027867,1,342004,454203,-3.85445338050872,-4.98161173422085,0.924466908359427,-2.33407858044999,-3.236435333324,-1.01801245557952,4.18568930343821,1.85161072298823,-0.643976278196545,2.48937780420918,-0.283721801768819
"27",38.29,355209,7287,773,142643,2198,14455,184523,5629,2711,51613,1265,285,5375,0.164644965510206,1.03769749318632,1.03536872649782,7.29264081070754,0.221386860713363,2.6730191116333,0.108942900076509,3.67512042833816,-0.211493981608552,-2.45506215069141,2.76275908500561,-1.41003806431527,0.473454455171612,3.02018819666093,-0.469654113814808,-1.20026834978017,1.74618765844427,-1.96251379811721,-3.45285201901018,-0.515827346282971,0.458946517030464,0.00941514226723138,0.000998751883157658,0.184301377579894,0.00283991803257507,0.0186765310104061,0.238412281676456,0.00727292930180396,0.00350273784636534,0.0666863919086885,0.00163443872211441,0.000368233229883483,0.00694474951096043,1,335146,444314,-3.88661440994671,-5.21782123569702,0.912361343332547,-2.289304629834,-3.27858643128858,-1.01657142656134,4.17279714932088,1.88349251948688,-0.730614235965361,2.49105219385285,-0.281965261908007
"28",38.79,353119,6599,932,140930,2153,14586,181582,5249,2670,50546,1464,365,4916,0.183605217807837,1.03255281627074,1.03254980041921,6.4086018991496,0.221327675536275,2.67677763748169,0.110418327376246,3.65072777549386,-0.329159212710767,-2.2864997994086,2.73218597809137,-1.44921511672983,0.463984829449989,2.9856300071998,-0.558039752841889,-1.23399886269989,1.70680647764884,-1.83490491957293,-3.2239352605117,-0.623582143408263,0.46152649746246,0.00862489233588329,0.00121812390620446,0.184195495816947,0.00281397078332425,0.0190639005320797,0.23732765572577,0.00686044247174593,0.00348968973129389,0.0660636169131015,0.00191344785266452,0.000477054963266768,0.00642521150525871,1,315804,437511,-3.97988698820463,-5.01868577749997,0.918541797402492,-2.26820114864138,-3.35576812149963,-1.02537950044253,4.18140109482119,1.91319994617982,-0.675959109858005,2.49272467785376,-0.325980080352952
"29",39.29,382369,6634,925,150674,2432,16432,198490,5175,2715,54480,1617,371,5108,0.217084021791659,1.02575953714119,1.0286401970655,5.24127435144402,0.221268490359187,2.68053616333008,0.111893754675984,3.67602252112781,-0.378155649292868,-2.34832513128744,2.74475497272829,-1.38164962571381,0.528867063368474,3.02037513120676,-0.626524250666295,-1.27157163643183,1.72747007202353,-1.78979100922276,-3.26191680619243,-0.639555651647436,0.462120900822071,0.00801767417351726,0.00111793014930713,0.182100548450488,0.00293924986282695,0.0198592737442321,0.239889681444293,0.00625436597044797,0.00328127605985821,0.0658430643613537,0.00195426275830229,0.000448380632857236,0.0061733915704441,2,330861,461295,-4.05417817042068,-5.09308010401573,0.931267548399515,-2.21588790935982,-3.38431062437573,-1.01728490070477,4.1264045984421,1.91051668908228,-0.645047385765534,2.49439526179845,-0.332339403970878
"30",39.79,365494,6658,1008,149003,2323,16633,189702,5255,2768,53327,1105,342,4938,0.208936887840856,1.03173263105531,1.0325178023639,6.2676648379847,0.221209305182099,2.68429468917847,0.113369181975722,3.67153331280366,-0.333897411229928,-2.22174838073358,2.7742498895882,-1.38685709659449,0.581672123425637,3.0157378694652,-0.570536546053847,-1.21159151262734,1.74672621913162,-2.12987121541304,-3.30266109230229,-0.632756159459773,0.457693637014812,0.00833754927644398,0.00126227841253463,0.186590545935413,0.00290900074634716,0.0208288460671512,0.237556289101829,0.00658062803360065,0.00346625659315064,0.0667792866123353,0.00138374766453448,0.000428273032824248,0.00618366150902379,1,304420,431829,-4.00543072403359,-4.99599827032178,0.897283423215462,-2.19257776616256,-3.40700604904797,-1.02752367045658,4.16110698618268,1.96852922002013,-0.641054966573491,2.4960639512502,-0.349621349696563
