"","position..mm.","Fe.x","Mn.x","S.x","Ti.x","Al.x","Si.x","K.x","Rb.x","Zr.x","Ca.x","Sr.x","P.x","Ba.x","mean_gray","RABD673","Moving.Average","TChl.ug.g","TNWt","TCWt","TSWt","Fe.y","Mn.y","S.y","Ti.y","Al.y","Si.y","K.y","Rb.y","Zr.y","Ca.y","Sr.y","P.y","Ba.y","Fe","Mn","S","Ti","Al","Si","K","Rb","Zr","Ca","Sr","P","Ba","facies_class","Cr.inc","Cr.coh","Mn_Fe","S_Ti","Fe_Ti","Si_Ti","Ba_Ti","Ca_Ti","Ti_Al","Si_Al","Zr_Rb","TCWt_TNWt","Cr.inc_Cr.coh"
"511",127.11,466866,6028,1547,156737,2747,20757,188957,5021,3115,51860,1247,495,5530,0.19891581817644,1.03146653182096,1.03242853180349,6.221939502582,0.217597162857652,2.56827875101566,0.0428048392534256,3.78878121629448,-0.560845781534114,-1.92094349070743,2.69730817916615,-1.34675165518523,0.675622476886421,2.88425841364871,-0.743631945245795,-1.22103191005895,1.59128671781216,-2.13652039560046,-3.06045857871181,-0.64707324676412,0.512528721373313,0.00661758006031351,0.00169830729152372,0.172066961830352,0.00301567558488408,0.0227871780544007,0.207438300507077,0.00551208850080195,0.00341966852818125,0.05693226641139,0.00136896521818363,0.000543414421011146,0.00607087221856896,2,261758,396742,-4.34962699782859,-4.61825166987359,1.09147303712833,-2.02168570227973,-3.34438142593027,-1.106021461354,4.04405983435138,2.02237413207165,-0.477399964813152,2.46834573026346,-0.415865782573702
"512",127.31,459267,5884,1430,154224,2789,20607,186253,4623,3082,51252,1126,421,5285,0.229987143406331,1.03190507790393,1.03116155571179,6.29729735463343,0.217404019668698,2.5649425765276,0.0424576946496963,3.81515728623262,-0.542237651313661,-1.95680000978104,2.72393163698876,-1.2887913454075,0.711156369847002,2.91263151045964,-0.783430609046764,-1.18889571715493,1.62228018759448,-2.19580292433535,-3.17959689935261,-0.649601834730652,0.512435801451169,0.0065651837727045,0.0015955494213065,0.172078331434667,0.00311187925596072,0.0229926481992049,0.207815291165454,0.00515819928300695,0.00343879952200464,0.0571853838746858,0.00125635569817561,0.000469738675783242,0.00589683824587751,2,264736,396706,-4.35739493754628,-4.6807316467698,1.09122564924386,-2.01277526714176,-3.37353347171941,-1.10165144939428,4.01272298239626,1.9999477152545,-0.405465108108164,2.467933905783,-0.404462349177564
"513",127.51,453602,6334,1547,153072,2768,20291,184440,4769,2907,51287,1268,406,5068,0.240477688463012,1.02992806783406,1.02968769491121,5.95757654048185,0.217210876479745,2.56160640203953,0.0421105500459671,3.79401359757179,-0.477274615886663,-1.88688899241218,2.7077018349327,-1.30508152624769,0.686970873982376,2.89411764333539,-0.761069924687024,-1.25608494242637,1.6142307447535,-2.08576570798808,-3.22460868338352,-0.700260301544219,0.510951733522274,0.00713481924711549,0.00174259004977702,0.172425173949236,0.00311796332112657,0.0228564283775214,0.207759087770442,0.00537195342429646,0.0032745373462843,0.0577713095558592,0.0014283155676259,0.000457331325280848,0.00570875654316093,2,267112,395526,-4.27128821345845,-4.59459082734488,1.08631176263909,-2.02073096095032,-3.40796213647692,-1.0934710901792,4.01278336118039,1.99205240023006,-0.495015017739348,2.46752117879437,-0.392548478516759
"514",127.71,458818,7187,1362,153997,2798,20570,186012,4584,3181,51209,1253,430,5289,0.236251285600214,1.02992436285153,1.02797291233624,5.95693989239311,0.217017733290792,2.55827022755146,0.0417634054422379,3.79109613722183,-0.365283641558662,-2.02860327231765,2.69937564165943,-1.30865260380168,0.686276223619898,2.88825370771619,-0.814985500632529,-1.18036186727796,1.59835781780278,-2.11201680413104,-3.1815275503395,-0.671928287961125,0.511679621719881,0.00801503306605404,0.00151891958201831,0.17173939711606,0.00312036489756772,0.0229399234964146,0.207442928994413,0.00511213462846692,0.00354749132922192,0.0571089228161349,0.00139736140695224,0.000479541424572595,0.00589835952224292,2,270097,397424,-4.15637977878049,-4.72797891397708,1.0917204955624,-2.01309941803953,-3.37130392962056,-1.10101782385665,4.00802824546111,1.99492882742158,-0.365376366645431,2.46710754629232,-0.386222567106267
"515",127.91,462971,6328,1280,153834,2683,20439,186543,5030,3076,51062,1052,449,5536,0.235024427291268,1.02317770542358,1.02687518655895,4.7976236151744,0.216824590101838,2.55493405306339,0.0414162608385086,3.81983760408131,-0.472842582588717,-2.07096673512254,2.71804728590581,-1.33089124161058,0.699618027405571,2.91083496245692,-0.702406828942422,-1.19419676141067,1.61521376759655,-2.26713369873855,-3.11855920429395,-0.606554594738702,0.514250519003469,0.0070289009122687,0.00142177515292414,0.17087293662104,0.00298017401194958,0.0227028612114191,0.207204845587443,0.00558713204625657,0.00341670341437081,0.0567177209832908,0.00116852145380952,0.00049873206536167,0.00614917753639689,2,274039,395859,-4.29268018667003,-4.78901402102836,1.1017903181755,-2.01842925850024,-3.32460188064451,-1.10283351830927,4.04893852751639,2.03050926901615,-0.49178993246825,2.46669300525805,-0.367787655218072
"516",128.11,466278,6857,1574,154536,2651,19972,185204,4767,2819,51627,1158,428,5448,0.228087381776235,1.02444934986608,1.0257957631936,5.01613746692601,0.216631446912885,2.55159787857532,0.0410691162347793,3.8147604485761,-0.404751545895854,-1.87640142420287,2.71040550470591,-1.35508464689119,0.664309718440282,2.8914363460529,-0.768304397975393,-1.29363936206611,1.6140232172528,-2.18332719504728,-3.17865365759842,-0.63477300535087,0.516183098108199,0.00759089535369011,0.00174246307229229,0.171075777217129,0.00293473291273625,0.0221095759084,0.205026131410941,0.00527720550547481,0.00312071372350189,0.05715256736546,0.00128193915992025,0.000473808255998158,0.00603109200625693,2,280295,402900,-4.21951199447195,-4.58680692890878,1.10435494387019,-2.04609578626563,-3.34517851005678,-1.09638228745311,4.0654901515971,2.01939436533147,-0.525334964090713,2.46627755265919,-0.36284577221634
"517",128.31,461796,7042,1483,154302,2654,19684,182374,4938,3171,51163,1130,363,5178,0.231171890101441,1.02590775273799,1.02656457441048,5.26674307514021,0.216438303723931,2.54826170408726,0.0407219716310501,3.81810508951192,-0.365125924879768,-1.92295108245683,2.72189357543528,-1.34095020970261,0.662787977391103,2.88904137800761,-0.720057754689641,-1.16297115005642,1.61799846894094,-2.19480051288838,-3.33037059032991,-0.672599264283282,0.515812965358246,0.00786571321980435,0.00165646871697953,0.172350934570044,0.00296444232964509,0.0219864667734491,0.203706558186396,0.00551560520866144,0.00354191658903715,0.0571476122500497,0.00126217778164995,0.000405460650211443,0.00578367836582603,2,283127,403627,-4.18323101439168,-4.64484465789212,1.09621151407663,-2.05910559804418,-3.39449283971857,-1.10389510649434,4.0628437851379,2.00373818709372,-0.442913395366778,2.46586118544969,-0.354595623930611
"518",128.51,448579,5799,1396,150293,2631,19292,176756,4929,2735,50090,1605,431,5123,0.225596517315816,1.02657903628239,1.03070362019505,5.38209352059542,0.216245160534978,2.54492552959919,0.0403748270273209,3.79130800080703,-0.557091318984093,-1.98116580353822,2.69780991427632,-1.34741280582024,0.644913694328328,2.85999344257389,-0.719640680155156,-1.30864537200445,1.59904457949113,-1.84165305129642,-3.15642399675679,-0.681036602921332,0.515810219867787,0.00666813084208868,0.00160522687628139,0.1728183115451,0.00302532371883692,0.022183407519499,0.203247479759308,0.0056677387343775,0.00314491082136792,0.0575972881324749,0.00184555095732925,0.000495596549912092,0.00589081467563723,2,275592,394963,-4.34839931979113,-4.67897571781454,1.09349808653071,-2.052896219948,-3.37884651719766,-1.0987653347852,4.04522272009657,1.99232650014857,-0.589004691849296,2.46544390056978,-0.359870578485657
"519",128.71,450095,5933,1402,148582,2618,19844,179487,5113,2721,49473,1473,419,5334,0.225816134622717,1.03368260497234,1.03562847637991,6.60273987718883,0.216052017346024,2.54158935511112,0.0400276824235916,3.79444546913263,-0.534483215185522,-1.97711341384963,2.68612379193292,-1.35260253497432,0.672888491976775,2.87508957944528,-0.683226886364166,-1.31401374266092,1.58641386375271,-1.92771206498153,-3.18489756152203,-0.640911776702205,0.515871742384475,0.00680004676249923,0.00160688784106252,0.170295726962019,0.00300059370035782,0.0227439959472501,0.205717173986297,0.00586021221922443,0.00311864608811063,0.0567029687310171,0.00168826375883387,0.000480232528819682,0.00611350909003386,2,269354,393249,-4.32892868431816,-4.66323720578255,1.10832167719972,-2.01323529995614,-3.32703556863512,-1.0997099281802,4.03872632690724,2.02549102695109,-0.630786856296753,2.46502569494584,-0.378416499441068
"520",128.91,437129,6809,1704,147161,2636,20152,178130,4656,2785,49293,1301,448,5082,0.254357647058827,1.04429644365065,1.03990191270306,8.42657576554537,0.215858874157071,2.53825318062305,0.0396805378198624,3.75529590390451,-0.40668717563693,-1.79195401373064,2.66659478340054,-1.3556698254975,0.67837109691255,2.85758117866663,-0.786775731708623,-1.30068456875851,1.57284964100004,-2.06179924260739,-3.12789448870491,-0.699227557239787,0.509898680253731,0.00794250693467524,0.00198766805943407,0.171659166252569,0.00307481983842032,0.0235067410409128,0.207783633466544,0.00543109300746775,0.00324862414643421,0.0574988976840868,0.00151757989749045,0.00052257939590755,0.00592801002232627,2,266642,386577,-4.16198307954144,-4.45854879713118,1.08870112050397,-1.98822368648799,-3.36582234064033,-1.0937451424005,4.02226460889804,2.03404092241005,-0.513908837049889,2.46460656549036,-0.371424137266985
"521",129.11,429786,5466,1593,141886,2609,19406,172042,4571,3305,47968,1085,479,5302,0.266078088309235,1.04780415416594,1.041950601623,9.02932548858516,0.215665730968118,2.53491700613499,0.0393333932161331,3.7668199187909,-0.597920404091211,-1.83084846066918,2.6585564266727,-1.3375004854425,0.66911480500602,2.85127114145432,-0.776735492247481,-1.10103101829344,1.5740666303231,-2.21488750460466,-3.03252217316831,-0.628383383730254,0.514406976438005,0.00654220596578328,0.00190664729299172,0.169822070190473,0.00312268850434112,0.0232268658931559,0.205915513861194,0.00547098856011624,0.0039557246097537,0.0574124653799291,0.00129862668731703,0.000573310767949175,0.00634591584899066,2,264135,382385,-4.36474032288211,-4.48940488734187,1.1082634921182,-1.98944162166668,-3.28693981040295,-1.0844897963496,3.99605691211519,2.00661529044852,-0.324295526045958,2.46418650910187,-0.369967618385615
"522",129.31,427289,6983,1565,137062,2407,18485,167259,4750,2856,47217,1217,387,4924,0.254140322361229,1.04446101279767,1.04099297288501,8.45485461220399,0.215472587779164,2.53158083164692,0.0389862486124039,3.78148807759759,-0.332493897819453,-1.82808669769124,2.64446085651729,-1.39759136288242,0.640987070705243,2.84357098753638,-0.717827903636802,-1.22655047720601,1.57878147555422,-2.07958370767796,-3.22530310763571,-0.681851313361145,0.519562840998491,0.00849099162087595,0.00190296461215392,0.166660789566161,0.0029267960520476,0.0224768695563357,0.203378886942015,0.00577577118704865,0.00347275842320231,0.0574135975029213,0.00147981337571331,0.000470573357765859,0.00598734680526896,2,266135,380328,-4.11398197541704,-4.47254755420852,1.13702722108031,-2.00347378581204,-3.32631216987843,-1.06567938096306,4.0420522193997,2.03857843358766,-0.508722573569212,2.46376552266481,-0.357030339474032
