25.11,-0.50294273184112,-2.57264741532429,-0.304373224684113,-1.99716449493236,-1.93584477576822,0.173368679937177,-0.00601940823165848,-1.77233272348742,0.706754029081127,-2.06822711976695,-0.403789567253119,0.278732264639684,-1.16573417585641e-15
25.31,0.749561127194942,-2.85935659504745,3.23938785054606,-1.15997899853164,-0.972919248961148,-1.94018217874384,1.23234028992449,-0.350703194051528,0.093318551340662,-1.61432805124643,-0.0647860165234829,0.0973435312141776,2.39253061806721e-14
25.51,1.02769429988927,-2.97804393400071,0.844232828409292,-1.10707815113198,-0.671343082718367,-0.249490162006945,0.748624474615988,0.596691987073554,-1.25500956048145,-0.82273833654272,0.188370007166762,0.124936668520068,-4.10782519111308e-15
25.71,-0.676201756057751,-2.49869743366305,-2.75403497432659,-0.816943895920082,-1.79604573739315,0.637235949873391,-0.562741599898284,-0.198953596032581,-1.61027846587406,-0.821075247981843,-0.261803454595359,-0.182631939742542,-2.3259172365897e-14
25.91,-1.55628172624163,-2.55721332480012,-3.51448968153788,-0.241203897829415,-2.11326565411095,0.50151895293437,-1.59818111191403,-1.14693399470448,-0.893992081417046,-0.819751757057015,-0.788507633156601,-0.178809951606115,-1.11299858218672e-14
26.11,0.915152175885436,-2.33189801496079,-3.34988108625307,-1.02730656835081,-2.90122571880388,0.387982827434571,-0.375500600255247,0.648781915787831,-0.136637546962106,-0.451472394294173,-0.754116236262698,-0.579018125461886,6.60582699651968e-15
26.31,-0.35906488578138,-2.60073375091514,-3.61303889910903,-0.0291020155228389,-2.41043426481535,0.210480279797403,-0.337357004891445,-0.410185559205102,-0.293924039132139,-0.0875082798474891,-0.572173081476633,0.110118912137163,-1.07969189144796e-14
26.51,-0.736987710733527,-2.83162858293997,-3.77213574231277,0.729295454749792,-3.08132794547879,0.0813428903250472,-1.43031994014407,-0.297929225632412,0.070169358016126,-0.455530966631221,-0.713605033379832,-0.435106900166922,4.53716925141734e-15
26.71,-0.476554981628357,-3.77592514756418,-3.90508015787196,1.33833570298223,-2.46140230346428,1.73231720467911,-1.72212307616043,0.014500875875161,-0.234374103538165,-0.474225194328512,-0.523692074092636,-0.501490359162296,-1.17128529097954e-14
26.91,-0.602351766673742,-4.30277396323403,-2.62640535753193,1.43245569687081,-2.06681457093554,1.076881253255,-0.956746418644586,-0.18390046310953,-0.749386583549666,-0.802927370654464,-0.646032582990178,-0.211672670585998,4.9960036108132e-15
27.11,-0.250487545400034,-3.56830778675149,-2.14272539813989,0.0870102577656901,-1.97594878689889,0.608215985806164,0.574065419452684,0.600033510116012,-0.226343282254956,-0.818524650633474,-0.735720373340975,-0.12660783797592,-8.46545056276682e-15
27.31,-0.956630511637668,-2.93631875375445,-2.31523104254183,0.513984869612879,-2.00896210103764,-0.0820895383216407,0.127733401038428,0.403910909618281,-0.585561754011918,-0.571065870327215,-0.668386217814964,0.300572942866607,1.81196203874467e-14
27.51,0.0861631237566522,-3.13613546629087,-2.84230924294149,-1.30291801678535,-1.50317194777812,0.448683641869282,0.0279224428433759,-0.687100056604115,0.303807588539595,-1.07754389074638,-0.847799737178175,0.292338251243035,-1.88737914186277e-15
27.71,1.50866905431123,-3.65880361949542,-0.162528826928348,-0.237015403368433,-0.81939589448134,-0.529436249361867,-0.156064273965318,-1.22608509469783,0.711077630412226,-1.02607636280306,-0.642294096590011,0.344147752406565,2.47024622979097e-14
27.91,1.59007440906763,-4.00015467378657,1.66046259592606,-0.464890972807446,0.128708450807606,-0.849166398668295,1.32436816619237,-0.661716145735439,0.55568149635411,-1.07857403464544,-0.500590168432776,0.0958294565739458,-1.02140518265514e-14
28.11,1.72830744145542,-3.45954609744281,1.04424375262341,-0.166557505811848,-0.0116927747881176,-1.03853669040028,0.324323048852527,0.0594010814406619,-0.239493783525266,-0.713355619846492,0.0413361072582305,0.223127097766968,-2.29954943975486e-14
28.31,1.0060637688579,-3.05423791322828,-1.34185529711187,-1.34057741325738,0.284600099395598,0.242612743537483,0.442190899794835,-0.840008576247179,-0.57375855558369,-0.24857196896416,-0.135998935470243,-0.43721721362389,2.35367281220533e-14
28.51,1.99968673550372,-3.51447827240285,-1.23717696090168,-0.417058913979531,-1.43746225141838,-0.0145187431796647,-0.422253692332388,0.80961295237496,0.0446442646777708,-0.995990263370955,-0.349244647931707,-0.285052227358586,-3.5527136788005e-15
28.71,-0.11991215033391,-3.5129745520759,-2.76220627302288,-0.361020814518007,-1.40291441435515,0.371329048624048,0.379558893545363,-0.330836951522802,-0.285979886757747,-0.904490913348194,-0.712224092122925,0.0396669508508954,9.27036225562006e-15
28.91,0.773209594198382,-3.50955523054657,-2.73740582950005,0.244934461149907,-1.70431916082786,0.474296353889316,-0.466713749277125,-0.115121433384311,-0.0591901985696241,-0.40158401035539,-0.430962248417289,0.139650563959531,1.83186799063151e-14
29.11,0.0595430583048572,-3.42382664787234,-1.76854417040115,-0.456028655775638,-1.35618516597162,0.018091532434273,1.08281355877617,0.153378830213439,-0.573332999779325,-0.396852197821983,-0.598257383670791,0.121013083236375,-1.08246744900953e-14
29.31,2.42714021980461,-3.30983561530938,-0.112848105084731,-1.01397370846499,-1.16008425043417,-1.04702560927227,0.176711207718352,-0.0372357782114038,-0.34027605274808,-0.381755557127895,-0.670117254202353,-0.49716793377734,1.97064586870965e-14
29.51,2.7934425700331,-3.60347749800057,-0.388438668763305,-1.27403058929832,-0.19428436220644,-0.580613811617404,1.03776197065519,-0.917133123460263,0.22713161107167,-0.102714665325288,-0.646458692339148,-0.100168454317785,-1.0769163338864e-14
29.71,2.57220339435133,-3.22695478838354,0.268623586069235,-1.54977595649071,-0.472569936461083,-1.37991680671622,0.533651860493657,-0.871896414990676,-0.116376993427748,-0.523634253863051,-0.809825813793289,-0.494115567366629,-6.32827124036339e-15
29.91,3.4034588540334,-3.78109832847433,0.131089226436246,-1.5368670933791,-1.47927152139073,-1.46565421694426,0.730692631262311,0.469648426890504,0.731883334705403,-1.30401638841942,-0.695625447021429,-0.184349293958032,3.19189119579733e-16
30.11,2.80445191907798,-3.92045897880646,1.05180493996697,0.127253263130666,-0.943489589445456,-1.69622383574818,-0.337025762577481,0.124912542076654,-0.10203837480982,-0.712499675388078,-0.370174625630395,-0.0429286935455338,2.88657986402541e-15
30.31,2.2456181569401,-3.96636517579687,-1.10953656893187,-0.72529593829121,-0.717272026891678,0.259111433445363,-0.131637239390412,-0.344313521724207,-0.263175838001275,-0.53295738024828,-0.342169317928139,-0.0984542693486433,-1.98729921407903e-14
30.51,1.52212571997337,-4.17179711683034,-1.11459976652286,-0.358575388487388,-0.81216408824629,0.317930012189492,0.15767183610335,-0.358833044705037,-0.0676848903548345,-0.281424718346184,-0.427474724621705,-0.0784050774678261,-1.65423230669148e-14
30.71,2.17354409605927,-5.09946858671615,-1.33044983894892,-0.218143286237792,-1.30816655064944,0.815737956827346,-0.588348631168332,-0.126053878873785,0.190180400304878,-0.733254548253158,-0.509754651871575,-0.0186669715493249,-2.1538326677728e-14
30.91,1.33169829959235,-4.34311666604568,-2.03994003244596,-0.890251941581302,-1.57621512120324,0.229429364274988,0.0941327037188951,-0.285283940877033,0.248934215651067,-0.507515137054244,-0.513364075141328,0.125167474162176,1.69309011255336e-14
31.11,3.65390534863119,-4.16912547262391,-2.12421012114611,-2.05217717332273,-1.47374310613682,0.906151916131999,-0.0529169126173891,0.214834413724194,0.437844298859604,0.118636579258543,-0.0960883919745252,-0.341893917765983,2.27595720048157e-14
31.31,2.67145646872077,-3.64147759946368,-2.10019446635351,-2.59291674492847,-1.67541286783668,-0.404171939504175,0.575377620421757,-0.328554844353703,0.435467003627723,0.226647256626363,-0.29995897780896,0.00566651990865201,1.12132525487141e-14
31.51,2.93779780551242,-4.07825631833794,-0.375001312009183,-1.6912179923334,-1.32636132711556,-1.18962837519531,0.245428268757697,-0.0583299146799205,0.329306686623927,0.83120704475056,-0.406254239790458,-0.151690275435492,-2.18991491607312e-14
31.71,3.41392559464211,-3.785568110822,-0.708090731409201,-1.98267501579675,-1.26753308746166,-1.42766930148443,0.632350615312833,-0.233668560504952,0.888372569316746,1.23301639250351,-0.334920585545375,-0.246879358236622,-1.59594559789866e-14
31.91,2.60189855554514,-3.61052074708575,-0.70256411528475,-2.35452651348264,-1.23190202313922,-1.14744300325898,0.859024363873016,-0.16866183307083,0.672959574206171,1.25485595452847,-0.388721584508312,0.0165413734736984,-1.95121696577871e-14
32.11,2.02753810364162,-4.51033717201615,-0.842638233099612,-1.22005072316639,-0.858515221108868,-0.169569578385892,0.526372322702099,-0.224178127827031,0.235259098925967,0.455351228560248,-0.356616978595524,0.122436152466198,-7.49400541621981e-15
32.31,1.61493160825498,-3.66364975812242,-0.291334814062232,-1.42334087000686,-0.354333919248218,-0.161759705282023,0.995462832863711,-0.0420469426220224,0.570227190238276,0.573606109935418,-0.0732981601391948,-0.0275732256327099,1.56541446472147e-14
32.51,0.460911465114116,-4.24944942236722,0.494515610656737,-0.111683671739326,0.475926239284713,-0.270339459459301,0.437224484466835,-0.782448097828821,0.420630022209197,-0.289243334150727,-0.0525187201690859,-0.0862168545745499,-1.77635683940025e-14
32.71,-1.93259916265587,-3.31163437349478,-0.138459396895667,0.216329792979426,-0.607049978664536,-0.257506629832988,0.459899539613515,0.463409828741462,-0.496404050225345,-0.9391399431427,0.252559221420348,0.215771786854903,-1.21985754830689e-14
32.91,-2.40312326234371,-3.13232697603735,-0.57828055911076,0.638999723044795,-0.539782000020076,-0.36049970374114,-0.0813708560683041,0.319463464594722,0.104818675504023,-1.81750458774406,0.221959143727245,0.273269110348845,1.55396528978002e-14
33.11,-2.31221607757069,-3.43005175941563,-1.92877042769593,0.560644952079572,-0.279254258520122,1.3024446758465,-1.1230021325517,-0.0107599106676313,0.0241211742399274,-1.26328788062442,0.430571176387977,0.189600912771806,-1.65978342181461e-14
33.31,-2.12016173527307,-2.67019272546606,-2.22245045688546,0.0298915283020086,-1.19883455688874,0.436899200779315,-1.18063162410812,-0.00429062970091788,0.0834478436684529,-0.279755094446872,0.301013862672097,0.180387224897,-1.75692793646931e-14
33.51,0.0597496366438039,-3.12679244166719,-1.87676159677516,-0.0748717842385127,-1.34080908171097,-0.0506109464587804,-0.627948303687945,0.231415334736227,1.19607617791315,0.323257410703355,0.142256662845354,-0.138196055767708,-9.15933995315754e-15
33.71,0.0309277829683938,-3.85096391539603,-2.05037627784017,0.297156130411552,-1.0800770382921,-0.135700201571507,-0.526374711923861,-0.430589209165858,0.799736078277919,0.483055105972113,0.0873605830322566,0.172085811580757,9.68669588985449e-15
33.91,1.63599879439914,-2.68517999084169,-2.13415630958501,-0.87281232204324,-1.74855679485922,-0.556920512403379,0.680020372203219,0.645246990981281,0.952515828763877,0.372181728044029,-0.180799056146491,-0.289784744135242,-2.77555756156289e-17
34.11,0.575819465959154,-3.15759493389523,-1.16314777224511,0.00194138918948508,-0.396508588818359,-0.995135044872211,0.0893475423944528,-1.04680824189435,0.97386231583423,-0.295324236817088,-0.568245028905382,-0.361255785571495,-5.24580379135386e-15
