2021.867,25.11,-0.498117163226791,-0.558275557094554,-2.20362929479802,-2.32803038141714,-1.18877695224131,0.227707392237544,-0.420032475250587,1.43595754559879,-0.931123120532624,1.78802286071216,0.272209944378742,0.337840740633106,-7.54951656745106e-15
2021.807,25.31,1.35899511428106,-2.46084636572774,0.565143635222646,-3.04951697967699,-1.03768969614288,-1.88953156287431,-0.984105084205001,0.705810361846953,-0.173918133907679,1.46639450217263,0.109249712331083,0.123564444669418,1.60982338570648e-14
2021.747,25.51,1.27261803922956,-1.69997212017493,-1.28624973111812,-2.00129001835741,-0.367336533079514,-0.512814575880975,-0.845521409296508,-0.126296328566998,1.18468460737601,0.769306693123382,-0.16498526104141,0.132437342399756,-4.413136522885e-15
2021.687,25.71,-0.955019726667201,-0.0594217735377819,-3.64923168035105,-0.360683510421767,-1.03650822269009,0.341800823025793,-0.0637568767578277,0.30001546120336,1.36452890666781,0.708157606289762,0.130180455877864,-0.129114553904756,-2.15105711021124e-14
2021.627,25.91,-1.9074039332665,-0.0306120134508648,-4.12829564874184,0.25031901430886,-1.61761448766897,0.429194296693368,0.915253812119834,0.889992272014765,0.586101650151189,0.656654416764776,0.572189643218478,-0.105677571690454,-1.10189635194047e-14
2021.556,26.11,0.353392711519276,0.834678873272981,-4.17508129427462,-0.435996348349596,-1.91686585014026,0.128447900562587,-0.506532341911443,-0.808507003257739,0.196160604910946,0.395035942913034,0.640139906188817,-0.504456482770059,7.32747196252603e-15
2021.476,26.31,-0.713847509215627,0.042865445090325,-4.13989134041587,0.544574514117377,-1.89618545486664,0.102141893760333,-0.27300549632015,0.224795373220173,0.183168484712474,0.0110198518080622,0.439220659333748,0.141891328236167,-1.1740608485411e-14
2021.396,26.51,-1.16264237534232,-0.110317521288054,-4.27421445871795,0.827283584407126,-2.85917361928168,0.0829621926686674,0.668704801715169,-0.0518034613700335,-0.125775786227872,0.361479449524567,0.571665862670141,-0.359686745012497,4.62824223390612e-15
2021.316,26.71,-0.864180585864689,-0.974577412072705,-4.76573808305993,1.07463893472822,-2.52873065493165,1.6696586091919,0.950349581438975,-0.314751030944477,0.250155589679614,0.408320833185915,0.417428826521289,-0.422992936602936,-7.99360577730113e-15
2021.236,26.91,-0.69544088931893,-1.96848129454998,-4.0177185539801,0.615909961421052,-2.36565683000103,1.0175498387627,0.513569709098001,0.192243612752347,0.682487729203975,0.705788071322934,0.556343661648343,-0.143477611328337,6.21724893790088e-15
2021.156,27.11,-0.292227958004727,-1.28516452996206,-3.47752040997171,-0.170820881433034,-1.6525182076877,0.380750323469962,-1.00791644734615,-0.458979983032426,0.314903296644548,0.745901541419957,0.692553571097989,-0.069160182314321,-8.90953977261688e-15
2021.076,27.31,-0.990038265333696,-1.02534551152493,-3.11782142908066,0.391394130721777,-1.80544852153023,-0.262762186027847,-0.515583294450917,-0.258820140719361,0.578673524022714,0.497789214759586,0.589285534623416,0.329753998913608,1.65062191345711e-14
2020.996,27.51,-0.142612830170386,-0.36084614189315,-4.16284432783518,-0.678827472679564,-0.798203673289356,0.348178113857938,-0.52379126193358,0.483986681356374,-0.40440308287572,0.909669565712335,0.715624459256275,0.337681549286111,-4.05231403988182e-15
2020.916,27.71,1.65758501761711,-1.97909777973493,-2.29566792302123,-1.17800699502262,-1.14514350302461,-0.305821073845924,0.192100130737299,1.08616187417046,-0.82273850013971,0.869044052412559,0.584255200918863,0.370480827068839,1.93178806284777e-14
2020.836,27.91,2.15301902604886,-3.12523508198846,-1.03272846559726,-1.89925547829749,-0.332200890130263,-0.719585267696677,-0.917500460474181,0.913217581597188,-0.585162265014563,0.967054311973759,0.549922514063854,0.121608192804371,-1.51545442861334e-14
2020.767,28.11,2.10508850000651,-2.52617367836958,-1.17774549438193,-1.40127591629748,-0.452304600693373,-0.997110434495837,-0.105922283767236,0.239946495157925,0.193568196475781,0.655199803804344,0.0111002566590564,0.221655401664861,-2.38697950294409e-14
